Artist,Track,URL,MP3_Path,Debut_Year,Debut_Score,Max,Mean,Std,Length,Sum,Skewness,Kurtosis,Artist_Popularity,Track_Popularity
レミオロメン,粉雪,https://open.spotify.com/track/1Vimcaq6kgTq6xgHSnr4pS,./downloaded_mp3/レミオロメン_粉雪.mp3,2008,17,51,23.49,15.8,39,916,0.28,-1.3,52,63
back number,瞬き,https://open.spotify.com/track/7hIfpcdUZcyCKHYy8gp49E,./downloaded_mp3/back number_瞬き.mp3,2017,10,99,43.35,29.56,48,2081,0.44,-1.09,77,69
BTS (防弾少年団),DNA,https://open.spotify.com/track/2ngmiq1KoYn3x25VOmvd8F,./downloaded_mp3/BTS (防弾少年団)_DNA.mp3,2017,9,96,46.13,27.79,84,3875,0.11,-1.21,86,72
桑田佳祐,白い恋人達,https://open.spotify.com/track/5hFHG3UfvrOfhcV8anlU8g,./downloaded_mp3/桑田佳祐_白い恋人達.mp3,2008,8,77,38.23,21.71,52,1988,-0.07,-1.05,57,60
TWICE,Candy Pop,https://open.spotify.com/track/39GvWlUAF4Y3qzboUyvBkg,./downloaded_mp3/TWICE_Candy Pop.mp3,2017,92,100,60.9,29.72,31,1888,-0.13,-1.7,84,51
TWICE,TT,https://open.spotify.com/track/0x3fUdLjlYlO35v979kI3q,./downloaded_mp3/TWICE_TT.mp3,2016,85,98,62.77,22.85,112,7030,-0.43,-0.64,84,36
東方神起,Reboot,https://open.spotify.com/track/1puuaunrIyKl6fHAbpWBFA,./downloaded_mp3/東方神起_Reboot.mp3,2017,80,98,71.5,32.41,12,858,-1.27,-0.02,53,22
TWICE,LIKEY,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI,./downloaded_mp3/TWICE_LIKEY.mp3,2017,72,99,55.12,26.95,49,2701,-0.06,-1.27,84,54
SKE48,無意識の色,https://open.spotify.com/track/7Jm7yxmeUBl8brqu19qhHE,./downloaded_mp3/SKE48_無意識の色.mp3,2017,70,100,59.38,25.09,13,772,-0.07,-1.22,33,18
欅坂46,風に吹かれても,https://open.spotify.com/track/2WTurc6P0qxHFfQliKKIpz,./downloaded_mp3/欅坂46_風に吹かれても.mp3,2017,67,100,70.66,27.38,32,2261,-0.68,-0.93,49,43
三浦大知,EXCITE,https://open.spotify.com/track/4zViPPzngXnYTsiwXkOSqX,./downloaded_mp3/三浦大知_EXCITE.mp3,2017,65,99,46.55,25.83,53,2467,0.1,-0.92,50,47
TWICE,Heart Shaker,https://open.spotify.com/track/6gxF4ibm6S95UUC6vyIiln,./downloaded_mp3/TWICE_Heart Shaker.mp3,2017,64,97,52.0,25.26,28,1456,-0.1,-0.94,84,55
清水翔太,My Boo,https://open.spotify.com/track/0DxfR2OYoEbSOmmUtWcRIE,./downloaded_mp3/清水翔太_My Boo.mp3,2016,63,91,40.86,29.38,37,1512,0.25,-1.41,65,61
欅坂46,不協和音,https://open.spotify.com/track/1CAIveeC0CUY0KbENoNU3X,./downloaded_mp3/欅坂46_不協和音.mp3,2017,59,100,59.06,27.06,64,3780,-0.44,-0.77,49,47
SHISHAMO,明日も,https://open.spotify.com/track/2GICOigS4ByugDisRegs3M,./downloaded_mp3/SHISHAMO_明日も.mp3,2017,56,91,45.49,29.69,41,1865,0.09,-1.56,58,65
宇多田ヒカル,あなた,https://open.spotify.com/track/3yCVsL9xnnnhtOQ1CfPD7W,./downloaded_mp3/宇多田ヒカル_あなた.mp3,2017,54,99,61.5,36.1,14,861,-0.42,-1.54,73,63
TWICE,One More Time,https://open.spotify.com/track/5st9DnsI9K0JpOOg6TucPd,./downloaded_mp3/TWICE_One More Time.mp3,2017,50,100,58.19,28.5,26,1513,-0.29,-0.78,84,46
ET-KING,ギフト,https://open.spotify.com/track/58oZnEFcAVvxszG4TJs513,./downloaded_mp3/ET-KING_ギフト.mp3,2014,47,47,41.67,5.03,3,125,0.13,-2.33,43,53
乃木坂46,いつかできるから今日できる,https://open.spotify.com/track/0kUjyLfXDaKZedEAruiqAw,./downloaded_mp3/乃木坂46_いつかできるから今日できる.mp3,2017,46,100,64.97,29.14,29,1884,-0.51,-0.98,61,44
BTS (防弾少年団),MIC Drop,https://open.spotify.com/track/4gZGAVECoiutzp64KSHNjE,./downloaded_mp3/BTS (防弾少年団)_MIC Drop.mp3,2017,43,100,52.74,24.92,19,1002,0.03,-0.61,86,65
NMB48,ワロタピーポー,https://open.spotify.com/track/2NElairctl8AKtEGGvvfun,./downloaded_mp3/NMB48_ワロタピーポー.mp3,2017,40,100,54.5,24.47,8,436,0.49,-1.03,39,27
TWICE,Like OOH-AHH,https://open.spotify.com/track/2SivUkzgql54t0O4dH1b7O,./downloaded_mp3/TWICE_Like OOH-AHH.mp3,2015,32,74,48.64,17.08,36,1751,-0.62,-0.51,84,53
平井堅,ノンフィクション,https://open.spotify.com/track/3FNaUMbtGok3gicPNfScDi,./downloaded_mp3/平井堅_ノンフィクション.mp3,2017,27,96,67.42,24.76,24,1618,-0.67,-0.79,56,53
TWICE,SIGNAL,https://open.spotify.com/track/3BbfgC1wM6x5TRYgAVZYi0,./downloaded_mp3/TWICE_SIGNAL.mp3,2017,25,97,60.95,26.76,42,2560,-0.48,-1.07,84,52
WANIMA,ともに,https://open.spotify.com/track/6FHgHDXiGnRfhrSok9xAz3,./downloaded_mp3/WANIMA_ともに.mp3,2016,24,99,43.89,24.59,61,2677,0.25,-0.69,60,66
クリス・ハート,I LOVE YOU,https://open.spotify.com/track/0mf82mK5aeZm4vN9HM2InQ,./downloaded_mp3/クリス・ハート_I LOVE YOU.mp3,2014,21,95,48.19,30.22,21,1012,-0.01,-1.3,45,54
Little Glee Monster,Jupiter,https://open.spotify.com/track/7sSMVhg2tOBCIjmqWwazNt,./downloaded_mp3/Little Glee Monster_Jupiter.mp3,2017,18,93,57.64,22.17,11,634,-0.54,-0.68,54,45
ONE OK ROCK,Wherever you are,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,./downloaded_mp3/ONE OK ROCK_Wherever you are.mp3,2015,12,97,35.54,24.68,228,8104,0.79,-0.18,71,66
Little Glee Monster,いつかこの涙が,https://open.spotify.com/track/0KNOXsTgTF0JaC7ZBZWPRK,./downloaded_mp3/Little Glee Monster_いつかこの涙が.mp3,2017,11,79,39.33,30.35,6,236,0.38,-1.96,54,49
GENERATIONS from EXILE TRIBE,BIG CITY RODEO,https://open.spotify.com/track/5GCjKGOgLFUqReR5Bbe9Lk,./downloaded_mp3/GENERATIONS from EXILE TRIBE_BIG CITY RODEO.mp3,2017,5,99,58.71,31.86,17,998,-0.56,-1.33,52,26
澤野弘之,UNICORN,https://open.spotify.com/track/3YbioJ807KAVVzY3NFdpF5,./downloaded_mp3/澤野弘之_UNICORN.mp3,2017,1,66,23.82,21.79,17,405,0.92,-0.56,66,41
ケツメイシ,さくら,https://open.spotify.com/track/5rfUCmoI7axj6mjpu1Rto5,./downloaded_mp3/ケツメイシ_さくら.mp3,2008,63,92,48.33,24.76,63,3045,-0.1,-1.11,57,58
ONE OK ROCK,The Beginning,https://open.spotify.com/track/1J6MFj60gFCvYqOtjoYkM0,./downloaded_mp3/ONE OK ROCK_The Beginning.mp3,2012,31,99,29.67,24.73,48,1424,1.5,1.29,71,61
秦基博,ひまわりの約束,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,./downloaded_mp3/秦基博_ひまわりの約束.mp3,2014,29,99,48.82,27.11,155,7567,0.05,-1.06,57,63
米津玄師,orion,https://open.spotify.com/track/1bIZxrSkbxatnTo8ObcIxX,./downloaded_mp3/米津玄師_orion.mp3,2017,22,98,33.82,25.77,61,2063,0.8,-0.47,80,63
ゆず,タッタ,https://open.spotify.com/track/3iSiM7qSwvcQmQmi3YKnZN,./downloaded_mp3/ゆず_タッタ.mp3,2017,17,59,35.6,16.64,5,178,0.21,-1.83,56,42
ONE OK ROCK,完全感覚Dreamer,https://open.spotify.com/track/30hzxa3MaRd2XXB6kXGlPh,./downloaded_mp3/ONE OK ROCK_完全感覚Dreamer.mp3,2010,15,61,23.64,15.31,22,520,1.1,0.12,71,61
サンボマスター,できっこないを やらなくちゃ,https://open.spotify.com/track/4iiyK2TMxPV0IDc4STEJOq,./downloaded_mp3/サンボマスター_できっこないを やらなくちゃ.mp3,2010,20,82,34.46,23.97,13,448,0.56,-0.83,53,47
サザンオールスターズ,真夏の果実,https://open.spotify.com/track/3AVLsBieDGotYuo5RPEL64,./downloaded_mp3/サザンオールスターズ_真夏の果実.mp3,2008,17,57,22.12,13.74,33,730,0.46,-0.44,65,64
U-KNOW,DROP,https://open.spotify.com/track/1o71Y1jEwhrIhqUXVXm2Ba,./downloaded_mp3/U-KNOW_DROP.mp3,2017,7,77,41.27,20.89,15,619,-0.17,-1.08,43,25
平井大,Slow & Easy,https://open.spotify.com/track/4b5oBON2DgamONUxvP4JyQ,./downloaded_mp3/平井大_Slow & Easy.mp3,2015,5,65,33.5,29.05,4,134,0.05,-2.33,65,63
椎名林檎,長く短い祭,https://open.spotify.com/track/4hWI3r78IDOhPXSHd2f0Az,./downloaded_mp3/椎名林檎_長く短い祭.mp3,2015,4,99,61.5,34.86,22,1353,-0.53,-1.42,66,64
SEKAI NO OWARI,RAIN,https://open.spotify.com/track/7aCdXnpn7oPN1sz3i78t7x,./downloaded_mp3/SEKAI NO OWARI_RAIN.mp3,2017,42,99,54.95,31.53,40,2198,-0.15,-1.3,66,59
星野源,Family Song,https://open.spotify.com/track/6XzDz5r1bGMkcOKeXQwTqM,./downloaded_mp3/星野源_Family Song.mp3,2017,58,100,65.38,28.19,32,2092,-0.46,-1.13,66,64
Superfly,愛をこめて花束を,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,./downloaded_mp3/Superfly_愛をこめて花束を.mp3,2008,57,94,28.77,24.19,102,2935,0.97,-0.04,59,71
RADWIMPS,スパークル,https://open.spotify.com/track/1HdqMIGjLm8wkL4vWDcFPm,./downloaded_mp3/RADWIMPS_スパークル.mp3,2016,52,97,52.97,27.72,36,1907,-0.01,-1.27,75,64
X JAPAN,Forever Love,https://open.spotify.com/track/1kCCpWE4czNSpahmsqpKlT,./downloaded_mp3/X JAPAN_Forever Love.mp3,2017,50,50,20.33,26.08,3,61,0.33,-2.33,52,49
RADWIMPS,前前前世,https://open.spotify.com/track/3OWQGA40CgyZ7AHhVTOe34,./downloaded_mp3/RADWIMPS_前前前世.mp3,2016,48,100,66.67,26.93,79,5267,-0.35,-1.05,75,57
Hey!Say!JUMP,White Love,https://open.spotify.com/track/5yjG4G8CKeePjOc9pIaoqV,./downloaded_mp3/Hey!Say!JUMP_White Love.mp3,2017,42,100,61.86,34.01,7,433,-0.33,-1.63,57,47
WANIMA,ヒューマン,https://open.spotify.com/track/5xi5xPMoPhUzz1BDLcJMUY,./downloaded_mp3/WANIMA_ヒューマン.mp3,2017,41,85,51.46,16.67,13,669,0.07,-0.14,60,43
WANIMA,やってみよう,https://open.spotify.com/track/6ahKnsl2tuTCyaBwt45WAz,./downloaded_mp3/WANIMA_やってみよう.mp3,2017,39,93,46.71,29.31,35,1635,0.19,-1.4,60,62
Saint Aqours Snow,Awaken the power,https://open.spotify.com/track/5lNJrTnmGyHRByNYU53aHO,./downloaded_mp3/Saint Aqours Snow_Awaken the power.mp3,2017,31,97,62.75,29.8,4,251,0.06,-2.2,18,31
三代目 J Soul Brothers from EXILE TRIBE,J.S.B. HAPPINESS,https://open.spotify.com/track/6y7n6tAG7Mo4HsjS7eDIOk,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_J.S.B. HAPPINESS.mp3,2017,28,100,63.67,27.64,9,573,-0.26,-1.4,55,27
TWICE,KNOCK KNOCK,https://open.spotify.com/track/3rQjCycDV0Ibadg6A1Nq45,./downloaded_mp3/TWICE_KNOCK KNOCK.mp3,2017,25,86,36.05,19.12,43,1550,0.39,-0.53,84,52
GENERATIONS from EXILE TRIBE,AGEHA,https://open.spotify.com/track/0TXCOsFk3sidzHIrctvwdT,./downloaded_mp3/GENERATIONS from EXILE TRIBE_AGEHA.mp3,2016,23,100,60.93,30.25,14,853,-0.54,-1.2,52,28
TWICE,CHEER UP,https://open.spotify.com/track/44hrbxek4FUjgtN37TpEUQ,./downloaded_mp3/TWICE_CHEER UP.mp3,2016,18,78,40.5,18.79,36,1458,0.18,-0.91,84,37
エレファントカシマシ,今宵の月のように,https://open.spotify.com/track/0wMfMGp7nz7JMNw7tei9f5,./downloaded_mp3/エレファントカシマシ_今宵の月のように.mp3,2013,16,71,32.2,23.78,5,161,0.64,-1.39,51,62
ヤバイTシャツ屋さん,ハッピーウェディング前ソング,https://open.spotify.com/track/6czikg0NNdfo119UDDP63K,./downloaded_mp3/ヤバイTシャツ屋さん_ハッピーウェディング前ソング.mp3,2017,13,90,52.0,30.68,5,260,-0.03,-1.94,45,49
AAA,LIFE,https://open.spotify.com/track/11Vu6aXNq2FZSqpv8XaLUO,./downloaded_mp3/AAA_LIFE.mp3,2017,12,97,55.52,33.28,21,1166,-0.15,-1.72,55,41
松たか子,明日はどこから,https://open.spotify.com/track/7wDDd0P8bqKhQzcsTwymN7,./downloaded_mp3/松たか子_明日はどこから.mp3,2017,10,78,40.67,20.46,9,366,0.2,-0.95,49,28
中島みゆき,糸,https://open.spotify.com/track/06m8KKTa6rAYJ5I6l2gZgS,./downloaded_mp3/中島みゆき_糸.mp3,2014,6,57,18.22,14.33,18,328,1.03,0.56,54,57
欅坂46,二人セゾン,https://open.spotify.com/track/44fGPzKNrVI7TO4rPI331S,./downloaded_mp3/欅坂46_二人セゾン.mp3,2016,4,100,52.52,31.47,46,2416,-0.13,-1.44,49,47
BIGBANG,FANTASTIC BABY,https://open.spotify.com/track/3PzAfPk6iA4ygy4u3OAqk5,./downloaded_mp3/BIGBANG_FANTASTIC BABY.mp3,2012,3,93,26.9,23.89,80,2152,1.18,0.42,70,50
椎名林檎,人生は夢だらけ,https://open.spotify.com/track/0z2xgbxkLvrpzBZDtYIIXS,./downloaded_mp3/椎名林檎_人生は夢だらけ.mp3,2017,1,88,38.8,38.79,5,194,0.11,-2.07,66,61
Uru,奇蹟,https://open.spotify.com/track/6gjblFEncsCma9E7IeViW7,./downloaded_mp3/Uru_奇蹟.mp3,2017,53,82,58.3,19.06,10,583,-0.69,-1.0,62,49
Perfume,TOKYO GIRL,https://open.spotify.com/track/5yq8JkSClLJVdfy4ZMUAmB,./downloaded_mp3/Perfume_TOKYO GIRL.mp3,2017,49,99,66.64,30.49,22,1466,-0.69,-0.87,57,43
DEAN FUJIOKA,Let it snow!,https://open.spotify.com/track/1SjleKZaAnFt11qbpc14Ow,./downloaded_mp3/DEAN FUJIOKA_Let it snow!.mp3,2017,44,81,47.0,32.6,3,141,0.09,-2.33,39,18
JUNNA,Here,https://open.spotify.com/track/1calxl7TPBgr0E11lI9uD8,./downloaded_mp3/JUNNA_Here.mp3,2017,36,92,38.2,28.41,10,382,0.31,-1.04,38,49
AKB48,11月のアンクレット,https://open.spotify.com/track/54cd2gDPOmUVh1PCxrtdjh,./downloaded_mp3/AKB48_11月のアンクレット.mp3,2017,26,100,41.56,36.24,9,374,0.4,-1.59,56,34
ユニコーン,雪が降る町,https://open.spotify.com/track/5GhZX2MUqHpIAWt7zqkyuf,./downloaded_mp3/ユニコーン_雪が降る町.mp3,2008,24,71,38.86,26.7,7,272,-0.05,-1.88,44,34
桑田佳祐,若い広場,https://open.spotify.com/track/1FofXA5RRcxuFK6qaLyJAQ,./downloaded_mp3/桑田佳祐_若い広場.mp3,2017,23,84,52.33,26.54,12,628,-0.32,-1.38,57,50
DAOKO × 岡村靖幸,ステップアップLOVE,https://open.spotify.com/track/2qdkg8NGkGhukt8UQcVYci,./downloaded_mp3/DAOKO × 岡村靖幸_ステップアップLOVE.mp3,2017,22,91,59.08,31.19,12,709,-0.41,-1.74,55,41
UNISON SQUARE GARDEN,fake town baby,https://open.spotify.com/track/0KNM6LffxIx0CTmGqLcZFN,./downloaded_mp3/UNISON SQUARE GARDEN_fake town baby.mp3,2017,20,97,57.88,30.99,8,463,-0.01,-1.94,55,42
宇多田ヒカル,花束を君に,https://open.spotify.com/track/31yv1hR9gw1WSEmtqsaZbD,./downloaded_mp3/宇多田ヒカル_花束を君に.mp3,2016,13,99,48.4,29.98,45,2178,0.02,-1.41,73,65
AKB48,365日の紙飛行機,https://open.spotify.com/track/0JncJnMiDjLpeYURyhFgch,./downloaded_mp3/AKB48_365日の紙飛行機.mp3,2015,12,95,43.27,33.79,60,2596,0.2,-1.62,56,52
どうぶつビスケッツ×PPP,ようこそジャパリパークへ,https://open.spotify.com/track/6avH20eR9SGNwV1H0vzHed,./downloaded_mp3/どうぶつビスケッツ×PPP_ようこそジャパリパークへ.mp3,2017,11,95,54.24,27.33,25,1356,-0.42,-1.06,8,17
乃木坂46,逃げ水,https://open.spotify.com/track/4BUOpUEPoIBZpq7YauH6Bs,./downloaded_mp3/乃木坂46_逃げ水.mp3,2017,8,100,60.14,32.69,21,1263,-0.51,-1.09,61,46
三代目 J Soul Brothers from EXILE TRIBE,HAPPY,https://open.spotify.com/track/1GP6Mc3kBw63sBlZTscmjm,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_HAPPY.mp3,2017,5,100,65.79,33.74,14,921,-0.7,-1.2,55,40
Little Glee Monster,好きだ。,https://open.spotify.com/track/7HBGZ96Kw2fa5jqGm6qJJC,./downloaded_mp3/Little Glee Monster_好きだ。.mp3,2015,3,93,36.75,35.56,8,294,0.32,-1.67,54,48
ラストアイドル,バンドワゴン,https://open.spotify.com/track/3ibGFICPaOrQGOcnIY1R5h,./downloaded_mp3/ラストアイドル_バンドワゴン.mp3,2017,2,95,39.0,49.33,3,117,0.33,-2.33,24,28
[ALEXANDROS],ワタリドリ,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,./downloaded_mp3/[ALEXANDROS]_ワタリドリ.mp3,2015,39,98,39.31,19.7,140,5503,0.08,-0.22,58,68
Mr.Children,himawari,https://open.spotify.com/track/31Ha1qQFLlxKaXIWjwWdez,./downloaded_mp3/Mr.Children_himawari.mp3,2017,17,100,59.43,31.01,21,1248,-0.1,-1.6,66,50
Mr.Children,Tomorrow Never Knows,https://open.spotify.com/track/2CbDcSVFCbMSfLMoZiAFYN,./downloaded_mp3/Mr.Children_Tomorrow Never Knows.mp3,2017,11,50,32.33,13.0,6,194,-0.3,-1.21,66,64
Mrs.GREEN APPLE,WanteD! WanteD!,https://open.spotify.com/track/7Ahb4cvhS79BXo09HFQXbE,./downloaded_mp3/Mrs.GREEN APPLE_WanteD! WanteD!.mp3,2017,9,94,54.19,29.19,26,1409,-0.35,-1.22,80,55
福山雅治,桜坂,https://open.spotify.com/track/7gpVG8fQjh5YLViIWy3HHh,./downloaded_mp3/福山雅治_桜坂.mp3,2008,24,80,38.03,22.19,32,1217,0.06,-1.34,55,56
レミオロメン,3月9日,https://open.spotify.com/track/31rf3jLBMfnrqLuTPrcxM5,./downloaded_mp3/レミオロメン_3月9日.mp3,2008,20,96,51.45,24.72,69,3550,0.04,-1.05,52,55
コブクロ,桜,https://open.spotify.com/track/5Hi4IAtdFZzg6IfAVMd6lZ,./downloaded_mp3/コブクロ_桜.mp3,2008,19,74,26.94,23.37,16,431,0.7,-0.93,59,61
YUI,CHE.R.RY,https://open.spotify.com/track/6PBBGlTEVfUyfnmemrnhbp,./downloaded_mp3/YUI_CHE.R.RY.mp3,2008,8,63,33.75,17.92,28,945,0.16,-1.34,57,61
Perfume,FLASH,https://open.spotify.com/track/2IwBJv9KZb486qnRTUchWf,./downloaded_mp3/Perfume_FLASH.mp3,2016,7,99,45.58,33.93,45,2051,0.27,-1.47,57,52
ランカ・リー=中島愛,星間飛行,https://open.spotify.com/track/0qHT5elQ5RNmTA7oDKgb1m,./downloaded_mp3/ランカ・リー=中島愛_星間飛行.mp3,2008,53,75,53.67,21.01,3,161,0.03,-2.33,41,45
清水翔太,DREAM,https://open.spotify.com/track/7ssY4P3yB4pcE7FWH7SvDD,./downloaded_mp3/清水翔太_DREAM.mp3,2014,41,89,45.62,26.21,8,365,0.24,-1.4,65,54
サザンオールスターズ,東京VICTORY,https://open.spotify.com/track/4XnY5LBp2C37Cr0VrQmGl2,./downloaded_mp3/サザンオールスターズ_東京VICTORY.mp3,2014,23,100,71.11,24.51,19,1351,-0.72,-0.93,65,46
MONGOL800,小さな恋のうた,https://open.spotify.com/track/23atyJacJVHvB9RHBNhr35,./downloaded_mp3/MONGOL800_小さな恋のうた.mp3,2013,26,73,28.81,19.25,52,1498,0.72,-0.33,54,67
フジファブリック,若者のすべて,https://open.spotify.com/track/5dH4asCl80Mvbsoz6zJVyZ,./downloaded_mp3/フジファブリック_若者のすべて.mp3,2010,66,66,31.21,17.11,29,905,0.22,-0.83,50,61
森山直太朗,夏の終わり,https://open.spotify.com/track/4p3Il0ukzcz9IdvMamJa1y,./downloaded_mp3/森山直太朗_夏の終わり.mp3,2008,6,68,36.74,19.61,19,698,0.16,-1.36,47,54
THE RAMPAGE from EXILE TRIBE,100degrees,https://open.spotify.com/track/3VZyDeQbB4V3MmH2dei9qN,./downloaded_mp3/THE RAMPAGE from EXILE TRIBE_100degrees.mp3,2017,41,90,45.0,29.13,6,270,0.45,-1.72,51,44
WANIMA,CHARM,https://open.spotify.com/track/6UMCZw9hFiK5aBm7pQxgkO,./downloaded_mp3/WANIMA_CHARM.mp3,2017,9,99,57.5,30.06,16,920,-0.35,-1.47,60,46
back number,ヒロイン,https://open.spotify.com/track/3hBAYbAECEix9raaTq8S3H,./downloaded_mp3/back number_ヒロイン.mp3,2014,12,99,38.69,27.18,101,3908,0.52,-0.77,77,72
AAA,恋音と雨空,https://open.spotify.com/track/3KcT7QC0x2XyL6jtfLoGPm,./downloaded_mp3/AAA_恋音と雨空.mp3,2013,9,96,30.96,22.84,71,2198,0.65,-0.4,55,48
手嶌葵,明日への手紙,https://open.spotify.com/track/2dUYxBbmtmNfanhSLbRcry,./downloaded_mp3/手嶌葵_明日への手紙.mp3,2016,56,100,81.0,20.38,19,1539,-1.29,0.72,52,59
家入レオ,ずっと、ふたりで,https://open.spotify.com/track/65IfWhzuX8lnoeJqWbIhk1,./downloaded_mp3/家入レオ_ずっと、ふたりで.mp3,2017,8,89,58.54,30.65,13,761,-0.84,-1.07,52,38
Aqours,君のこころは輝いてるかい?,https://open.spotify.com/track/6YheJTwyqjN3agKIVhQYmH,./downloaded_mp3/Aqours_君のこころは輝いてるかい?.mp3,2015,2,98,49.8,40.23,5,249,0.06,-2.06,44,31
T.M.Revolution,HOT LIMIT,https://open.spotify.com/track/6CyfYaQZe5ytEDdshdtEeC,./downloaded_mp3/T.M.Revolution_HOT LIMIT.mp3,2016,62,68,54.67,18.15,3,164,-0.34,-2.33,53,46
ゆず,夏色,https://open.spotify.com/track/3nYe3TNoETmeXkseSdnUFz,./downloaded_mp3/ゆず_夏色.mp3,2008,59,81,23.89,20.81,37,884,1.0,0.04,56,58
Aqours,恋になりたいAQUARIUM,https://open.spotify.com/track/3nxrLaPGlW1EsAWn23bcPX,./downloaded_mp3/Aqours_恋になりたいAQUARIUM.mp3,2016,48,98,61.25,34.36,4,245,-0.11,-2.13,44,33
RADWIMPS,セプテンバーさん,https://open.spotify.com/track/0D2ZQ5DKyys3UPAfeKpvwp,./downloaded_mp3/RADWIMPS_セプテンバーさん.mp3,2014,18,54,27.17,19.11,6,163,0.5,-1.91,75,64
西野カナ,トリセツ,https://open.spotify.com/track/23b0C1AE9Jt408lzWIvPSn,./downloaded_mp3/西野カナ_トリセツ.mp3,2015,30,100,61.81,29.96,83,5130,-0.41,-1.07,63,55
NEWS,チャンカパーナ,https://open.spotify.com/track/7Eh12O6cdN02uLHGDqQGMC,./downloaded_mp3/NEWS_チャンカパーナ.mp3,2012,23,100,40.46,28.72,37,1497,0.3,-1.32,54,57
松任谷由実,守ってあげたい,https://open.spotify.com/track/0aRPz0c89bqxTA5spi8iZ7,./downloaded_mp3/松任谷由実_守ってあげたい.mp3,2011,5,34,14.67,16.74,3,44,0.38,-2.33,59,57
ゆず,栄光の架橋,https://open.spotify.com/track/6LtgrHfq3Q7O9PHcAZxkEH,./downloaded_mp3/ゆず_栄光の架橋.mp3,2011,34,72,28.4,18.4,20,568,0.97,0.48,56,54
