Artist,Track,URL,MP3_Path,Debut_Year,Debut_Score,Max,Mean,Std,Length,Sum,Skewness,Kurtosis,Artist_Popularity,Track_Popularity
家入レオ,Shine,https://open.spotify.com/track/1KT1etmlEs7zL37ngB0Z0U,./downloaded_mp3/家入レオ_Shine.mp3,2012,93,99,55.41,35.74,17,942,-0.27,-1.57,52,44
back number,日曜日,https://open.spotify.com/track/7a0rnqKRdCSHqqfx5Nfp6V,./downloaded_mp3/back number_日曜日.mp3,2012,92,92,69.67,20.11,3,209,0.26,-2.33,77,51
ゆず,with you,https://open.spotify.com/track/6sgoXBSAUOVHmY4Of2dhkb,./downloaded_mp3/ゆず_with you.mp3,2012,90,98,61.44,26.94,9,553,-0.4,-0.82,56,36
上間綾乃,声なき命,https://open.spotify.com/track/2I2UXle8EoCRyITKrd9Ivb,./downloaded_mp3/上間綾乃_声なき命.mp3,2012,88,89,50.62,35.29,8,405,-0.1,-1.96,22,4
西野カナ,私たち,https://open.spotify.com/track/4ZGI27l5Vs1zrrrEZIWxZa,./downloaded_mp3/西野カナ_私たち.mp3,2012,85,94,71.0,21.86,4,284,0.02,-2.34,63,47
EXILE,ALL NIGHT LONG,https://open.spotify.com/track/7xdwUyl21prW7Xr8Msd6Hn,./downloaded_mp3/EXILE_ALL NIGHT LONG.mp3,2012,81,99,71.89,28.41,9,647,-1.23,0.23,60,24
SKE48,アイシテラブル!,https://open.spotify.com/track/0SPf17oF6rAZxkflwRmqHp,./downloaded_mp3/SKE48_アイシテラブル!.mp3,2012,76,100,62.5,31.18,6,375,0.01,-2.02,33,25
小南泰葉,嘘憑きとサルヴァドール,https://open.spotify.com/track/3oXhATWlwaBcQOvVnyUtjG,./downloaded_mp3/小南泰葉_嘘憑きとサルヴァドール.mp3,2012,75,75,48.25,18.01,4,193,0.71,-1.71,8,13
桑田佳祐,100万年の幸せ!!,https://open.spotify.com/track/0xSURLXuMZHOFXW4CVp60c,./downloaded_mp3/桑田佳祐_100万年の幸せ!!.mp3,2012,71,93,54.67,32.75,6,328,-0.03,-2.04,57,47
NICO Touches the Walls,夏の大三角形,https://open.spotify.com/track/1h43DIgDzFQstX553JYnXV,./downloaded_mp3/NICO Touches the Walls_夏の大三角形.mp3,2012,70,92,56.2,34.55,5,281,-0.34,-1.89,51,37
T-ARA,Lovey-Dovey,https://open.spotify.com/track/5mt7uyhBxTYL5gxa8nLRQj,./downloaded_mp3/T-ARA_Lovey-Dovey.mp3,2012,69,90,74.0,14.18,3,222,0.31,-2.33,56,51
GLAY,Bible,https://open.spotify.com/track/5cEYPA3D2X7vZmtiahsbYV,./downloaded_mp3/GLAY_Bible.mp3,2012,68,95,48.25,40.35,4,193,0.1,-2.24,56,20
嵐,Face Down,https://open.spotify.com/track/4f7YxnNIp3eGNUNIie9nKc,./downloaded_mp3/嵐_Face Down.mp3,2012,67,100,72.83,28.69,6,437,-0.51,-1.46,66,44
斉藤和義,月光,https://open.spotify.com/track/3kRMCZnUeNTzyArxAdWgdN,./downloaded_mp3/斉藤和義_月光.mp3,2012,65,98,68.88,20.0,8,551,0.04,-1.44,53,32
Rake,素晴らしき世界,https://open.spotify.com/track/25AHpPlIseEqrWZL9NcQE1,./downloaded_mp3/Rake_素晴らしき世界.mp3,2012,59,79,38.78,27.28,9,349,0.06,-1.67,41,30
木村カエラ,マミレル,https://open.spotify.com/track/4b7iNXufeMJOqfrB3ISTYl,./downloaded_mp3/木村カエラ_マミレル.mp3,2012,56,95,60.56,29.31,9,545,-0.63,-1.12,43,8
フジファブリック,徒然モノクローム,https://open.spotify.com/track/5JeHputbykhVrtwbPQXMgg,./downloaded_mp3/フジファブリック_徒然モノクローム.mp3,2012,55,87,54.0,33.51,3,162,-0.03,-2.33,50,29
Crystal Kay,Forever,https://open.spotify.com/track/2fL8BVIollqbRFUJcLPx6C,./downloaded_mp3/Crystal Kay_Forever.mp3,2012,50,95,51.57,33.08,7,361,-0.06,-1.8,50,9
DREAMS COME TRUE,MY TIME TO SHINE,https://open.spotify.com/track/3Wp8PGuUcR12JN21bO88KP,./downloaded_mp3/DREAMS COME TRUE_MY TIME TO SHINE.mp3,2012,49,94,65.4,15.06,10,654,0.5,-1.09,61,16
JUJU,ただいま,https://open.spotify.com/track/52ypN58CxtiGob2LmhzQt4,./downloaded_mp3/JUJU_ただいま.mp3,2012,46,95,52.0,33.47,8,416,-0.1,-1.93,54,37
NMB48,ナギイチ,https://open.spotify.com/track/4ZponlPKm6hfzFJYh6QnvV,./downloaded_mp3/NMB48_ナギイチ.mp3,2012,44,99,79.5,24.31,4,318,-0.63,-1.75,39,41
さかいゆう,君と僕の挽歌,https://open.spotify.com/track/63cpjjGQdOzJJ98KtaQRA5,./downloaded_mp3/さかいゆう_君と僕の挽歌.mp3,2012,41,82,53.83,23.17,6,323,-0.01,-2.05,33,29
きゃりーぱみゅぱみゅ,CANDY CANDY,https://open.spotify.com/track/4r53usGeVPzb1fKUUSxN1w,./downloaded_mp3/きゃりーぱみゅぱみゅ_CANDY CANDY.mp3,2012,40,99,54.47,26.66,15,817,-0.08,-1.03,52,47
ジャンクフジヤマ,あの空の向こうがわへ,https://open.spotify.com/track/1LMuJryebLMtKK0bPYKdED,./downloaded_mp3/ジャンクフジヤマ_あの空の向こうがわへ.mp3,2012,37,97,56.42,34.51,12,677,-0.28,-1.69,29,30
椎名林檎,自由へ道連れ,https://open.spotify.com/track/03EIiiEZzi2V5ouBZNfwPn,./downloaded_mp3/椎名林檎_自由へ道連れ.mp3,2012,35,96,46.33,34.51,9,417,0.0,-1.73,66,42
たむらぱん,new world,https://open.spotify.com/track/0UBbStfUkM26HgySpPXnEF,./downloaded_mp3/たむらぱん_new world.mp3,2012,34,82,55.0,24.56,3,165,0.23,-2.33,13,3
嵐,Your Eyes,https://open.spotify.com/track/06tS8DJvpQPGW9MBpbnuaL,./downloaded_mp3/嵐_Your Eyes.mp3,2012,33,100,63.17,36.55,6,379,-0.3,-1.79,66,33
aiko,くちびる,https://open.spotify.com/track/6EHse8ztE134s1dNFg8J1q,./downloaded_mp3/aiko_くちびる.mp3,2012,25,91,41.6,27.59,10,416,0.64,-1.28,62,30
ケツメイシ,LOVE LOVE Summer,https://open.spotify.com/track/63SfqdBlmahv0zcLGL4feN,./downloaded_mp3/ケツメイシ_LOVE LOVE Summer.mp3,2012,24,100,59.0,31.01,12,708,-0.23,-1.65,57,39
ユニコーン,Feel So Moon,https://open.spotify.com/track/1TRDWmi5cqyKPdnPDiTkYQ,./downloaded_mp3/ユニコーン_Feel So Moon.mp3,2012,22,87,45.25,34.67,4,181,0.16,-2.2,44,34
阿部真央,世界はまだ君を知らない,https://open.spotify.com/track/4to4MiS7O6X2YA9rH7anQU,./downloaded_mp3/阿部真央_世界はまだ君を知らない.mp3,2012,21,90,54.0,24.54,6,324,0.09,-1.59,48,21
シシド・カフカ,デイドリームライダー,https://open.spotify.com/track/1l5nVs48wachKQIkPk3gaC,./downloaded_mp3/シシド・カフカ_デイドリームライダー.mp3,2012,16,86,34.6,29.1,5,173,1.01,-1.0,28,9
長渕剛,僕と歩こうよ,https://open.spotify.com/track/4RiYPAxEygWlqiggU03m9j,./downloaded_mp3/長渕剛_僕と歩こうよ.mp3,2012,3,32,13.67,15.95,3,41,0.37,-2.33,52,13
Fairies,Beat Generation,https://open.spotify.com/track/0MNJJOGJMjaOcAGWard20O,./downloaded_mp3/Fairies_Beat Generation.mp3,2012,98,98,73.2,16.44,5,366,0.46,-1.73,22,20
福山雅治,生きてる生きてく,https://open.spotify.com/track/6TT5cVq9gtm9Fxm1jm3RSj,./downloaded_mp3/福山雅治_生きてる生きてく.mp3,2012,97,100,73.6,29.3,10,736,-1.16,0.2,55,48
桑田佳祐,幸せのラストダンス,https://open.spotify.com/track/3c8p1S9xC6TWLSFSfqD29w,./downloaded_mp3/桑田佳祐_幸せのラストダンス.mp3,2012,95,95,67.6,27.9,5,338,-0.09,-2.18,57,32
Perfume,Spring of Life,https://open.spotify.com/track/0zWuIu9wDk1lpSbK8yFZmv,./downloaded_mp3/Perfume_Spring of Life.mp3,2012,94,100,57.0,40.31,11,627,-0.25,-1.9,57,43
MAN WITH A MISSION,distance,https://open.spotify.com/track/0LghaDkNWnbHgYWEHgJ7SY,./downloaded_mp3/MAN WITH A MISSION_distance.mp3,2012,93,93,63.25,31.52,4,253,-0.11,-2.28,60,39
ねごと,sharp ♯,https://open.spotify.com/track/5GvQzJ462BgEdnZvUdhclb,./downloaded_mp3/ねごと_sharp ♯.mp3,2012,90,90,35.5,32.13,6,213,0.64,-1.38,31,34
ナオト・インティライミ,愛してた,https://open.spotify.com/track/55uQmkY0hovL7viBUJMxXl,./downloaded_mp3/ナオト・インティライミ_愛してた.mp3,2012,87,97,61.86,34.1,7,433,-0.56,-1.37,46,40
水森かおり,ひとり長良川,https://open.spotify.com/track/5UTT5n4a0ZUb8MC5npsJlw,./downloaded_mp3/水森かおり_ひとり長良川.mp3,2012,83,83,42.25,33.5,4,169,0.18,-2.2,29,0
いきものがかり,ハルウタ,https://open.spotify.com/track/3oicOknczVtpv7ZW6HLQrc,./downloaded_mp3/いきものがかり_ハルウタ.mp3,2012,80,98,77.71,20.3,7,544,-0.88,-0.7,63,47
UVERworld,7th Trigger,https://open.spotify.com/track/3ALiXA2sdQBuHotnGkEAoV,./downloaded_mp3/UVERworld_7th Trigger.mp3,2012,73,99,65.0,38.63,3,195,-0.2,-2.33,60,44
AKB48,GIVE ME FIVE!,https://open.spotify.com/track/2N5AQUkYb09nxNpUkNSC5x,./downloaded_mp3/AKB48_GIVE ME FIVE!.mp3,2012,72,100,76.33,22.48,12,916,-0.63,-1.3,56,40
シェネル,ストーリー,https://open.spotify.com/track/6Acq3WrZL6Yh5cnt0rWW1E,./downloaded_mp3/シェネル_ストーリー.mp3,2012,71,71,54.0,9.7,6,324,0.69,-1.19,56,49
Kis-My-Ft2,SHE! HER! HER!,https://open.spotify.com/track/1T1U7hqIHhpcMRPR7N8gZX,./downloaded_mp3/Kis-My-Ft2_SHE! HER! HER!.mp3,2012,70,100,60.6,39.16,5,303,-0.13,-2.2,49,43
ORANGE RANGE,Hello Sunshine Hello Future,https://open.spotify.com/track/3bk3mYwYi4SU0JacUCf4sR,./downloaded_mp3/ORANGE RANGE_Hello Sunshine Hello Future.mp3,2012,69,69,47.0,19.47,3,141,0.31,-2.33,59,4
Brand New Vibe,キミへ,https://open.spotify.com/track/4YhCBEsCjRtB2r2fYoz4Xo,./downloaded_mp3/Brand New Vibe_キミへ.mp3,2012,66,67,56.0,18.19,3,168,-0.38,-2.33,8,6
森山直太朗,フォークは僕に優しく語りかけてくる友達,https://open.spotify.com/track/3DcWn7FNTUAbwoshAl87Xa,./downloaded_mp3/森山直太朗_フォークは僕に優しく語りかけてくる友達.mp3,2012,65,73,64.33,9.02,3,193,-0.07,-2.33,47,10
Heavenstamp,Decadence,https://open.spotify.com/track/7k5fdm8MIFrTouqmQnYOaG,./downloaded_mp3/Heavenstamp_Decadence.mp3,2012,57,76,45.6,22.84,5,228,0.11,-1.98,14,4
井手綾香,ヒカリ,https://open.spotify.com/track/58HwwfDa9rxN0rTjcNcqyr,./downloaded_mp3/井手綾香_ヒカリ.mp3,2012,45,91,53.11,32.83,9,478,-0.3,-1.72,6,7
曽根由希江,ねぇ、どうして,https://open.spotify.com/track/3t3ORFChzwBexetYlHjnvG,./downloaded_mp3/曽根由希江_ねぇ、どうして.mp3,2012,35,85,45.2,23.98,5,226,0.73,-1.34,3,2
エミ・マイヤー,オン・ザ・ロード,https://open.spotify.com/track/7om2xBE0zicqTh6mR1AWjZ,./downloaded_mp3/エミ・マイヤー_オン・ザ・ロード.mp3,2012,29,45,32.0,11.79,3,96,0.24,-2.33,28,2
GReeeeN,ミセナイナミダハ、きっといつか,https://open.spotify.com/track/7dXtfhiKAKDVMPzcljRYsm,./downloaded_mp3/GReeeeN_ミセナイナミダハ、きっといつか.mp3,2012,28,97,69.29,30.75,7,485,-0.53,-1.72,62,40
Kalafina,to the beginning,https://open.spotify.com/track/5aZYyAIBmLSXTlez59ZvZ7,./downloaded_mp3/Kalafina_to the beginning.mp3,2012,11,95,36.4,34.11,5,182,0.88,-1.17,47,51
ナオト・インティライミ,君に逢いたかった,https://open.spotify.com/track/5RpNo70DUT8BFhmn1untQs,./downloaded_mp3/ナオト・インティライミ_君に逢いたかった.mp3,2012,1,99,44.07,31.73,14,617,0.43,-1.27,46,33
NMB48,北川謙二,https://open.spotify.com/track/5gvt35nWHZCAujcRN3ViLj,./downloaded_mp3/NMB48_北川謙二.mp3,2012,100,100,67.25,31.32,4,269,-0.14,-2.12,39,35
AKB48,UZA,https://open.spotify.com/track/1M6mfqK6StCQ1kZT5N9dyd,./downloaded_mp3/AKB48_UZA.mp3,2012,99,100,49.91,36.13,11,549,0.16,-1.7,56,30
back number,青い春,https://open.spotify.com/track/6vNhHVYheIvcdMGPCbfPbq,./downloaded_mp3/back number_青い春.mp3,2012,97,97,58.64,35.65,11,645,-0.37,-1.79,77,58
flumpool,Answer,https://open.spotify.com/track/3zSR3vVmQHLbRiu3lArE42,./downloaded_mp3/flumpool_Answer.mp3,2012,96,96,43.7,27.62,10,437,0.51,-1.03,47,23
西野カナ,Always,https://open.spotify.com/track/1fg2hgAXFNLVynNUpb5s9c,./downloaded_mp3/西野カナ_Always.mp3,2012,95,95,55.57,26.04,7,389,0.45,-1.81,63,49
THE BAWDIES,LEMONADE,https://open.spotify.com/track/2qL55Knx5LzHWBNdTshNFW,./downloaded_mp3/THE BAWDIES_LEMONADE.mp3,2012,79,98,63.83,22.46,6,383,0.18,-1.47,34,24
きゃりーぱみゅぱみゅ,ファッションモンスター,https://open.spotify.com/track/0jChFzdDkm7Dlb6jZW7GnN,./downloaded_mp3/きゃりーぱみゅぱみゅ_ファッションモンスター.mp3,2012,78,99,65.73,27.98,15,986,-0.76,-0.5,52,42
JUJU,ありがとう,https://open.spotify.com/track/14DeZjPYj6WdhiEn4AV5Ho,./downloaded_mp3/JUJU_ありがとう.mp3,2012,77,94,58.0,34.83,8,464,-0.38,-1.76,54,34
androp,End roll,https://open.spotify.com/track/3lPBd9b73uq6XRIeMJez0E,./downloaded_mp3/androp_End roll.mp3,2012,73,73,48.2,23.0,5,241,0.22,-2.21,38,10
ピロカルピン,桃色のキリン,https://open.spotify.com/track/1g5Zkp09L8B2ZWdQ6u2395,./downloaded_mp3/ピロカルピン_桃色のキリン.mp3,2012,69,72,48.6,20.17,5,243,0.26,-2.22,10,0
蜜,アセロラ,https://open.spotify.com/track/2HAb3eAdbMpG3VyoPtsaVU,./downloaded_mp3/蜜_アセロラ.mp3,2012,68,68,36.75,27.18,4,147,-0.09,-1.97,4,3
いきものがかり,風が吹いている,https://open.spotify.com/track/46ioD2OgRS8CVAA41aml2F,./downloaded_mp3/いきものがかり_風が吹いている.mp3,2012,67,98,60.17,26.25,18,1083,-0.16,-1.27,63,42
HALLOWEEN JUNKY ORCHESTRA,HALLOWEEN PARTY,https://open.spotify.com/track/3dMrhFvPriJjDC3iuLaBXp,./downloaded_mp3/HALLOWEEN JUNKY ORCHESTRA_HALLOWEEN PARTY.mp3,2012,64,98,76.14,18.01,7,533,-0.29,-1.55,22,38
Silent Siren,Sweet Pop!,https://open.spotify.com/track/3EQPSae6P5nFDzdvjQ8bBQ,./downloaded_mp3/Silent Siren_Sweet Pop!.mp3,2012,63,90,42.86,27.3,7,300,0.44,-1.28,48,12
Mr.Children,常套句,https://open.spotify.com/track/0lmpqurclNIXawxlDXS25h,./downloaded_mp3/Mr.Children_常套句.mp3,2012,61,89,58.83,22.95,6,353,0.02,-1.85,66,50
三山ひろし,男のうそ,https://open.spotify.com/track/5V2BfajYPXVqZKnIjRTgeI,./downloaded_mp3/三山ひろし_男のうそ.mp3,2012,59,59,28.67,23.23,6,172,0.3,-1.92,31,12
石崎ひゅーい,ファンタジックレディオ,https://open.spotify.com/track/57FQNlQGViNVnSMyBceViM,./downloaded_mp3/石崎ひゅーい_ファンタジックレディオ.mp3,2012,58,70,60.0,7.48,4,240,0.29,-1.88,40,15
秦基博,Dear Mr.Tomorrow,https://open.spotify.com/track/4MykynDvEFiGmwMQgI3VtR,./downloaded_mp3/秦基博_Dear Mr.Tomorrow.mp3,2012,56,94,49.6,27.72,5,248,0.59,-1.48,57,14
藍井エイル,INNOCENCE,https://open.spotify.com/track/0N63llGavaESfPRIZkDkvL,./downloaded_mp3/藍井エイル_INNOCENCE.mp3,2012,54,93,67.33,22.23,3,202,0.38,-2.33,49,54
Superfly,Force,https://open.spotify.com/track/0f9vLKuvh7wtHo4ROERUAX,./downloaded_mp3/Superfly_Force.mp3,2012,52,96,64.36,24.99,11,708,-0.29,-1.06,59,38
キリンジ,TREKKING SONG,https://open.spotify.com/track/0vlpEV3PwzXr9qkJ58Zoar,./downloaded_mp3/キリンジ_TREKKING SONG.mp3,2012,49,49,35.67,22.23,3,107,-0.38,-2.33,52,12
加藤ミリヤ,HEART BEAT,https://open.spotify.com/track/1VBusc7LLyQtIp2HOqTv8s,./downloaded_mp3/加藤ミリヤ_HEART BEAT.mp3,2012,43,93,57.0,28.84,8,456,-0.01,-1.8,55,37
LOVE PSYCHEDELICO,Beautiful World,https://open.spotify.com/track/5qvf7ty6mETeX0Jlg3BJbF,./downloaded_mp3/LOVE PSYCHEDELICO_Beautiful World.mp3,2012,36,94,45.33,33.5,6,272,0.13,-1.77,41,19
西野カナ,Be Strong,https://open.spotify.com/track/5KFDXxCEfmFR92iP04OdQO,./downloaded_mp3/西野カナ_Be Strong.mp3,2012,34,68,45.33,19.63,3,136,0.38,-2.33,63,40
KARA,エレクトリックボーイ,https://open.spotify.com/track/5noyHRFt2AUgsleRJNQCfV,./downloaded_mp3/KARA_エレクトリックボーイ.mp3,2012,23,100,63.83,36.33,6,383,-0.41,-1.92,51,27
西野カナ,GO FOR IT !!,https://open.spotify.com/track/7vXxYbfD6GBg9XFBjtWbcG,./downloaded_mp3/西野カナ_GO FOR IT !!.mp3,2012,21,95,39.75,29.4,16,636,0.46,-1.18,63,51
DREAMS COME TRUE,愛して笑ってうれしくて涙して,https://open.spotify.com/track/7FnNYfmY8uOvtIVJ9gB00f,./downloaded_mp3/DREAMS COME TRUE_愛して笑ってうれしくて涙して.mp3,2012,19,72,39.86,24.46,7,279,0.2,-2.07,61,18
星野源,知らない,https://open.spotify.com/track/7rSLSZWOvx67HWeUOBqze8,./downloaded_mp3/星野源_知らない.mp3,2012,18,98,49.17,32.55,6,295,0.32,-1.74,66,34
シクラメン,100年初恋,https://open.spotify.com/track/4qwtxphQS2GfPiDb6MJJkK,./downloaded_mp3/シクラメン_100年初恋.mp3,2012,14,85,56.2,29.59,5,281,-0.26,-1.85,30,41
ClariS,ルミナス,https://open.spotify.com/track/2imEBsXVoLpYTqkTAfycay,./downloaded_mp3/ClariS_ルミナス.mp3,2012,8,96,53.0,39.48,4,212,-0.04,-2.19,50,41
堂珍嘉邦,Shout,https://open.spotify.com/track/5j7S1LwwBEh2SEWJmTcp4C,./downloaded_mp3/堂珍嘉邦_Shout.mp3,2012,7,68,38.33,30.53,3,115,-0.05,-2.33,16,2
森恵,brand new day,https://open.spotify.com/track/4EzR8RvosWNV02lt8rTZHu,./downloaded_mp3/森恵_brand new day.mp3,2012,1,82,41.67,40.5,3,125,-0.01,-2.33,28,1
いきものがかり,いつだって僕らは,https://open.spotify.com/track/634fGMgXpMTACD6PW1QsPY,./downloaded_mp3/いきものがかり_いつだって僕らは.mp3,2012,80,99,64.11,31.57,9,577,-0.45,-1.58,63,43
KREVA,ひかり,https://open.spotify.com/track/0sjpmDsXxxeO7F88k0wWSr,./downloaded_mp3/KREVA_ひかり.mp3,2012,71,87,67.0,15.34,4,268,0.31,-2.08,45,11
高橋優,卒業,https://open.spotify.com/track/6qWRwhcwxJp8r684pP0FT9,./downloaded_mp3/高橋優_卒業.mp3,2012,67,98,62.0,25.37,9,558,-0.28,-1.38,49,12
絢香,はじまりのとき,https://open.spotify.com/track/3XI5r4smeQGQDUVG5Bs6sV,./downloaded_mp3/絢香_はじまりのとき.mp3,2012,66,98,67.33,20.83,9,606,0.03,-1.43,55,38
家入レオ,サブリナ,https://open.spotify.com/track/6kokaq4Inu2mRIzeUFffIr,./downloaded_mp3/家入レオ_サブリナ.mp3,2012,64,99,70.4,25.21,15,1056,-0.53,-1.22,52,31
ナオト・インティライミ,Message,https://open.spotify.com/track/2GIJcEKvpp2Ria2XR2jdg7,./downloaded_mp3/ナオト・インティライミ_Message.mp3,2012,63,72,45.25,30.24,4,181,-0.41,-1.95,46,37
奥華子,シンデレラ,https://open.spotify.com/track/3d6zYKYsffGTrWGDfc04AX,./downloaded_mp3/奥華子_シンデレラ.mp3,2012,56,87,51.83,24.48,6,311,-0.28,-1.0,40,15
東京事変,今夜はから騒ぎ,https://open.spotify.com/track/47ghgWkJkpmzK60sG7Tno5,./downloaded_mp3/東京事変_今夜はから騒ぎ.mp3,2012,54,97,74.4,21.52,5,372,-0.12,-2.18,53,44
長渕剛,ひとつ,https://open.spotify.com/track/1B3iHWfjKldfDuR6SXEmxz,./downloaded_mp3/長渕剛_ひとつ.mp3,2012,28,100,65.67,23.64,9,591,-0.27,-1.33,52,38
奥田民生,拳を天につき上げろ,https://open.spotify.com/track/6c1f4ZRI6XKZerEkYVZ4Ht,./downloaded_mp3/奥田民生_拳を天につき上げろ.mp3,2012,21,91,58.0,35.17,3,174,-0.11,-2.33,46,8
androp,World.Words.Lights.,https://open.spotify.com/track/4G4tQ0qjQI9a3Jj5IWjvrt,./downloaded_mp3/androp_World.Words.Lights..mp3,2012,5,79,40.5,31.56,4,162,0.09,-2.04,38,5
木村カエラ,Sun shower,https://open.spotify.com/track/6ZooCdZJvqoP6yEVfkoYjm,./downloaded_mp3/木村カエラ_Sun shower.mp3,2012,97,97,81.14,10.48,7,568,-0.08,-1.43,43,15
9mm Parabellum Bullet,ハートに火をつけて,https://open.spotify.com/track/3BPqlpIKN8PZbihUsRMO0H,./downloaded_mp3/9mm Parabellum Bullet_ハートに火をつけて.mp3,2012,94,94,61.67,39.95,3,185,-0.28,-2.33,43,28
bomi,薄目のプリンセス,https://open.spotify.com/track/3a95yyOGpdLAr4xstv7awd,./downloaded_mp3/bomi_薄目のプリンセス.mp3,2012,87,87,59.75,25.02,4,239,0.07,-2.35,2,0
家入レオ,Bless You,https://open.spotify.com/track/4fllWiKS5QBn1jBMqLEf8d,./downloaded_mp3/家入レオ_Bless You.mp3,2012,85,98,75.18,16.62,11,827,-0.13,-1.84,52,29
Ms.OOJA,ギブス,https://open.spotify.com/track/3LVMTiOelKOx3vQNwbo0qh,./downloaded_mp3/Ms.OOJA_ギブス.mp3,2012,75,90,65.0,30.23,4,260,-0.61,-1.76,52,24
槇原敬之,四つ葉のクローバー,https://open.spotify.com/track/2tWSdZuKLnvfIl9igqJ26d,./downloaded_mp3/槇原敬之_四つ葉のクローバー.mp3,2012,70,70,46.67,21.73,3,140,0.16,-2.33,58,24
福山雅治,Beautiful life,https://open.spotify.com/track/4CXoSyQU0S1gdv5f96fWCV,./downloaded_mp3/福山雅治_Beautiful life.mp3,2012,67,100,64.43,35.07,7,451,-0.27,-1.79,55,33
クリープハイプ,おやすみ泣き声、さよなら歌姫,https://open.spotify.com/track/0TjUOvMQMfZVE2IsTCr0iw,./downloaded_mp3/クリープハイプ_おやすみ泣き声、さよなら歌姫.mp3,2012,65,97,70.5,24.28,6,423,-0.22,-1.71,63,52
コブクロ,紙飛行機,https://open.spotify.com/track/20Rw0XsLdjJHyp0bFNmKHu,./downloaded_mp3/コブクロ_紙飛行機.mp3,2012,54,99,74.0,17.29,10,740,0.11,-1.81,59,34
BEGIN,国道508号線,https://open.spotify.com/track/20s7hIpJzYM2S4PWsLZvrZ,./downloaded_mp3/BEGIN_国道508号線.mp3,2012,51,51,23.33,23.97,3,70,0.38,-2.33,49,34
