Artist,Track,URL,MP3_Path,Debut_Year,Debut_Score,Max,Mean,Std,Length,Sum,Skewness,Kurtosis,Artist_Popularity,Track_Popularity
ちゃんみな,Never Grow Up,https://open.spotify.com/track/5aDgM8rYPT15CqjkN1EIKq,./downloaded_mp3/ちゃんみな_Never Grow Up.mp3,2019,52,61,24.88,15.65,52,1294,0.49,-0.72,69,70
米津玄師,馬と鹿,https://open.spotify.com/track/0iniTNHwqBiP4UDE1dgUpD,./downloaded_mp3/米津玄師_馬と鹿.mp3,2019,49,100,63.81,28.59,77,4913,-0.5,-0.93,80,63
Official髭男dism,ビンテージ,https://open.spotify.com/track/0U9vBvoG3LN1PnuVl47E3W,./downloaded_mp3/Official髭男dism_ビンテージ.mp3,2019,47,75,31.09,19.31,32,995,0.24,-0.76,71,55
Novelbright,Walking with you,https://open.spotify.com/track/7tGDXCPLpAScEwmqab9YZd,./downloaded_mp3/Novelbright_Walking with you.mp3,2019,44,68,33.87,15.95,120,4064,-0.19,-0.83,64,68
King Gnu,傘,https://open.spotify.com/track/4Rbe954EM88dRNqZEws0rT,./downloaded_mp3/King Gnu_傘.mp3,2019,33,92,60.03,25.64,34,2041,-1.02,-0.18,70,57
Mrs.GREEN APPLE,ロマンチシズム,https://open.spotify.com/track/7BwkDMUfGl0yttRXS13SAO,./downloaded_mp3/Mrs.GREEN APPLE_ロマンチシズム.mp3,2019,31,90,29.2,18.7,128,3737,0.5,-0.27,80,57
MAMAMOO,HIP,https://open.spotify.com/track/2z3jaQnxmksxb0dBDDFVf2,./downloaded_mp3/MAMAMOO_HIP.mp3,2019,30,62,35.87,14.74,31,1112,-0.61,-0.1,58,52
BTS (防弾少年団),Boy With Luv (feat. Halsey),https://open.spotify.com/track/4a9tbd947vo9K8Vti9JwcI,./downloaded_mp3/BTS (防弾少年団)_Boy With Luv (feat. Halsey).mp3,2019,22,94,28.79,24.25,105,3023,1.36,0.82,86,77
TWICE,Feel Special,https://open.spotify.com/track/14rWuS6yllHOdfZ8sZsZUj,./downloaded_mp3/TWICE_Feel Special.mp3,2019,18,97,44.28,25.56,75,3321,0.16,-1.06,84,61
ヨルシカ,だから僕は音楽を辞めた,https://open.spotify.com/track/5j7ixaLeGTGSv4DzKs0pCM,./downloaded_mp3/ヨルシカ_だから僕は音楽を辞めた.mp3,2019,16,81,27.44,23.21,25,686,0.79,-0.56,72,70
TWICE,FANCY,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA,./downloaded_mp3/TWICE_FANCY.mp3,2019,14,97,39.58,29.66,57,2256,0.56,-1.08,84,60
嵐,Turning Up,https://open.spotify.com/track/4zdQmfTLWgGd5mAX4MUIaX,./downloaded_mp3/嵐_Turning Up.mp3,2019,9,99,40.22,33.69,45,1810,0.47,-1.52,66,50
aiko,カブトムシ,https://open.spotify.com/track/2Os0vzke5CakbU3dkSHckx,./downloaded_mp3/aiko_カブトムシ.mp3,2019,7,89,51.25,31.3,12,615,-0.37,-1.57,62,65
ずっと真夜中でいいのに。,秒針を噛む,https://open.spotify.com/track/4HgsPAX3MmMgIT60hJ4W4U,./downloaded_mp3/ずっと真夜中でいいのに。_秒針を噛む.mp3,2019,5,59,24.73,17.2,22,544,0.39,-1.16,67,63
嵐,カイト,https://open.spotify.com/track/5lo3L98nR2VpN2dM9UFJu0,./downloaded_mp3/嵐_カイト.mp3,2019,52,100,46.16,29.03,38,1754,0.03,-1.38,66,58
米津玄師,パプリカ,https://open.spotify.com/track/3ZGLU3boyl9emMo2Jlr5Gr,./downloaded_mp3/米津玄師_パプリカ.mp3,2019,43,97,47.95,26.62,40,1918,0.0,-1.07,80,56
あいみょん,空の青さを知る人よ,https://open.spotify.com/track/3u0e8pyoVc7l2u3T5thohY,./downloaded_mp3/あいみょん_空の青さを知る人よ.mp3,2019,12,97,50.03,35.62,32,1601,-0.15,-1.74,70,47
ITZY,ICY,https://open.spotify.com/track/1wQfFXIq26XtDbZETxHbsx,./downloaded_mp3/ITZY_ICY.mp3,2019,7,67,32.41,22.43,17,551,0.17,-1.58,69,47
三浦春馬,Fight for your heart,https://open.spotify.com/track/46FGVzlUEtTYfSYamzBKTB,./downloaded_mp3/三浦春馬_Fight for your heart.mp3,2019,62,84,41.38,25.06,13,538,0.2,-1.51,29,36
米津玄師,海の幽霊,https://open.spotify.com/track/77zJUDrQyZxu9uDEP4WRiE,./downloaded_mp3/米津玄師_海の幽霊.mp3,2019,55,100,57.05,28.85,22,1255,0.03,-1.39,80,50
NMB48,初恋至上主義,https://open.spotify.com/track/3DrOHt0orNy2dj25qMEMbw,./downloaded_mp3/NMB48_初恋至上主義.mp3,2019,75,100,49.71,35.23,7,348,0.2,-1.91,39,17
EXILE,"愛のために 〜for love, for a child〜",https://open.spotify.com/track/413hyUXuVPG7rphYbDAicx,"./downloaded_mp3/EXILE_愛のために 〜for love, for a child〜.mp3",2019,74,94,53.57,29.12,7,375,-0.19,-1.37,60,32
Superfly,フレア,https://open.spotify.com/track/0CMFJXFDYUs9idk51LRPz1,./downloaded_mp3/Superfly_フレア.mp3,2019,71,81,51.75,22.78,12,621,-0.29,-1.57,59,47
sumika,願い,https://open.spotify.com/track/5VDEZZ53H64DqZ3T8GhPF1,./downloaded_mp3/sumika_願い.mp3,2019,70,96,61.86,25.89,14,866,-0.7,-0.79,59,46
Little Glee Monster,ECHO,https://open.spotify.com/track/2ijJxACLjcHjhJK8gBEPMY,./downloaded_mp3/Little Glee Monster_ECHO.mp3,2019,64,89,61.27,19.46,11,674,-0.44,-0.71,54,50
J×Takanori Nishikawa,REAL×EYEZ,https://open.spotify.com/track/1mpcH79NMSzdl8hGq0DoUl,./downloaded_mp3/J×Takanori Nishikawa_REAL×EYEZ.mp3,2019,54,79,49.4,25.01,5,247,-0.32,-1.59,29,46
EXO,Obsession,https://open.spotify.com/track/7fK0csBoqbcgUuWGV0cpoD,./downloaded_mp3/EXO_Obsession.mp3,2019,45,68,42.5,19.81,8,340,0.08,-1.75,68,62
豆柴の大群,りスタート,https://open.spotify.com/track/6dUBH1HI4GzgexNVemI8U0,./downloaded_mp3/豆柴の大群_りスタート.mp3,2019,38,98,68.0,24.83,4,272,0.0,-1.93,25,17
嵐,A-RA-SHI : Reborn,https://open.spotify.com/track/0HvWmBkbmbm07pMvjahFbv,./downloaded_mp3/嵐_A-RA-SHI : Reborn.mp3,2019,32,99,57.5,38.2,6,345,-0.12,-1.83,66,24
GENERATIONS from EXILE TRIBE,One in a Million -奇跡の夜に-,https://open.spotify.com/track/1eIl9qFUGihchPAfSF258T,./downloaded_mp3/GENERATIONS from EXILE TRIBE_One in a Million -奇跡の夜に-.mp3,2019,31,70,58.5,14.49,8,468,-0.91,-1.0,52,47
嵐,Love so sweet,https://open.spotify.com/track/10G6iBGzoMi9qXgDV9qyBy,./downloaded_mp3/嵐_Love so sweet.mp3,2019,29,90,43.57,25.39,23,1002,0.15,-1.26,66,56
ONE OK ROCK,Wasted Nights,https://open.spotify.com/track/2gSQoIbvF2hDfIayhF7QLa,./downloaded_mp3/ONE OK ROCK_Wasted Nights.mp3,2019,5,95,43.08,34.16,52,2240,0.17,-1.65,71,61
スピッツ,優しいあの子,https://open.spotify.com/track/29RAzfejW1O69okBQXibca,./downloaded_mp3/スピッツ_優しいあの子.mp3,2019,4,99,50.9,27.28,31,1578,-0.13,-1.2,66,57
DA PUMP,P.A.R.T.Y. 〜ユニバース・フェスティバル〜,https://open.spotify.com/track/7Avl3ZmZf5B80YSzfmdYuT,./downloaded_mp3/DA PUMP_P.A.R.T.Y. 〜ユニバース・フェスティバル〜.mp3,2019,3,94,48.5,28.97,12,582,-0.31,-1.17,46,37
BLACKPINK,Kill This Love,https://open.spotify.com/track/5GK7eDDTVz7CTge1wJrDQW,./downloaded_mp3/BLACKPINK_Kill This Love.mp3,2019,2,95,39.15,30.63,33,1292,0.41,-1.27,82,72
King Gnu,Slumberland,https://open.spotify.com/track/5lyMIH0DJaG58plHd6mL7g,./downloaded_mp3/King Gnu_Slumberland.mp3,2019,1,48,22.2,17.54,5,111,0.28,-1.63,70,52
山本彩,イチリンソウ,https://open.spotify.com/track/0NCQbJiVSyQGO2LS8EXrdl,./downloaded_mp3/山本彩_イチリンソウ.mp3,2019,32,97,60.17,26.6,6,361,0.12,-1.86,33,29
King Gnu,The hole,https://open.spotify.com/track/07FmAEayRQIXBcVcbUvI5j,./downloaded_mp3/King Gnu_The hole.mp3,2019,18,44,26.0,16.63,4,104,-0.04,-2.2,70,55
back number,HAPPY BIRTHDAY,https://open.spotify.com/track/4FMz2RFrbDGzJO7K4D0vS3,./downloaded_mp3/back number_HAPPY BIRTHDAY.mp3,2019,27,99,32.91,28.58,92,3028,1.17,0.1,77,74
RADWIMPS,愛にできることはまだあるかい,https://open.spotify.com/track/0PUoNLjLtrSCNwIvvbERS2,./downloaded_mp3/RADWIMPS_愛にできることはまだあるかい.mp3,2019,12,98,58.41,35.65,22,1285,-0.34,-1.67,75,57
ITZY,DALLA DALLA,https://open.spotify.com/track/7rUPPn5EmPZS7G0LyGAFCT,./downloaded_mp3/ITZY_DALLA DALLA.mp3,2019,5,70,24.55,24.86,11,270,0.65,-1.26,69,51
BTS,Lights,https://open.spotify.com/track/44vXWYTcdrejrIQZEoHzl8,./downloaded_mp3/BTS_Lights.mp3,2019,48,100,48.65,28.67,20,973,0.18,-0.96,86,56
平井堅,#302,https://open.spotify.com/track/6dhjkceaqWFvUje54DpL6E,./downloaded_mp3/平井堅_#302.mp3,2019,44,83,47.83,26.67,6,287,-0.22,-1.53,56,41
嵐,BRAVE,https://open.spotify.com/track/2dIpX0d0VEIQWR2S9vdWrG,./downloaded_mp3/嵐_BRAVE.mp3,2019,40,99,55.88,25.78,17,950,0.23,-1.34,66,36
欅坂46,黒い羊,https://open.spotify.com/track/2k8cvzkBwoQd8vVxZ7uuRg,./downloaded_mp3/欅坂46_黒い羊.mp3,2019,39,100,68.0,22.41,21,1428,-0.38,-0.64,49,44
三代目 J SOUL BROTHERS from EXILE TRIBE,冬空,https://open.spotify.com/track/5m0V4Dgf2QaXvLa9uhTs5Z,./downloaded_mp3/三代目 J SOUL BROTHERS from EXILE TRIBE_冬空.mp3,2019,30,97,73.6,27.17,5,368,-0.62,-1.51,55,36
PRODUCE 101 JAPAN,YOUNG,https://open.spotify.com/track/21mbTUfwYD8UC7YQx5d7Yl,./downloaded_mp3/PRODUCE 101 JAPAN_YOUNG.mp3,2019,11,82,56.0,39.13,3,168,-0.37,-2.33,19,28
M!LK,ERA,https://open.spotify.com/track/3XinMXXxbf9Aaxffm5Oe7E,./downloaded_mp3/M!LK_ERA.mp3,2019,5,96,47.67,45.76,3,143,0.12,-2.33,55,34
KinKi Kids,光の気配,https://open.spotify.com/track/699avqZNBcRwdHyfFlZpp3,./downloaded_mp3/KinKi Kids_光の気配.mp3,2019,1,100,46.2,40.66,5,231,0.22,-2.0,55,16
女王蜂,火炎,https://open.spotify.com/track/4k2GMy34pt5rQT9aVEzEwq,./downloaded_mp3/女王蜂_火炎.mp3,2019,25,77,45.43,27.92,7,318,-0.01,-1.97,54,59
milet,us,https://open.spotify.com/track/0s96Y4iLjNgEJBjlEZLBNu,./downloaded_mp3/milet_us.mp3,2019,14,87,54.31,28.9,13,706,-0.37,-1.52,61,57
嵐,Happiness,https://open.spotify.com/track/0Ns63lt28epRgED3Tnhmth,./downloaded_mp3/嵐_Happiness.mp3,2019,2,79,29.71,27.61,14,416,0.81,-0.91,66,54
Mrs.GREEN APPLE,Attitude,https://open.spotify.com/track/7zbsxhqTb3yDICWuNBCodY,./downloaded_mp3/Mrs.GREEN APPLE_Attitude.mp3,2019,9,35,18.67,14.22,3,56,0.37,-2.33,80,61
星野源,Same Thing (feat. Superorganism),https://open.spotify.com/track/0NZNtJar3qon6oVIR6XjIA,./downloaded_mp3/星野源_Same Thing (feat. Superorganism).mp3,2019,49,89,51.29,28.46,7,359,0.03,-1.8,66,36
乃木坂46,Sing Out!,https://open.spotify.com/track/3sdIljU1Gej1Wry4dhqhEF,./downloaded_mp3/乃木坂46_Sing Out!.mp3,2019,35,100,71.37,23.6,19,1356,-0.99,-0.46,61,47
GENERATIONS from EXILE TRIBE,EXPerience Greatness,https://open.spotify.com/track/6cMp1SJGCf8Df8YiFJMz00,./downloaded_mp3/GENERATIONS from EXILE TRIBE_EXPerience Greatness.mp3,2019,30,82,39.0,39.28,3,117,0.22,-2.33,52,31
嵐,A・RA・SHI,https://open.spotify.com/track/1kdGYCHCff09E2FASM5IVY,./downloaded_mp3/嵐_A・RA・SHI.mp3,2019,27,80,38.89,25.14,9,350,0.34,-1.63,66,56
Perfume,再生,https://open.spotify.com/track/1ZjL8ud1dhT9PDVe3Ov8kF,./downloaded_mp3/Perfume_再生.mp3,2019,24,73,49.4,18.64,5,247,-0.06,-1.76,57,42
Mrs.GREEN APPLE,lovin',https://open.spotify.com/track/19kF4PkH9RmZlMSEOhSgdQ,./downloaded_mp3/Mrs.GREEN APPLE_lovin'.mp3,2019,2,19,7.75,8.02,4,31,0.51,-1.9,80,63
King & Prince,君を待ってる,https://open.spotify.com/track/1fxWGpQgOMc3YYS0tkSCTg,./downloaded_mp3/King & Prince_君を待ってる.mp3,2019,100,100,58.5,33.17,6,351,0.06,-1.98,64,43
ゴールデンボンバー,令和,https://open.spotify.com/track/6KDmk0EF3Qk7zJfDDtRoF2,./downloaded_mp3/ゴールデンボンバー_令和.mp3,2019,95,95,67.29,27.97,7,471,-0.82,-0.91,45,34
IZ*ONE,Violeta,https://open.spotify.com/track/0Qzs7eyyx6Il1qkA4wqUHm,./downloaded_mp3/IZ*ONE_Violeta.mp3,2019,88,88,57.88,26.42,8,463,-0.19,-1.94,57,56
三代目 J SOUL BROTHERS from EXILE TRIBE,Yes we are,https://open.spotify.com/track/3eGbJG6KSDRfQTbcoPYJAy,./downloaded_mp3/三代目 J SOUL BROTHERS from EXILE TRIBE_Yes we are.mp3,2019,81,99,65.67,30.44,9,591,-0.56,-1.21,55,40
平井大,THE GIFT,https://open.spotify.com/track/5qTwnr6WbWeeUDS9dcl5g6,./downloaded_mp3/平井大_THE GIFT.mp3,2019,80,91,64.25,26.5,12,771,-0.81,-0.52,65,55
DA PUMP,桜,https://open.spotify.com/track/5B36byNsxLer31rJz1jlKT,./downloaded_mp3/DA PUMP_桜.mp3,2019,77,94,56.4,34.21,10,564,-0.19,-1.9,46,29
BUMP OF CHICKEN,Aurora,https://open.spotify.com/track/3hrplYBqjpNFQrdoOgRAPV,./downloaded_mp3/BUMP OF CHICKEN_Aurora.mp3,2019,74,96,67.44,28.07,9,607,-0.46,-1.52,64,49
A.B.C-Z,Black Sugar,https://open.spotify.com/track/4qfbl7lUD24leYsGyWqMGc,./downloaded_mp3/A.B.C-Z_Black Sugar.mp3,2019,71,95,51.33,32.95,6,308,-0.13,-1.74,42,17
ジェジュン,Sweetest Love,https://open.spotify.com/track/12qCknDI2MEL10RTdon0jc,./downloaded_mp3/ジェジュン_Sweetest Love.mp3,2019,66,66,31.94,22.02,18,575,0.3,-1.57,39,12
WANIMA,アゲイン,https://open.spotify.com/track/1TdYXsTtYbud0IieSW5wbh,./downloaded_mp3/WANIMA_アゲイン.mp3,2019,65,95,50.33,30.91,12,604,-0.23,-1.63,60,56
NMB48,床の間正座娘,https://open.spotify.com/track/41AHYED50tpp2cakbdv2H3,./downloaded_mp3/NMB48_床の間正座娘.mp3,2019,61,100,53.64,25.67,14,751,-0.04,-0.83,39,13
ジェジュン,君だけになる前に,https://open.spotify.com/track/2E2cH3v76E2Ntj7NGTlkey,./downloaded_mp3/ジェジュン_君だけになる前に.mp3,2019,53,80,52.33,28.01,3,157,-0.02,-2.33,39,5
Aimer(エメ),コイワズライ,https://open.spotify.com/track/0ZiO07cHvb675UDaKB1iix,./downloaded_mp3/Aimer(エメ)_コイワズライ.mp3,2019,48,74,36.25,30.71,4,145,0.19,-2.17,66,54
UVERworld,Touch off,https://open.spotify.com/track/7CSTVNXkW2AbmNktlP1hi2,./downloaded_mp3/UVERworld_Touch off.mp3,2019,30,97,65.67,23.93,6,394,-0.17,-1.6,60,58
milet,inside you,https://open.spotify.com/track/6dxjfasDAe8v56M308tQdz,./downloaded_mp3/milet_inside you.mp3,2019,28,90,62.4,24.36,10,624,-0.62,-1.09,61,53
NEWS,WORLDISTA,https://open.spotify.com/track/4qbigvl8HRi7p3s6thKkDe,./downloaded_mp3/NEWS_WORLDISTA.mp3,2019,19,43,26.67,14.15,3,80,0.38,-2.33,54,20
バルーン,シャルル,https://open.spotify.com/track/54ezuGQj5s0ot4J7ktWb2h,./downloaded_mp3/バルーン_シャルル.mp3,2019,9,27,11.17,9.6,6,67,0.55,-1.48,46,54
AKB48,ジワるDAYS,https://open.spotify.com/track/4YPSU4Z7HZcFb4Hpti04cR,./downloaded_mp3/AKB48_ジワるDAYS.mp3,2019,8,100,46.75,32.57,8,374,0.21,-1.46,56,29
いきものがかり,WE DO,https://open.spotify.com/track/3t9uO5rd6RWFyMtAenr60t,./downloaded_mp3/いきものがかり_WE DO.mp3,2019,82,82,58.25,32.07,4,233,-0.52,-1.88,63,26
THE RAMPAGE from EXILE TRIBE,THROW YA FIST,https://open.spotify.com/track/67WQkAsTI5caVR0IG5LXxl,./downloaded_mp3/THE RAMPAGE from EXILE TRIBE_THROW YA FIST.mp3,2019,22,96,45.67,29.07,9,411,0.24,-1.26,51,36
IZ*ONE,Vampire,https://open.spotify.com/track/22YjhGdDhrEx1cnOQUVahw,./downloaded_mp3/IZ*ONE_Vampire.mp3,2019,100,100,61.4,38.49,5,307,-0.46,-1.7,57,31
乃木坂46,夜明けまで強がらなくてもいい,https://open.spotify.com/track/6fLq9e3IPdHUwIeSR49n5e,./downloaded_mp3/乃木坂46_夜明けまで強がらなくてもいい.mp3,2019,83,100,66.06,29.48,18,1189,-0.78,-0.9,61,44
miwa,リブート,https://open.spotify.com/track/4kSjAMyq2VSlJXGoN4wdZv,./downloaded_mp3/miwa_リブート.mp3,2019,76,87,68.42,24.96,12,821,-1.49,1.16,53,40
Mrs.GREEN APPLE,CHEERS,https://open.spotify.com/track/3VfcTMAgdty9VYOgeuyqiN,./downloaded_mp3/Mrs.GREEN APPLE_CHEERS.mp3,2019,66,75,53.0,21.46,5,265,-0.47,-1.63,80,64
AKB48,サステナブル,https://open.spotify.com/track/1MWJog77vVzG5GNBMuROCa,./downloaded_mp3/AKB48_サステナブル.mp3,2019,62,100,53.0,38.45,4,212,0.05,-1.97,56,29
WANIMA,りんどう,https://open.spotify.com/track/3jAjSQXOTgQDHjRtlvW6P6,./downloaded_mp3/WANIMA_りんどう.mp3,2019,57,57,36.33,27.59,3,109,-0.33,-2.33,60,59
あいみょん,真夏の夜の匂いがする,https://open.spotify.com/track/34s49nvRfQy1kzx7DBqVRC,./downloaded_mp3/あいみょん_真夏の夜の匂いがする.mp3,2019,54,94,72.38,19.75,13,941,-1.08,0.06,70,45
NMB48,母校へ帰れ!,https://open.spotify.com/track/1a9hfPYONWOojHsDd0MHze,./downloaded_mp3/NMB48_母校へ帰れ!.mp3,2019,52,100,63.0,17.92,8,504,0.9,-0.49,39,4
BLUE ENCOUNT,バッドパラドックス,https://open.spotify.com/track/722hPxTg5ot3Pay7EeZpLk,./downloaded_mp3/BLUE ENCOUNT_バッドパラドックス.mp3,2019,50,77,36.14,29.94,7,253,0.37,-1.94,52,48
SEVENTEEN,Fear,https://open.spotify.com/track/1SgRnIFTs39lSkQJACYDoY,./downloaded_mp3/SEVENTEEN_Fear.mp3,2019,44,77,42.0,36.04,3,126,-0.06,-2.33,78,57
ジェジュン,First Love,https://open.spotify.com/track/3VrBp9sXxJaQ3uQpqZsq2j,./downloaded_mp3/ジェジュン_First Love.mp3,2019,41,45,27.45,13.79,11,302,-0.38,-1.28,39,20
手塚翔太,会いたいよ,https://open.spotify.com/track/1YNVhW3QQ3lYBPgQoqyQOQ,./downloaded_mp3/手塚翔太_会いたいよ.mp3,2019,37,91,60.3,23.91,10,603,-0.59,-0.68,17,34
サカナクション,モス,https://open.spotify.com/track/4FdpXwtpJfRltvFuTcpNL6,./downloaded_mp3/サカナクション_モス.mp3,2019,35,73,38.5,20.74,12,462,0.37,-1.13,66,55
ラストアイドル,青春トレイン,https://open.spotify.com/track/7lAVEYrmAT8mrGe2F14TFt,./downloaded_mp3/ラストアイドル_青春トレイン.mp3,2019,32,97,46.0,35.34,4,184,0.58,-1.78,24,29
King & Prince,koi-wazurai,https://open.spotify.com/track/4TdzReytamMj8X84QQBn1N,./downloaded_mp3/King & Prince_koi-wazurai.mp3,2019,30,100,72.2,26.41,5,361,-0.55,-1.43,64,56
Kis-My-Ft2,Edge of Days,https://open.spotify.com/track/6GMFfvrpM3hoyFq32wAU5Z,./downloaded_mp3/Kis-My-Ft2_Edge of Days.mp3,2019,22,100,47.09,24.85,11,518,0.77,-0.6,49,25
AAA,BAD LOVE,https://open.spotify.com/track/5eAkw6em1YXlcEDfbdtjqm,./downloaded_mp3/AAA_BAD LOVE.mp3,2019,18,74,41.43,25.34,7,290,0.21,-2.1,55,34
B'z,兵、走る,https://open.spotify.com/track/4SvUlGYsyCe5yhs2qRvE8r,./downloaded_mp3/B'z_兵、走る.mp3,2019,17,86,45.0,33.54,7,315,0.14,-2.09,66,54
TWICE,Breakthrough,https://open.spotify.com/track/5COO2JgOmHIJ2jsXFwflz8,./downloaded_mp3/TWICE_Breakthrough.mp3,2019,16,100,63.73,30.32,15,956,-0.85,-0.7,84,52
SKE48,FRUSTRATION,https://open.spotify.com/track/2hYW3Vwo3mHbJiLtDBPXvM,./downloaded_mp3/SKE48_FRUSTRATION.mp3,2019,14,99,52.67,29.17,12,632,-0.15,-1.39,33,13
THE RAMPAGE from EXILE TRIBE,SWAG & PRIDE,https://open.spotify.com/track/5B7R75fl4btkacH5gOnyvm,./downloaded_mp3/THE RAMPAGE from EXILE TRIBE_SWAG & PRIDE.mp3,2019,13,91,37.57,26.81,7,263,0.96,-0.58,51,39
WANIMA,GONG,https://open.spotify.com/track/4TFUsim1NVJGvQjE2Ppeno,./downloaded_mp3/WANIMA_GONG.mp3,2019,9,78,41.14,24.74,14,576,0.0,-1.64,60,53
サカナクション,忘れられないの,https://open.spotify.com/track/7a3LbQFgp7NCuNcGlTgSsN,./downloaded_mp3/サカナクション_忘れられないの.mp3,2019,4,96,54.78,29.79,18,986,-0.07,-1.4,66,62
MAN WITH A MISSION,Remember Me,https://open.spotify.com/track/3WIDl36fLnnhoLrw9EGAcq,./downloaded_mp3/MAN WITH A MISSION_Remember Me.mp3,2019,94,96,72.8,25.46,15,1092,-0.95,-0.72,60,50
Aimer(エメ),STAND-ALONE,https://open.spotify.com/track/4adxfjDov8fxK1vXTVvGfU,./downloaded_mp3/Aimer(エメ)_STAND-ALONE.mp3,2019,82,82,33.0,26.15,10,330,0.43,-1.25,66,43
HIROOMI TOSAKA,BLUE SAPPHIRE,https://open.spotify.com/track/4WkWq05mOmxDibjt10VrNi,./downloaded_mp3/HIROOMI TOSAKA_BLUE SAPPHIRE.mp3,2019,81,89,68.91,25.58,11,758,-1.56,1.41,40,40
ジェジュン,IMPOSSIBLE,https://open.spotify.com/track/6rWZ9eAAxU6x9i6vF1PuAJ,./downloaded_mp3/ジェジュン_IMPOSSIBLE.mp3,2019,45,56,23.88,18.53,17,406,0.49,-1.38,39,8
Little Glee Monster,君に届くまで,https://open.spotify.com/track/5ZleO8P0hnuuwypfVHyq4o,./downloaded_mp3/Little Glee Monster_君に届くまで.mp3,2019,6,91,37.25,36.37,8,298,0.35,-1.9,54,34
EGOIST,咲かせや咲かせ,https://open.spotify.com/track/6Qn2DEvR2t1iNyLSmghWxr,./downloaded_mp3/EGOIST_咲かせや咲かせ.mp3,2019,1,90,43.75,40.23,4,175,0.06,-2.21,51,49
=LOVE,ズルいよ ズルいね,https://open.spotify.com/track/4bPbCPyNQEWxRvJ8IOLSQZ,./downloaded_mp3/=LOVE_ズルいよ ズルいね.mp3,2019,100,100,53.67,49.22,3,161,-0.11,-2.33,64,45
