Artist,Track,URL,MP3_Path,Debut_Year,Debut_Score,Max,Mean,Std,Length,Sum,Skewness,Kurtosis,Artist_Popularity,Track_Popularity
Superfly,How Do I Survive?,https://open.spotify.com/track/2Xn42aGEwuOvuMJiU1QPln,./downloaded_mp3/Superfly_How Do I Survive?.mp3,2008,47,98,68.82,16.7,11,757,0.31,-1.5,59,30
岡野宏典,世界で誰より愛してる,https://open.spotify.com/track/7GsDzcbHq0DvNkA4GmKVV5,./downloaded_mp3/岡野宏典_世界で誰より愛してる.mp3,2008,45,66,39.67,29.37,3,119,-0.18,-2.33,3,1
GLAY,紅と黒のMATADORA,https://open.spotify.com/track/5y4IVopqGYlHtje1dn9F8a,./downloaded_mp3/GLAY_紅と黒のMATADORA.mp3,2008,35,99,72.25,27.51,4,289,-0.37,-1.92,56,19
V6,LIGHT IN YOUR HEART,https://open.spotify.com/track/6h1PNyaKQDElAYTClIEXi1,./downloaded_mp3/V6_LIGHT IN YOUR HEART.mp3,2008,32,99,71.0,34.83,3,213,-0.28,-2.33,56,25
flumpool,花になれ,https://open.spotify.com/track/4znouA40wVc5S2anrZqe3o,./downloaded_mp3/flumpool_花になれ.mp3,2008,28,37,25.8,11.21,5,129,-0.41,-1.73,47,38
嵐,truth,https://open.spotify.com/track/6TWPTr6DdDpjkf9wYkHz8v,./downloaded_mp3/嵐_truth.mp3,2008,27,100,63.15,29.4,13,821,-0.27,-1.51,66,52
清水翔太,My Treasure,https://open.spotify.com/track/0lIDHiYV5iyV5cZ8T63qj6,./downloaded_mp3/清水翔太_My Treasure.mp3,2008,25,89,57.67,24.88,6,346,-0.2,-1.84,65,41
馬場俊英,いつか君に追い風が,https://open.spotify.com/track/1ejsNLTWUhz1V6VIfDoGbG,./downloaded_mp3/馬場俊英_いつか君に追い風が.mp3,2008,12,90,50.14,30.21,7,351,0.13,-1.9,21,16
mihimaru GT,幸せになろう,https://open.spotify.com/track/4Q0PA52oJqULLEmr7ENYD7,./downloaded_mp3/mihimaru GT_幸せになろう.mp3,2008,11,98,52.0,39.43,7,364,-0.03,-2.11,45,39
GIRL NEXT DOOR,偶然の確率,https://open.spotify.com/track/6xGyVfy4Gaq4UVKuIhQ06P,./downloaded_mp3/GIRL NEXT DOOR_偶然の確率.mp3,2008,9,99,74.0,31.95,10,740,-1.17,-0.45,29,36
奥田民生,SUNのSON,https://open.spotify.com/track/7GgYd3EZDr7qptIKuMfTjj,./downloaded_mp3/奥田民生_SUNのSON.mp3,2008,8,93,55.6,34.76,5,278,-0.15,-1.91,46,8
ASIAN KUNG-FU GENERATION,藤沢ルーザー,https://open.spotify.com/track/1EHsyVTxdGKZJiUYnR5yET,./downloaded_mp3/ASIAN KUNG-FU GENERATION_藤沢ルーザー.mp3,2008,2,96,49.44,29.75,9,445,0.02,-1.39,61,34
ＥＴ−ＫＩＮＧ,晴レルヤ,https://open.spotify.com/track/1IfjNzzMnszOiiC9GreVBH,./downloaded_mp3/ＥＴ−ＫＩＮＧ_晴レルヤ.mp3,2008,89,89,56.33,36.46,3,169,-0.18,-2.33,43,24
大橋　卓弥,はじまりの歌,https://open.spotify.com/track/5lmFKtTHZ8xTNTSTaOefE4,./downloaded_mp3/大橋　卓弥_はじまりの歌.mp3,2008,88,97,69.2,25.65,10,692,-1.12,0.12,31,27
ケツメイシ,出会いのかけら,https://open.spotify.com/track/6doG5A9BRiQjWEsyBtkkSF,./downloaded_mp3/ケツメイシ_出会いのかけら.mp3,2008,86,100,77.0,23.83,8,616,-0.75,-0.97,57,44
ＲＡＧ　ＦＡＩＲ,早春ラプソディ,https://open.spotify.com/track/6JdnNhnSA2vzUDfMyLSfwu,./downloaded_mp3/ＲＡＧ　ＦＡＩＲ_早春ラプソディ.mp3,2008,85,85,32.33,45.61,3,97,0.38,-2.33,20,3
ＨＯＭＥ　ＭＡＤＥ　家族,おぼえてる。,https://open.spotify.com/track/6xvVaMJqdawujDS4MkG4Dv,./downloaded_mp3/ＨＯＭＥ　ＭＡＤＥ　家族_おぼえてる。.mp3,2008,73,95,69.5,19.84,4,278,0.2,-1.97,44,19
ゆず,ストーリー,https://open.spotify.com/track/2uc6vCYdbML7v2wMX7yyds,./downloaded_mp3/ゆず_ストーリー.mp3,2008,69,98,57.0,27.84,11,627,-0.37,-1.14,56,29
ＲＡＤＷＩＭＰＳ,オーダーメイド,https://open.spotify.com/track/1WxQyR4cVfBMbwldZ0vNGn,./downloaded_mp3/ＲＡＤＷＩＭＰＳ_オーダーメイド.mp3,2008,60,98,64.0,30.59,7,448,-0.56,-1.07,75,49
ASIAN KUNG-FU GENERATION,転がる岩、君に朝が降る,https://open.spotify.com/track/33cvF54sRDtyflQJJ4fjbb,./downloaded_mp3/ASIAN KUNG-FU GENERATION_転がる岩、君に朝が降る.mp3,2008,19,96,46.33,31.19,9,417,0.42,-1.64,61,52
瀬口　侑希,幸せになってね,https://open.spotify.com/track/5q1drrfc2rhIVlsPUxptBq,./downloaded_mp3/瀬口　侑希_幸せになってね.mp3,2008,18,25,17.33,8.02,3,52,-0.08,-2.33,9,0
海老沢　タケヲ,ハルクル,https://open.spotify.com/track/5AI3Jg9ZfcMzfaenkylbaH,./downloaded_mp3/海老沢　タケヲ_ハルクル.mp3,2008,15,16,15.0,1.0,3,45,0.0,-2.33,0,0
ＣＯＬＯＲ,君のいない道,https://open.spotify.com/track/1jOLRY5kqTzEHbZSpMPwcS,./downloaded_mp3/ＣＯＬＯＲ_君のいない道.mp3,2008,7,26,16.0,9.54,3,48,0.1,-2.33,31,27
UVERworld,儚くも永久のカナシ,https://open.spotify.com/track/3nIxNymArWd7kIL4kGb6er,./downloaded_mp3/UVERworld_儚くも永久のカナシ.mp3,2008,100,100,73.8,27.07,5,369,-0.46,-1.61,60,51
GIRL NEXT DOOR,情熱の代償,https://open.spotify.com/track/0o9Yqji63OfVcZNXcJnzpG,./downloaded_mp3/GIRL NEXT DOOR_情熱の代償.mp3,2008,98,98,70.75,31.21,4,283,-0.55,-1.79,29,29
SPEED,あしたの空,https://open.spotify.com/track/6xWzcdTib57eooCp97ApLF,./downloaded_mp3/SPEED_あしたの空.mp3,2008,94,99,63.4,33.41,5,317,-0.07,-2.05,47,27
一青窈,はじめて,https://open.spotify.com/track/1xTAX8fRoJw4mSSw2l4Ew7,./downloaded_mp3/一青窈_はじめて.mp3,2008,85,85,41.83,27.78,6,251,0.27,-1.59,48,8
松下優也,foolish foolish,https://open.spotify.com/track/72kvH2I23sigwrbbCiDLHM,./downloaded_mp3/松下優也_foolish foolish.mp3,2008,83,85,52.0,39.2,4,208,-0.2,-2.21,35,22
