Artist,Track,URL,MP3_Path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ASIAN KUNG-FU GENERATION,転がる岩、君に朝が降る,https://open.spotify.com/track/33cvF54sRDtyflQJJ4fjbb,./downloaded_mp3/ASIAN KUNG-FU GENERATION_転がる岩、君に朝が降る.mp3,0.048977105800580414,0.11866289276629285,0.044140303106302174,0.06287843502561714,0.0005374225215864712,0.02020708681165132,0.0069864927806241265,0.018809788255526493,0.0460391960159077,0.007774712478950951,0.01906058543226685,0.008061337823797069,0.021138619182401203,0.0068073519400953025,0.009637777220450719,0.0008240478664325893,0.09498047364838236,0.04679158754612877,0.00017914084052882376,0.0,0.029952348536419333,0.011214216617104367,0.006341585754720361,0.012826484181863782,0.03622227795492816,0.012862312349969545,0.170577908351546,0.09469384830353623,0.0002149690086345885,0.01906058543226685,0.013256422199132959,0.010282684246354484
チャットモンチー,ヒラヒラヒラク秘密ノ扉,https://open.spotify.com/track/5x4CTZqqmcKnxSevz56bwL,./downloaded_mp3/チャットモンチー_ヒラヒラヒラク秘密ノ扉.mp3,0.0596900544959128,0.02196866485013624,0.0,0.03414509536784741,0.0066842643051771115,0.0,0.02993017711171662,0.0880449591280654,0.08344686648501362,0.0,4.257493188010899e-05,4.257493188010899e-05,0.0003405994550408719,0.022053814713896457,0.029334128065395097,0.0012772479564032697,0.06837534059945503,0.01272990463215259,0.0,0.009919959128065396,0.08302111716621254,8.514986376021798e-05,0.033080722070844684,0.004300068119891008,0.01937159400544959,0.0,0.2864867166212534,0.034528269754768394,0.0080466621253406,0.05372956403269755,0.0029802452316076296,0.00634366485013624
絢香,手をつなごう,https://open.spotify.com/track/1QoCVPSbayKifYbYIVDMV6,./downloaded_mp3/絢香_手をつなごう.mp3,0.05378897377658476,0.04067726615734049,0.042122651249225686,0.007811962282331888,0.006607474705760892,0.0037855323835088443,0.05368573198430725,0.01868676440223002,0.030008947621997385,0.0017895243994769082,0.022506710716498037,0.01441943698809278,0.05898547732121963,0.1399958703283089,0.014488264849611122,0.021061325624612843,0.032452336705898546,0.030766054098699154,0.05822837084451786,0.0024778030146603344,0.03878449996558607,0.06652212815747814,0.016346617110606372,0.05141441255420194,0.003647876660472159,0.016897240002753115,0.010117695643196365,0.01837703902539748,0.015245371326312892,0.005299745336912382,0.030249845137311583,0.07275104962488815
ＣＯＬＯＲ,君のいない道,https://open.spotify.com/track/1jOLRY5kqTzEHbZSpMPwcS,./downloaded_mp3/ＣＯＬＯＲ_君のいない道.mp3,0.03666280602260474,0.0024361995287351733,0.008187227924437877,0.006190343064818883,0.0414952673828827,0.0045528974799313076,0.004113582810815129,0.08362953792084349,0.034186668796677186,0.0033947042613522906,0.001477694796118056,0.0736850513199409,0.0682934621989696,0.015176324933104357,0.01821158991972523,0.003953832022045609,0.01090299133351971,0.0438915292144255,0.05898797875314509,0.009185670354247374,0.007628100163744558,0.043532089939694076,0.09884580055114021,0.10435720276368865,0.0,0.009305483445824514,0.005471464515356045,0.005990654578856983,0.052757697991133834,0.024322057590159353,0.0962897879308279,0.022884300491233675
瀬口　侑希,幸せになってね,https://open.spotify.com/track/5q1drrfc2rhIVlsPUxptBq,./downloaded_mp3/瀬口　侑希_幸せになってね.mp3,0.07982353920426169,0.01764607957383053,0.14720326285999666,0.000499417346429166,0.011861161977692693,0.01502413850507741,0.07066755451972699,0.0038704844348260363,0.004869319127684368,0.0052438821375062426,0.09463958714832695,0.03075578491759614,0.04715332112535375,0.03504245047444648,0.025054103545863158,0.013442650241385051,0.014732811719660396,0.009031130347927418,0.022057599467288164,0.004036956883635759,0.00503579157649409,0.12743465956384217,0.017313134676211088,0.017105044115198934,0.005993008157149992,0.03699850174796071,0.0007075079074413185,0.05710004994173464,0.0044115198934576326,0.000499417346429166,0.018853004827701015,0.05589312468786416
ＥＴ−ＫＩＮＧ,晴レルヤ,https://open.spotify.com/track/1IfjNzzMnszOiiC9GreVBH,./downloaded_mp3/ＥＴ−ＫＩＮＧ_晴レルヤ.mp3,0.02680917548469569,0.06792841417512961,0.022761167530715148,0.030537603863361976,0.024856189191108585,3.5508841701583695e-05,0.008238051274767417,0.03202897521482849,0.04676514452098573,0.00039059725871742066,0.0023790923940061074,0.0722960017044244,0.123251189546197,0.018287053476315603,0.017825438534195014,0.023435835523045238,0.012570129962360628,0.12495561394787302,0.00798948938285633,0.010830196718983026,0.008380086641573753,0.0276613876855337,0.047084724096299976,0.03337831119948867,3.5508841701583695e-05,0.007279312548824657,0.003231304594844116,0.008273560116469,0.09779135004616149,0.018961721468645693,0.06799943185853277,0.005752432355656558
海老沢　タケヲ,ハルクル,https://open.spotify.com/track/5AI3Jg9ZfcMzfaenkylbaH,./downloaded_mp3/海老沢　タケヲ_ハルクル.mp3,0.01628181230265911,0.025716133449994294,0.12120059344923347,0.0057823258644957585,0.006999657625442234,0.05607334423859703,0.0018259976414197131,0.005211701601552098,0.004260661163312664,0.09373454559287861,0.19815878571156845,0.018259976414197132,0.021227222581504165,0.001483623083653517,0.02548788374481683,0.013733023928177426,0.02172176360938867,0.03203104195990414,0.023509719633278806,0.0008749572031802792,0.004412827633430974,0.09012059192756876,0.0028911629322478792,0.012477650549701373,0.007151824095560543,0.07011070110701106,0.008787613649332369,0.059230798493551944,0.0014075398485943623,0.002358580286833796,0.008901738501921101,0.03857420017499144
レミオロメン,粉雪,https://open.spotify.com/track/1Vimcaq6kgTq6xgHSnr4pS,./downloaded_mp3/レミオロメン_粉雪.mp3,0.09478745559230675,0.06587651598676957,0.04939973049124097,0.0008269018743109151,3.062599534484871e-05,0.06388582628935441,0.010167830454489771,0.003215729511209114,0.006063947078280044,0.0005512679162072767,0.09417493568540977,0.0005818939115521254,0.01255665809138797,0.010320960431214015,0.019049369104495895,0.023428886438809263,0.05255420801176038,0.00784025480828127,0.005083915227244886,0.0,0.002695087590346686,0.014884233737596472,0.0037363714320715422,0.012434154110008575,0.1681979664339091,9.187798603454613e-05,0.005849565110866103,0.11126424108783535,0.0013169177998284944,0.0007656498836212177,0.0046551512924170035,0.15371187063579567
ＲＡＧ　ＦＡＩＲ,早春ラプソディ,https://open.spotify.com/track/6JdnNhnSA2vzUDfMyLSfwu,./downloaded_mp3/ＲＡＧ　ＦＡＩＲ_早春ラプソディ.mp3,0.10458968445919344,0.15788289555093088,0.07607289498846954,0.014286517801901119,0.007452612632881489,0.0010124303954103155,0.008690027560605208,0.005933967039766016,0.045278137128072445,0.00033747679847010516,0.015158332864615558,0.018448731649699082,0.10045559367793465,0.026070082681815626,0.0097305810225547,0.01735193205467124,0.028966758535350693,0.08349738455481186,0.011221103549130997,0.0005343382642443332,0.016536363125035154,0.05416502615445188,0.057511671072613756,0.017323808988132065,0.0034310141177794026,0.004274706113954666,0.027054390010686765,0.03928792395522808,0.002727937454300017,0.0097305810225547,0.013555318071882557,0.021429776702851677
ジェロ,海雪,https://open.spotify.com/track/3rdp0EkfQjGc2z7zXjBQIb,./downloaded_mp3/ジェロ_海雪.mp3,0.087388209527286,0.04059134878627487,0.04679686074101113,0.007921153495163352,0.008432195656141632,0.021244752692097097,0.007264099288191276,0.01934659609417777,0.026136156232889212,0.0013871144369410476,0.022558861106041248,0.013871144369410476,0.0317576200036503,0.007191093265194379,0.009344770943602847,0.01934659609417777,0.10958204051834276,0.025041065887935754,0.02409198758897609,0.0044533674028107316,0.014929731702865486,0.04829348421244753,0.01668187625479102,0.03518890308450447,0.0861106041248403,0.004635882460302975,0.01722942142726775,0.12126300419784632,0.007921153495163352,0.010914400438036138,0.012301514874977186,0.09078298959664172
湘南乃風,黄金魂,https://open.spotify.com/track/5vzcqUy99JOsCvKeKmf0TG,./downloaded_mp3/湘南乃風_黄金魂.mp3,0.020780704920004812,0.15172019728136654,0.006104895946108505,0.14666786960182845,0.003368218453025382,0.004751593889089378,0.02724648141465175,0.03717069649945868,0.06402622398652713,9.022013713460844e-05,0.0024660170816792975,0.0025863105978587756,0.03265968964272826,0.035546734031035726,0.014405148562492481,0.02216408035606881,0.075574401539757,0.04880909418982317,0.0015638157103332131,0.021773126428485504,0.04095994225911223,0.004992180921448334,0.011758691206543968,0.006285336220377722,0.01503668952243474,0.0001503668952243474,0.04926019487549621,0.02216408035606881,0.04507999518825935,0.029321544568747745,0.030644773246722,0.02487068447010706
キマグレン,あえないウタ,https://open.spotify.com/track/0UDOkZk0HkBBOqmqkNcuYd,./downloaded_mp3/キマグレン_あえないウタ.mp3,0.011764705882352941,0.10229138166894665,0.056326949384404926,0.06090971272229822,0.03686730506155951,0.02219562243502052,0.011320109439124487,0.015389876880984952,0.016997264021887826,0.0012995896032831737,0.05157318741450068,0.06467168262653898,0.11043091655266758,0.0399452804377565,0.010533515731874145,0.008276333789329685,0.016484268125854993,0.06039671682626539,0.010020519835841313,0.0022571819425444596,0.006566347469220246,0.06429548563611491,0.01631326949384405,0.018160054719562245,0.001709986320109439,0.04271545827633379,0.007626538987688098,0.022640218878248974,0.01261969904240766,0.013166894664842681,0.05885772913816689,0.025376196990424076
NICO Touches the Walls,夜の果て,https://open.spotify.com/track/74gubSJL2HiW7l4jxKQb7q,./downloaded_mp3/NICO Touches the Walls_夜の果て.mp3,0.031056726740706257,0.010307907162332913,0.000731528895391368,0.06104941145175234,0.024406464055330184,9.975394028064109e-05,0.008146571789585689,0.16585755137327923,0.09666156813194121,6.650262685376072e-05,0.002660105074150429,0.012402739908226375,0.013466781937886547,0.011371949191993084,0.05506417503491388,0.0002660105074150429,0.010939682117443639,0.023242668085389374,0.00033251313426880364,0.0034581365963955576,0.015295604176364967,0.007581299461328722,0.17952384119172707,0.01010839928177163,0.05054199640885815,0.0026933563875773093,0.0719558422557691,0.006583760058522311,0.004256168118640686,0.1122564341291481,0.0063177495511072684,0.0012968012236483342
オトナモード,風になって,https://open.spotify.com/track/1pWSKx66yoXUzlVI2au8QB,./downloaded_mp3/オトナモード_風になって.mp3,0.037070101602686735,0.12332610636398418,0.01832249287930961,0.05313948050843855,0.0020405560515240405,0.0,0.03677252051183948,0.014538961867108787,0.11486630106704077,0.004336181609488586,0.012710963737618501,0.003443438336946818,0.1476852442290524,0.03082089869489436,0.01058538451728096,0.0002975810908472559,0.030183224928793096,0.10763933171789312,8.502316881350167e-05,0.0002125579220337542,0.05050376227522,0.026952344513880032,0.012370871062364494,0.011308081452195723,0.00046762742847425925,0.0014028822854227777,0.04952599583386473,0.05671045359860562,0.0025506950644050503,0.016069378905751816,0.021510861709815924,0.0025506950644050503
ポルノグラフィティ,あなたがここにいたら,https://open.spotify.com/track/0EwCuOSVBnIpnLs9uAR72u,./downloaded_mp3/ポルノグラフィティ_あなたがここにいたら.mp3,0.07411683214038328,0.11079042561379204,0.06607403986762103,0.01296852151158316,0.0011929500500269376,0.0018471484645578389,0.02385900100053875,0.008581543908258294,0.055914723312552914,0.008042792272762257,0.0332486723620411,0.018856307242361273,0.11833294851073654,0.029554375432925422,0.06414992688370662,0.00431001308396829,0.04194566304933426,0.04202262756869083,0.010659585930885862,0.0,0.022435157392442083,0.06064804125298238,0.009697529438928654,0.03267143846686677,0.0005772338951743247,0.04152235819287309,0.014084507042253521,0.04352343569614408,0.006388055106595859,0.0028476872161933347,0.016662818440698838,0.02247363965212037
ａｉｋｏ,二人,https://open.spotify.com/track/28dkaG14rPVPoNLPYJRBDW,./downloaded_mp3/aiko_二人.mp3,0.027205193414536206,0.06391380002677018,0.08004283228483469,0.0031120331950207467,0.0,0.03155534734305983,0.04212956766162495,0.0008031053406505153,0.016564047650916878,0.01843796011243475,0.0884754383616651,0.018069870164636594,0.0981461651719984,0.046011243474769106,0.02171730692009102,0.010440369428456699,0.02131575424976576,0.07535805113104002,0.01177887832954089,6.69254450542096e-05,0.01726676482398608,0.09734305983134788,0.0010038816758131442,0.009001472359791193,0.022018471422834963,0.004852094766430197,0.003078570472493642,0.13331548654798556,0.013217775398206398,0.00023423905768973362,0.0015058225137197163,0.022018471422834963
Every Little Thing,サクラビト,https://open.spotify.com/track/6dA8Vp3K67m9VYVFurMJId,./downloaded_mp3/Every Little Thing_サクラビト.mp3,0.0255928621742193,0.06373058732767585,0.10636299600845268,0.0010733572602555932,0.0009056451883406567,0.12028309797739241,0.013182168852514003,0.006037634588937712,0.00952604568476839,0.027672491865964512,0.100258276590749,0.003488411095830678,0.02388219904068695,0.03461577164324288,0.0061047194177036865,0.04035152450273371,0.053365981283332774,0.003521953510213665,0.0332405326535404,0.001744205547915339,0.0025156810787240465,0.02649850736255996,0.0018112903766813134,0.028745849126220104,0.019085633783919767,0.025626404588602287,0.0010062724314896187,0.039378794485627075,0.004997819743065106,0.00016771207191493645,0.0062388890752356355,0.16898668366148994
天童　よしみ,幸せはすぐそこに…,https://open.spotify.com/track/5NLbVHJUfOmd4gmawth9Rz,./downloaded_mp3/天童よしみ_幸せはすぐそこに….mp3,0.04370926389275013,0.040249590708306304,0.14234083958854601,0.0010193679918450561,0.00775337472585179,0.019893120810552004,0.005683748803014858,0.004170141784820684,0.00515861983751892,0.005560189046427579,0.10369752571587434,0.013838692737775306,0.043276804744694655,0.04167052790906002,0.013900472616068946,0.03481296141846601,0.021561177524480276,0.015074290303648102,0.027183146449201494,0.0,0.02347635375158311,0.08130231983442993,0.008247613752200908,0.03431872239211689,0.01782349488771507,0.02875853334568931,0.001822506409662373,0.08074630092978717,0.00815494393476045,0.0026565347666265096,0.01751459549624687,0.10462422389027894
すぎもとまさと,吾亦紅,https://open.spotify.com/track/0QHRhrl6BDiGwppFlcVSlN,./downloaded_mp3/すぎもとまさと_吾亦紅.mp3,0.00912724640417965,0.006735278381015328,0.14823907090926258,0.00018883958077613066,0.004437730148239071,0.14745223932269538,0.000629465269253769,0.01233751927737387,0.0009756711673433419,0.10496333364806597,0.13086582947785855,0.01054354326000063,0.017499134485254777,0.015296006042866584,0.01702703553331445,0.020929720202687817,0.016114310892896486,0.0002517861077015076,0.07062600321027288,0.0016051364365971107,0.001195984011582161,0.025996915620180656,0.005728133950209297,0.02835741037988229,0.004311837094388317,0.0389639001668083,0.0008812513769552765,0.004846882573254021,0.0006609385327164573,0.0006609385327164573,0.008592200925313946,0.14395870707833694
NEWS,太陽のナミダ,https://open.spotify.com/track/26Y5Q1kRyKGqjfhilwR4pq,./downloaded_mp3/NEWS_太陽のナミダ.mp3,0.01249723512497235,0.08239327582393276,0.12862198628621987,0.014193025141930252,0.0,0.014709135147091351,0.037270515372705156,0.005529750055297501,0.013234535132345352,0.005419155054191551,0.11347047113470471,0.0058246700582467005,0.08508442085084421,0.0226351102263511,0.026174150261741504,0.033731475337314756,0.028238590282385904,0.06720489567204896,0.00409201504092015,0.0323674703236747,0.019575315195753153,0.07645801076458011,0.0019169800191698003,0.008773870087738701,0.0015483300154833,0.008810735088107351,0.0028017400280174,0.09101968591019687,0.019243530192435302,0.0027648750276487504,0.00025805500258055,0.034136990341369904
EXILE,Pure,https://open.spotify.com/track/4i2mHCOkZi3sZSDekVxwTj,./downloaded_mp3/EXILE_Pure.mp3,0.030156864334643915,0.0008106683960925783,0.007255482145028576,0.0022293380892545902,0.05771958980179158,0.0027562725467147665,0.016213367921851567,0.05419318227878886,0.04089822058287058,0.0070122816262008026,0.006890681366786916,0.11941145474443679,0.05313931336386851,0.014673097969275668,0.02282031535000608,0.003404807263588829,0.004134408820072149,0.056219853269020306,0.02581978841554862,8.106683960925784e-05,0.010538689149203518,0.05022090713793523,0.11207490575979895,0.103441287341413,0.0,0.01082242308783592,0.0026752057071055086,0.004580276437923068,0.01645656844067934,0.025617121316525476,0.1248834664180617,0.012849094078067367
YUI,Namidairo,https://open.spotify.com/track/2g3gBvIRMyYSmaQFDNLutE,./downloaded_mp3/YUI_Namidairo.mp3,0.059953703703703703,0.027731481481481482,0.03166666666666667,0.003472222222222222,0.0077314814814814815,0.006574074074074074,0.06777777777777778,0.019212962962962963,0.02351851851851852,0.005694444444444445,0.04287037037037037,0.03601851851851852,0.04685185185185185,0.09203703703703704,0.019583333333333335,0.011064814814814816,0.028564814814814814,0.046296296296296294,0.01712962962962963,0.0001388888888888889,0.048240740740740744,0.06481481481481481,0.03305555555555555,0.08305555555555555,0.00037037037037037035,0.008703703703703703,0.008611111111111111,0.04555555555555556,0.01625,0.011712962962962963,0.028981481481481483,0.05675925925925926
清水翔太,HOME,https://open.spotify.com/track/3zQtfqcTwgaz8zV4HJak7m,./downloaded_mp3/清水翔太_HOME.mp3,0.041419449624230095,0.08148273718709385,0.1490648132451828,0.026219133186415777,0.0209922585748997,0.011414364016499971,0.005791942137085382,0.008956320280273492,0.027999095891959088,0.006074475899870035,0.0392156862745098,0.01890150873029327,0.06772334293948126,0.02254619427021529,0.022687461151607618,0.010708029609538339,0.01621743798383907,0.05803243487596768,0.003446911905972764,0.00045205402045544443,0.010397242470475222,0.04373622647906425,0.020257670791659604,0.007713171724021021,0.002768830875289597,0.041362942871673164,0.02655817370175736,0.12103746397694524,0.0030513646380742497,0.014098434762954174,0.04899135446685879,0.020681471435836582
宇多田ヒカル,HEART STATION,https://open.spotify.com/track/4XxGTwKkbYkIfBQG7JyNVh,./downloaded_mp3/宇多田ヒカル_HEART STATION.mp3,0.005127818414900837,0.039552069979639545,0.12491516476887113,0.0014704773395671517,0.00018852273584194255,0.016816228037101276,0.003958977452680794,0.021378478244476282,0.0033934092451549658,0.0009426136792097127,0.019530955433225246,0.002375386471608476,0.020171932735087852,0.008672045848729357,0.012857250584420481,0.19515873614357893,0.12389714199532463,0.010896614131664279,0.014742477942839907,0.017155568961616772,0.003016363773471081,0.017834250810647764,0.0018852273584194254,0.017570318980469044,0.0067868184903099316,0.0015458864339039289,0.00731468215066737,0.1926325314832969,0.0685468667521303,0.0012065455093884323,0.0014704773395671517,0.036988160772189124
BoA,be with you.,https://open.spotify.com/track/7usZwZytGina9iTXSx6RLz,./downloaded_mp3/BoA_be with you..mp3,0.024859586418177176,0.004946387541485831,0.008169517487873373,0.0029359203472044933,0.030029359203472043,0.009733214194536636,0.05144243043145264,0.03363543528210365,0.028178452897625734,0.00488256318611182,0.011296910901199898,0.09710875670155732,0.06474980852693388,0.0649093694153689,0.011935154454940006,0.003159305591013531,0.0035741639009446006,0.02268955833546081,0.03178452897625734,0.0009892775082971663,0.022817207046208834,0.06644115394434516,0.1107671687515956,0.0916198621393924,3.1912177687005363e-05,0.016339034975746746,0.002808271636456472,0.003350778657135563,0.016626244574929793,0.012828695430176154,0.10636328823078887,0.038996681133520554
嵐,Step and Go,https://open.spotify.com/track/7kp6sxHL7YcjbEwDvcSvYj,./downloaded_mp3/嵐_Step and Go.mp3,0.030482049847939317,0.08302163806061454,0.025203621491243403,0.08557346104100395,0.005488167231796413,0.0015031286048869158,0.026601880658580067,0.03897647428950956,0.07956094662145628,6.99129583668333e-05,0.006466948648932079,0.00541825427342958,0.05540601950571539,0.024224840074107735,0.015380850840703324,0.01863180340476107,0.04275177404131856,0.0829517251022477,0.003565560876708498,0.013318418568881742,0.022896493865137903,0.02254692907330374,0.01929597650924599,0.009927640088090328,0.001992519313454749,0.001468172125703499,0.028209878701017235,0.02265179851085399,0.04666689970986122,0.0804348586010417,0.08878945712587828,0.01052190023420841
加藤ミリヤ,19 Memories,https://open.spotify.com/track/7uy2vSHBES9o1zPoyazMf7,./downloaded_mp3/加藤ミリヤ_19 Memories.mp3,0.02995846313603323,0.041173416407061264,0.08696780893042576,0.007736240913811007,5.1921079958463136e-05,0.012564901349948079,0.017082035306334373,0.010020768431983386,0.006905503634475597,0.005347871235721703,0.021079958463136032,0.00991692627206646,0.05249221183800623,0.030114226375908618,0.01687435098650052,0.11386292834890965,0.09003115264797508,0.00877466251298027,0.060228452751817235,0.019158878504672898,0.005659397715472482,0.042782969885773625,0.02165109034267913,0.04844236760124611,0.007061266874350987,0.007476635514018692,0.0015057113187954309,0.01656282450674974,0.06339563862928349,0.000778816199376947,0.0042575285565939775,0.14008307372793355
