Artist,Track,URL,MP3_Path,Debut_Year,Debut_Score,Max,Mean,Std,Length,Sum,Skewness,Kurtosis,Artist_Popularity,Track_Popularity
秦基博,Girl,https://open.spotify.com/track/33wiNTgVDVM2OntTy8YZnM,./downloaded_mp3/秦基博_Girl.mp3,2013,53,86,45.88,24.9,17,780,-0.22,-1.22,57,46
Linked Horizon,紅蓮の弓矢,https://open.spotify.com/track/0F8psXXh2oxE5BGdkKaoIs,./downloaded_mp3/Linked Horizon_紅蓮の弓矢.mp3,2013,10,100,36.7,25.47,54,1982,0.89,0.06,59,51
片平里菜,女の子は泣かない,https://open.spotify.com/track/4d3zSS83PyoPxcSNH0ZaoP,./downloaded_mp3/片平里菜_女の子は泣かない.mp3,2013,90,98,60.17,39.55,6,361,-0.32,-1.99,39,52
ゆず,表裏一体,https://open.spotify.com/track/6aBOMQNskwFTl330WjOkrO,./downloaded_mp3/ゆず_表裏一体.mp3,2013,72,99,68.25,31.28,8,546,-1.0,-0.27,56,44
MUSH & Co.,明日も,https://open.spotify.com/track/4kGdJNccuyiDB8t7vzlgWg,./downloaded_mp3/MUSH & Co._明日も.mp3,2013,71,98,62.5,36.73,12,750,-0.32,-1.84,21,14
ゆず,雨のち晴レルヤ,https://open.spotify.com/track/2wFPlYuYlCYxu2zcutQnuL,./downloaded_mp3/ゆず_雨のち晴レルヤ.mp3,2013,62,99,63.05,25.71,20,1261,-0.53,-0.89,56,46
Flower,白雪姫,https://open.spotify.com/track/4pZXE5QaVRX5YGpRZMUy4v,./downloaded_mp3/Flower_白雪姫.mp3,2013,58,96,73.22,19.63,9,659,-0.45,-1.5,44,47
三代目 J Soul Brothers from EXILE TRIBE,冬物語,https://open.spotify.com/track/1fmzOJCmfS7aXiZfE21lr6,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_冬物語.mp3,2013,38,98,58.23,25.88,13,757,-0.05,-1.38,55,46
さかいゆう,薔薇とローズ,https://open.spotify.com/track/7Mcc9ALtE88f2l34kkyVG6,./downloaded_mp3/さかいゆう_薔薇とローズ.mp3,2013,37,87,49.25,28.53,8,394,-0.02,-1.73,33,30
舞祭組,棚からぼたもち,https://open.spotify.com/track/6voJFvo1zGN40Po8HCrZ7E,./downloaded_mp3/舞祭組_棚からぼたもち.mp3,2013,27,99,73.33,29.46,6,440,-0.55,-1.71,20,24
E-girls,ごめんなさいのKissing You,https://open.spotify.com/track/2OTMaSpL6re81Z1mL9RSb6,./downloaded_mp3/E-girls_ごめんなさいのKissing You.mp3,2013,24,98,57.21,29.73,19,1087,-0.22,-1.44,47,49
AKB48,鈴懸の木の道で「君の微笑みを夢に見る」と言ってしまったら僕たちの関係はどう変わってしまうのか、僕なりに何日か考えた上でのやや気恥ずかしい結論のようなもの,https://open.spotify.com/track/5xb7ymoJpVg1KB2wC2v18B,./downloaded_mp3/AKB48_鈴懸の木の道で「君の微笑みを夢に見る」と言ってしまったら僕たちの関係はどう変わってしまうのか、僕なりに何日か考えた上でのやや気恥ずかしい結論のようなもの.mp3,2013,22,100,73.29,27.38,7,513,-0.66,-0.98,56,5
コブクロ,今、咲き誇る花たちよ,https://open.spotify.com/track/7sGcm1Di48z3GepkfsBfTx,./downloaded_mp3/コブクロ_今、咲き誇る花たちよ.mp3,2013,13,97,50.87,28.06,15,763,0.17,-1.5,59,46
サザンオールスターズ,ピースとハイライト,https://open.spotify.com/track/6Z37RZJ0WXDMNDx9OZ2j7s,./downloaded_mp3/サザンオールスターズ_ピースとハイライト.mp3,2013,9,100,64.82,37.19,17,1102,-0.64,-1.32,65,36
前野健太,ねえ、タクシー,https://open.spotify.com/track/6yqepjk3bhc5Zb5oQjNfqG,./downloaded_mp3/前野健太_ねえ、タクシー.mp3,2013,5,30,14.67,13.43,3,44,0.35,-2.33,18,5
島倉千代子,からたちの小径,https://open.spotify.com/track/6R2Wk4XzhBInXmLHXnJ3sG,./downloaded_mp3/島倉千代子_からたちの小径.mp3,2013,2,92,41.17,38.35,6,247,0.15,-2.07,32,20
tofubeats,Don't Stop The Music feat.森高千里,https://open.spotify.com/track/4dhYfCbHNHubV2wQduXRqO,./downloaded_mp3/tofubeats_Don't Stop The Music feat.森高千里.mp3,2013,1,96,60.44,28.96,9,544,-0.68,-0.56,49,26
サザンオールスターズ,蛍,https://open.spotify.com/track/4GiT447VGENnCg6OakrNqf,./downloaded_mp3/サザンオールスターズ_蛍.mp3,2013,60,83,54.67,25.66,6,328,-0.03,-1.95,65,48
EXILE,EXILE PRIDE〜こんな世界を愛するため〜,https://open.spotify.com/track/5BCuAsrrPDX0i6QHiRlwFJ,./downloaded_mp3/EXILE_EXILE PRIDE〜こんな世界を愛するため〜.mp3,2013,1,99,53.69,33.73,16,859,-0.06,-1.5,60,42
きゃりーぱみゅぱみゅ,ふりそでーしょん,https://open.spotify.com/track/2xj9i8PbLxCQtN3cYwSZyF,./downloaded_mp3/きゃりーぱみゅぱみゅ_ふりそでーしょん.mp3,2013,75,95,58.22,30.3,9,524,-0.31,-1.45,52,30
RADWIMPS,会心の一撃,https://open.spotify.com/track/4vwgmckZIomF2jVK066hUy,./downloaded_mp3/RADWIMPS_会心の一撃.mp3,2013,53,90,63.5,20.6,6,381,0.17,-1.95,75,63
家入レオ,太陽の女神,https://open.spotify.com/track/69RaFIe61qVTkBXmXJPBH5,./downloaded_mp3/家入レオ_太陽の女神.mp3,2013,31,98,73.13,20.5,15,1097,-0.68,-0.49,52,34
UVERworld,ナノ・セカンド,https://open.spotify.com/track/6C0gAZcbctqrkeV3hh0uvQ,./downloaded_mp3/UVERworld_ナノ・セカンド.mp3,2013,23,99,69.0,33.82,4,276,-0.4,-1.96,60,38
GReeeeN,僕らの物語,https://open.spotify.com/track/1P1I5vrXzaB8M5F3TM0Rk9,./downloaded_mp3/GReeeeN_僕らの物語.mp3,2013,13,95,43.43,32.11,7,304,0.44,-1.74,62,31
DREAMS COME TRUE,この街で,https://open.spotify.com/track/6tzzctsR44kRkNPcXdZ3KJ,./downloaded_mp3/DREAMS COME TRUE_この街で.mp3,2013,90,97,90.0,7.0,3,270,0.0,-2.33,61,17
くるり,最後のメリークリスマス,https://open.spotify.com/track/4kdeia8qrJRnrytPzXdvTZ,./downloaded_mp3/くるり_最後のメリークリスマス.mp3,2013,84,88,65.5,32.95,4,262,-0.67,-1.75,51,13
鎧武乃風,JUST LIVE MORE,https://open.spotify.com/track/6EUzmT7hn7K6z8ch9WQ2zM,./downloaded_mp3/鎧武乃風_JUST LIVE MORE.mp3,2013,72,93,68.5,25.93,4,274,-0.48,-1.82,30,44
Kis-My-Ft2,SNOW DOMEの約束,https://open.spotify.com/track/0QDdrnrHfeJdgB80ckaV1q,./downloaded_mp3/Kis-My-Ft2_SNOW DOMEの約束.mp3,2013,71,100,72.12,16.23,8,577,0.25,-1.15,49,16
きゃりーぱみゅぱみゅ,もったいないとらんど,https://open.spotify.com/track/3sTaFqWewtfwuLEIZsUn1W,./downloaded_mp3/きゃりーぱみゅぱみゅ_もったいないとらんど.mp3,2013,69,97,72.38,15.16,13,941,-0.25,-0.68,52,29
東方神起,Very Merry Xmas,https://open.spotify.com/track/2jVAQsrH64EcjA2jBLI1GK,./downloaded_mp3/東方神起_Very Merry Xmas.mp3,2013,64,98,77.4,14.52,5,387,0.33,-1.91,53,16
BENI,粉雪,https://open.spotify.com/track/4iXRbipU6oFCcEaksqwHFV,./downloaded_mp3/BENI_粉雪.mp3,2013,63,80,63.33,13.02,6,380,0.03,-1.81,46,31
RIP SLYME,SLY,https://open.spotify.com/track/2sUXtjRxcEXcjrXz9igIo5,./downloaded_mp3/RIP SLYME_SLY.mp3,2013,59,98,79.33,11.54,12,952,-0.05,-1.21,55,41
西野カナ,さよなら,https://open.spotify.com/track/37xqq1ab0BQpLoSNu1LK7C,./downloaded_mp3/西野カナ_さよなら.mp3,2013,55,98,52.0,29.58,10,520,0.16,-1.44,63,42
コブクロ,モノクローム,https://open.spotify.com/track/5wM9DBCaUwc8kjvB1S8vJB,./downloaded_mp3/コブクロ_モノクローム.mp3,2013,52,93,76.2,17.11,5,381,-0.23,-1.86,59,24
AKB48,ハート・エレキ,https://open.spotify.com/track/6ByhZo0TUz5WV1AZIRHysw,./downloaded_mp3/AKB48_ハート・エレキ.mp3,2013,51,100,66.09,22.68,11,727,0.07,-1.58,56,20
Perfume,Sweet Refrain,https://open.spotify.com/track/1l2kB5wsToZQkt1eu3WCeq,./downloaded_mp3/Perfume_Sweet Refrain.mp3,2013,50,99,74.0,17.58,9,666,0.16,-1.67,57,29
JUJU,守ってあげたい,https://open.spotify.com/track/1ngvZZ0OvngMJcz317QcSJ,./downloaded_mp3/JUJU_守ってあげたい.mp3,2013,49,94,68.17,18.9,6,409,0.14,-1.98,54,23
E-girls,クルクル,https://open.spotify.com/track/5ekKKQyw2scZj8fEBTkwUp,./downloaded_mp3/E-girls_クルクル.mp3,2013,34,98,61.57,33.07,7,431,-0.53,-1.32,47,17
ソナーポケット,X'masラブストーリー。,https://open.spotify.com/track/6km6H6w6JakLA6dzeudNtu,./downloaded_mp3/ソナーポケット_X'masラブストーリー。.mp3,2013,22,97,53.67,36.47,6,322,0.18,-2.13,41,12
SKE48,賛成カワイイ!,https://open.spotify.com/track/6dvOyRIuxv4isMNsMXEQl6,./downloaded_mp3/SKE48_賛成カワイイ!.mp3,2013,21,100,66.0,29.88,7,462,-0.4,-1.67,33,18
NMB48,カモネギックス,https://open.spotify.com/track/0pzZwWMPxJPwwhrkqykTrz,./downloaded_mp3/NMB48_カモネギックス.mp3,2013,14,100,50.5,34.08,6,303,0.17,-1.77,39,26
三代目 J Soul Brothers from EXILE TRIBE,SO RIGHT,https://open.spotify.com/track/4vrTuQLjJiwnZySZou7QlY,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_SO RIGHT.mp3,2013,4,98,61.0,42.15,4,244,-0.39,-1.98,55,38
いきものがかり,笑顔,https://open.spotify.com/track/1dYFiDCkODoBht8HtTuW7E,./downloaded_mp3/いきものがかり_笑顔.mp3,2013,24,97,53.0,34.79,10,530,0.1,-1.84,63,58
天野春子(小泉今日子),潮騒のメモリー,https://open.spotify.com/track/53uaNqloMXC475JtyDdJaK,./downloaded_mp3/天野春子(小泉今日子)_潮騒のメモリー.mp3,2013,14,99,73.14,26.17,14,1024,-0.88,-0.51,19,35
THE BAWDIES,THE SEVEN SEAS,https://open.spotify.com/track/6vhUdnMBuMzNyYGqj1bG4i,./downloaded_mp3/THE BAWDIES_THE SEVEN SEAS.mp3,2013,96,96,51.43,23.88,7,360,0.71,-1.0,34,4
黒沼英之,パラダイス,https://open.spotify.com/track/1NvEhxYvoGYZJBdbeP2HLQ,./downloaded_mp3/黒沼英之_パラダイス.mp3,2013,88,88,51.57,21.79,7,361,0.12,-1.04,17,3
androp,Missing,https://open.spotify.com/track/39B2ZIhQ9S13DCFM306hLy,./downloaded_mp3/androp_Missing.mp3,2013,75,84,60.0,34.07,3,180,-0.35,-2.33,38,18
SPYAIR,JUST ONE LIFE,https://open.spotify.com/track/2vCumCEw0EKMj88IZ659cP,./downloaded_mp3/SPYAIR_JUST ONE LIFE.mp3,2013,72,86,60.67,32.52,3,182,-0.31,-2.33,58,34
シクラメン,マナザシ,https://open.spotify.com/track/1Ndz4V45XSBex6SEdnrSgJ,./downloaded_mp3/シクラメン_マナザシ.mp3,2013,71,71,35.67,31.01,3,107,0.34,-2.33,30,9
SHISHAMO,僕に彼女ができたんだ,https://open.spotify.com/track/1CzAdgGHPXQXorOJvVaRPF,./downloaded_mp3/SHISHAMO_僕に彼女ができたんだ.mp3,2013,48,54,46.75,7.09,4,187,-0.38,-1.83,58,49
Aqua Timez,エデン,https://open.spotify.com/track/1hrkq0yp1qlfZeHNhMbSkM,./downloaded_mp3/Aqua Timez_エデン.mp3,2013,44,85,46.0,34.21,4,184,-0.16,-1.89,53,16
THE ALFEE,GLORIOUS,https://open.spotify.com/track/0Bs6YDBHpUq3Zw3ze3Ehv6,./downloaded_mp3/THE ALFEE_GLORIOUS.mp3,2013,43,94,52.0,38.3,3,156,0.22,-2.33,48,14
ももいろクローバーZ,GOUNN,https://open.spotify.com/track/5vRaEZ4bh08F2UE3EOC0kX,./downloaded_mp3/ももいろクローバーZ_GOUNN.mp3,2013,35,99,52.6,37.02,5,263,0.02,-1.9,48,20
GLAY,DIAMOND SKIN,https://open.spotify.com/track/29ZidLDKSo85MLeLpshVub,./downloaded_mp3/GLAY_DIAMOND SKIN.mp3,2013,34,94,51.0,28.48,5,255,0.5,-1.78,56,15
Nao Yoshioka,Spend My Life,https://open.spotify.com/track/5MnfFzW1PaVZkx1BKWkQhS,./downloaded_mp3/Nao Yoshioka_Spend My Life.mp3,2013,28,28,22.33,6.66,3,67,-0.23,-2.33,25,2
ClariS,カラフル,https://open.spotify.com/track/1w25qP6ViEMw24RdawuWZC,./downloaded_mp3/ClariS_カラフル.mp3,2013,20,99,58.4,35.2,5,292,0.09,-2.15,50,43
荒井由実,ひこうき雲,https://open.spotify.com/track/6QoxIsoqpiaFvUsYwJX8bq,./downloaded_mp3/荒井由実_ひこうき雲.mp3,2013,15,99,63.5,28.87,14,889,-0.72,-0.86,56,45
Kalafina,君の銀の庭,https://open.spotify.com/track/1kDEDOGIKRshZnz0VLUVcS,./downloaded_mp3/Kalafina_君の銀の庭.mp3,2013,13,95,45.2,36.99,5,226,0.34,-2.08,47,36
藍井エイル,シリウス,https://open.spotify.com/track/5OCVWpORIRjRU12dHocyDa,./downloaded_mp3/藍井エイル_シリウス.mp3,2013,12,69,34.0,29.63,4,136,0.15,-2.25,49,44
カサリンチュ,New World,https://open.spotify.com/track/01356vj41wqGsp7iWwa0jq,./downloaded_mp3/カサリンチュ_New World.mp3,2013,11,78,34.0,31.36,4,136,0.51,-1.9,17,26
Base Ball Bear,ファンファーレがきこえる,https://open.spotify.com/track/7nHQr8zBVrZio8CgjVvSk3,./downloaded_mp3/Base Ball Bear_ファンファーレがきこえる.mp3,2013,10,70,36.67,30.55,3,110,0.21,-2.33,38,18
東京カランコロン,走れ、牧場を,https://open.spotify.com/track/3qxjTVHpuUZWTFTTOuv5Dq,./downloaded_mp3/東京カランコロン_走れ、牧場を.mp3,2013,9,51,35.8,16.08,5,179,-0.73,-1.28,16,6
CLIFF EDGE,キミからの贈り物,https://open.spotify.com/track/0iChv2nWuQoq9QuNrhVSpi,./downloaded_mp3/CLIFF EDGE_キミからの贈り物.mp3,2013,7,43,24.33,18.04,3,73,0.07,-2.33,40,5
キムウリョンと45トリオ,故郷のうしろ姿,https://open.spotify.com/track/1UvAUfZ2BpWJIP5aM7EcPq,./downloaded_mp3/キムウリョンと45トリオ_故郷のうしろ姿.mp3,2013,2,23,13.83,7.36,6,83,-0.33,-1.43,1,3
VAMPS,AHEAD,https://open.spotify.com/track/1F7cSgVngKfwCIYIvl371q,./downloaded_mp3/VAMPS_AHEAD.mp3,2013,99,99,51.75,40.53,4,207,0.14,-2.28,38,35
flumpool,大切なものは君以外に見当たらなくて,https://open.spotify.com/track/7AOQ0WFufyi0rRkJbFquKT,./downloaded_mp3/flumpool_大切なものは君以外に見当たらなくて.mp3,2013,97,97,69.67,27.01,3,209,0.02,-2.33,47,26
SPYAIR,現状ディストラクション,https://open.spotify.com/track/1TIzFMURd9jVYlcVtoNsgo,./downloaded_mp3/SPYAIR_現状ディストラクション.mp3,2013,96,96,55.22,31.05,9,497,-0.53,-1.17,58,49
東京スカパラダイスオーケストラ,Diamond In Your Heart,https://open.spotify.com/track/7aqiDKiC83zDz54vzp0QtV,./downloaded_mp3/東京スカパラダイスオーケストラ_Diamond In Your Heart.mp3,2013,93,93,64.0,24.58,4,256,-0.09,-1.88,50,28
シェネル,バーニング・ラヴ,https://open.spotify.com/track/6GmrOmvhOHtkb8ktrSOcr8,./downloaded_mp3/シェネル_バーニング・ラヴ.mp3,2013,92,92,55.33,32.75,3,166,0.28,-2.33,56,26
EXILE TAKAHIRO,一千一秒,https://open.spotify.com/track/2QaLwgJTBC0fGQUphMSaV1,./downloaded_mp3/EXILE TAKAHIRO_一千一秒.mp3,2013,90,99,69.67,43.25,3,209,-0.37,-2.33,30,25
DREAMS COME TRUE,さぁ鐘を鳴らせ,https://open.spotify.com/track/2SMGqjHoXcomGhhkPhP6TU,./downloaded_mp3/DREAMS COME TRUE_さぁ鐘を鳴らせ.mp3,2013,85,99,66.33,31.61,9,597,-0.8,-1.15,61,42
ケラケラ,スターラブレイション,https://open.spotify.com/track/0PTGYdQvnVQ1YJ65jxBNoT,./downloaded_mp3/ケラケラ_スターラブレイション.mp3,2013,81,94,59.63,29.03,19,1133,-0.53,-1.15,35,52
ハジ→,for YOU。,https://open.spotify.com/track/3jzuA1xODaJMjqnEexbu9u,./downloaded_mp3/ハジ→_for YOU。.mp3,2013,79,98,75.88,24.47,8,607,-0.75,-1.21,48,53
上間綾乃,ソランジュ,https://open.spotify.com/track/1U1ZdJjQrqXFEu2dw8LhSN,./downloaded_mp3/上間綾乃_ソランジュ.mp3,2013,78,97,71.14,20.64,7,498,0.0,-1.88,22,17
RIP SLYME,ジャングルフィーバー,https://open.spotify.com/track/6GUiNX2m1Ow88O7ticUeCh,./downloaded_mp3/RIP SLYME_ジャングルフィーバー.mp3,2013,77,90,58.0,27.69,6,348,-0.15,-1.96,55,27
EXILE,Flower Song,https://open.spotify.com/track/5uNicTZJ7TDnKl9fUKSjz9,./downloaded_mp3/EXILE_Flower Song.mp3,2013,75,99,71.86,31.82,7,503,-1.23,0.07,60,38
中村あゆみ,A Generation,https://open.spotify.com/track/3M0o2Jrc2wzV5np8l8S4Gl,./downloaded_mp3/中村あゆみ_A Generation.mp3,2013,72,72,55.0,22.87,3,165,-0.33,-2.33,38,0
剛力彩芽,友達より大事な人,https://open.spotify.com/track/3SHizEA2auLkPQnBf7TD2s,./downloaded_mp3/剛力彩芽_友達より大事な人.mp3,2013,71,95,78.0,17.32,4,312,-0.16,-2.18,18,34
きゃりーぱみゅぱみゅ,インベーダーインベーダー,https://open.spotify.com/track/4fdB7D3ie0C6HZLEb8VTHA,./downloaded_mp3/きゃりーぱみゅぱみゅ_インベーダーインベーダー.mp3,2013,70,98,62.12,25.73,16,994,-0.54,-0.45,52,51
西野カナ,Believe,https://open.spotify.com/track/77JBHNti726BfsS8cX95Sk,./downloaded_mp3/西野カナ_Believe.mp3,2013,68,94,55.44,35.94,9,499,-0.3,-1.75,63,47
新沼謙治,ふるさとは今もかわらず,https://open.spotify.com/track/60nqj6HWk0oqdwtxFBdoX6,./downloaded_mp3/新沼謙治_ふるさとは今もかわらず.mp3,2013,67,67,52.0,13.45,3,156,0.27,-2.33,33,4
斉藤和義,カーラジオ,https://open.spotify.com/track/4xo4fIXvRJUqAIAXYcD1GR,./downloaded_mp3/斉藤和義_カーラジオ.mp3,2013,66,66,34.17,22.51,6,205,0.18,-1.77,53,28
JUJU,Take Five,https://open.spotify.com/track/63CvCdrK2lmRKJMPQF0kQd,./downloaded_mp3/JUJU_Take Five.mp3,2013,65,87,58.25,31.13,4,233,-0.51,-1.79,54,26
NMB48,僕らのユリイカ,https://open.spotify.com/track/2sSFXTCVtjXtGdzWx1pXyH,./downloaded_mp3/NMB48_僕らのユリイカ.mp3,2013,63,100,72.5,29.63,4,290,-0.24,-2.12,39,36
きゃりーぱみゅぱみゅ,にんじゃりばんばん,https://open.spotify.com/track/3zrmJWuIWUmrhhSAZnlOYF,./downloaded_mp3/きゃりーぱみゅぱみゅ_にんじゃりばんばん.mp3,2013,62,100,65.43,25.75,21,1374,-0.28,-1.19,52,55
KOH+,恋の魔力,https://open.spotify.com/track/53s3l5xJaZsErRwjbbU3jr,./downloaded_mp3/KOH+_恋の魔力.mp3,2013,60,96,75.5,13.62,6,453,0.2,-1.68,36,35
FUTURE FILE 25 ALL STARS,25,https://open.spotify.com/track/3f2AhUEFEZ2LGtLfR36xkp,./downloaded_mp3/FUTURE FILE 25 ALL STARS_25.mp3,2013,58,76,40.67,27.73,6,244,0.02,-2.05,0,0
aiko,Loveletter,https://open.spotify.com/track/3GxJstfqcMAZiZX6m5unQy,./downloaded_mp3/aiko_Loveletter.mp3,2013,54,99,69.67,17.53,6,418,0.62,-1.48,62,33
Rihwa,Last Love,https://open.spotify.com/track/0rJhMjXSvZOZ1VK2iRov4T,./downloaded_mp3/Rihwa_Last Love.mp3,2013,44,92,73.6,21.73,5,368,-0.36,-2.06,33,29
CHIHIRO,恋レター feat.TOC from Hilcrhyme,https://open.spotify.com/track/08PyJPyuHTsUdqi7228U6c,./downloaded_mp3/CHIHIRO_恋レター feat.TOC from Hilcrhyme.mp3,2013,42,57,38.67,20.21,3,116,-0.16,-2.33,36,17
Tokyo Cheer(2) Party,ガムシャラスピリッツ,https://open.spotify.com/track/28xp7WfMCbadtrL9OnRIni,./downloaded_mp3/Tokyo Cheer(2) Party_ガムシャラスピリッツ.mp3,2013,38,78,47.67,26.84,3,143,0.31,-2.33,0,0
高橋優,同じ空の下,https://open.spotify.com/track/2TTLABEi45CPkhRllaM20L,./downloaded_mp3/高橋優_同じ空の下.mp3,2013,36,95,48.0,36.36,8,384,0.08,-1.95,49,30
黒沼英之,ふたり,https://open.spotify.com/track/6PURn8fvsCUrDoG1RCglle,./downloaded_mp3/黒沼英之_ふたり.mp3,2013,35,52,35.8,13.85,5,179,-0.45,-1.39,17,6
AKB48,さよならクロール,https://open.spotify.com/track/72jCFaDr1lBsI1mtqxo8qq,./downloaded_mp3/AKB48_さよならクロール.mp3,2013,32,100,66.11,33.18,9,595,-0.34,-1.62,56,32
QBS,風のように,https://open.spotify.com/track/2NnXRFypRXJIjU1m8eobSf,./downloaded_mp3/QBS_風のように.mp3,2013,30,89,61.67,29.74,3,185,-0.14,-2.33,2,12
miwa,ミラクル,https://open.spotify.com/track/0WWhdc9npUQ9BCAAnUOCDz,./downloaded_mp3/miwa_ミラクル.mp3,2013,24,97,56.36,29.16,14,789,0.02,-1.66,53,41
スキマスイッチ,Hello Especially,https://open.spotify.com/track/33aOU2vrvSpWvVTnuX8Ecj,./downloaded_mp3/スキマスイッチ_Hello Especially.mp3,2013,22,96,49.12,23.89,8,393,0.69,-0.82,61,32
東京カランコロン,16のbeat,https://open.spotify.com/track/2yQ7pI7irhzh6WG01x5WFk,./downloaded_mp3/東京カランコロン_16のbeat.mp3,2013,17,79,35.0,38.31,3,105,0.37,-2.33,16,9
Perfume,Magic of Love,https://open.spotify.com/track/1cYA3YfOwvpaw7Tj87GpHT,./downloaded_mp3/Perfume_Magic of Love.mp3,2013,14,98,55.93,28.43,14,783,-0.23,-1.37,57,48
WEAVER,夢じゃないこの世界,https://open.spotify.com/track/5WaAceuIVu6ZmgPanIweCw,./downloaded_mp3/WEAVER_夢じゃないこの世界.mp3,2013,7,71,33.0,33.65,3,99,0.31,-2.33,36,6
Homecomings,Home,https://open.spotify.com/track/29q1rjt0Wg5h5urDhU8Ckm,./downloaded_mp3/Homecomings_Home.mp3,2013,4,5,4.0,1.0,3,12,0.0,-2.33,33,10
ナオト・インティライミ,恋する季節,https://open.spotify.com/track/25eQea2tq7ELnlcdCEqkJA,./downloaded_mp3/ナオト・インティライミ_恋する季節.mp3,2013,2,100,56.61,38.29,18,1019,-0.3,-1.68,46,45
Not yet,ヒリヒリの花,https://open.spotify.com/track/2wVbZKk58bxZIjueE81VEq,./downloaded_mp3/Not yet_ヒリヒリの花.mp3,2013,100,100,58.8,31.79,5,294,0.22,-2.05,16,11
EXILE,No Limit,https://open.spotify.com/track/4PwPgoMh7YcuHn9OwNtVRk,./downloaded_mp3/EXILE_No Limit.mp3,2013,99,99,71.5,29.03,8,572,-0.76,-1.04,60,27
ケラケラ,友達のフリ,https://open.spotify.com/track/2IJwh0u1Jmd6uvQYzLMxIC,./downloaded_mp3/ケラケラ_友達のフリ.mp3,2013,98,99,67.67,33.35,9,609,-0.33,-1.89,35,14
前田敦子,タイムマシンなんていらない,https://open.spotify.com/track/1i5LCYqiAS63x8wVFx6lv4,./downloaded_mp3/前田敦子_タイムマシンなんていらない.mp3,2013,93,100,89.0,13.45,3,267,-0.27,-2.33,20,27
少女時代,GALAXY SUPERNOVA,https://open.spotify.com/track/1ADbTfmW1vFZgk4zW0zsnp,./downloaded_mp3/少女時代_GALAXY SUPERNOVA.mp3,2013,92,97,68.0,28.15,5,340,-0.28,-1.77,64,24
KANA-BOON,盛者必衰の理、お断り,https://open.spotify.com/track/5mITiijORXibrZ8NNRNzAx,./downloaded_mp3/KANA-BOON_盛者必衰の理、お断り.mp3,2013,91,91,55.14,26.67,7,386,-0.59,-0.73,62,36
Salley,その先の景色を,https://open.spotify.com/track/4glj4rAVpyh0azVH7hbKHr,./downloaded_mp3/Salley_その先の景色を.mp3,2013,90,99,75.4,25.32,5,377,-0.55,-1.64,9,3
Superfly,Bi-Li-Li Emotion,https://open.spotify.com/track/6kcPHT9gzdayCzTn4l4z9P,./downloaded_mp3/Superfly_Bi-Li-Li Emotion.mp3,2013,87,87,60.0,24.89,7,420,-0.13,-1.95,59,41
JUJU,Distance,https://open.spotify.com/track/1ARFnVxl8roVQ4jOZzYilB,./downloaded_mp3/JUJU_Distance.mp3,2013,85,93,77.5,14.53,4,310,-0.11,-2.13,54,33
