Artist,Track,URL,MP3_Path,Debut_Year,Debut_Score,Max,Mean,Std,Length,Sum,Skewness,Kurtosis,Artist_Popularity,Track_Popularity
空想委員会,八方塞がり美人,https://open.spotify.com/track/3vT1Ij7SgX7s5jbJ3qE3az,./downloaded_mp3/空想委員会_八方塞がり美人.mp3,2014,30,71,37.6,31.91,5,188,0.12,-2.19,17,15
μ's,どんなときもずっと,https://open.spotify.com/track/3BDVbNDjDPnnR4BFYkTorb,./downloaded_mp3/μ's_どんなときもずっと.mp3,2014,29,97,57.0,35.63,4,228,0.1,-2.32,45,30
EGO-WRAPPIN',Neon Sign Stomp,https://open.spotify.com/track/4XMaVhH32hUUWtv8nklRCw,./downloaded_mp3/EGO-WRAPPIN'_Neon Sign Stomp.mp3,2014,28,67,31.83,20.89,6,191,0.45,-1.19,40,34
THE BAWDIES,NICE AND SLOW,https://open.spotify.com/track/4ouCRVRUChzcZfiXyh560x,./downloaded_mp3/THE BAWDIES_NICE AND SLOW.mp3,2014,27,62,35.0,24.02,3,105,0.3,-2.33,34,13
flumpool,明日への賛歌,https://open.spotify.com/track/6GfoYDNOLt7IuhOWEzkzVC,./downloaded_mp3/flumpool_明日への賛歌.mp3,2014,26,53,32.8,11.37,5,164,1.04,-0.96,47,17
爆弾ジョニー,唯一人,https://open.spotify.com/track/1dRCFFwXXVXMPmK4eCGsCJ,./downloaded_mp3/爆弾ジョニー_唯一人.mp3,2014,20,76,47.4,20.92,5,237,0.04,-1.69,22,35
flumpool,ビリーバーズ・ハイ,https://open.spotify.com/track/59gAcuK44yiZCDFYGpH3uf,./downloaded_mp3/flumpool_ビリーバーズ・ハイ.mp3,2014,12,50,36.33,21.13,3,109,-0.38,-2.33,47,27
橋本仁,STAND PROUD,https://open.spotify.com/track/1YTW2IiSDH0buMd07A5Nnw,./downloaded_mp3/橋本仁_STAND PROUD.mp3,2014,6,90,48.17,33.85,6,289,-0.02,-1.98,43,45
きゃりーぱみゅぱみゅ,ファミリーパーティー,https://open.spotify.com/track/46YA8ucG0EPrW4B1GcKDPk,./downloaded_mp3/きゃりーぱみゅぱみゅ_ファミリーパーティー.mp3,2014,1,97,56.0,30.33,9,504,-0.38,-1.28,52,37
SEKAI NO OWARI,スノーマジックファンタジー,https://open.spotify.com/track/0hq1cLVaFYZwNf7Nepy5NF,./downloaded_mp3/SEKAI NO OWARI_スノーマジックファンタジー.mp3,2014,100,100,58.48,29.63,21,1228,-0.01,-1.38,66,50
USAGI,イマジン,https://open.spotify.com/track/3kGax2WM5XD2eLjQkAZjwc,./downloaded_mp3/USAGI_イマジン.mp3,2014,98,98,85.33,17.5,6,512,-0.84,-1.17,2,2
家入レオ,チョコレート,https://open.spotify.com/track/5ohq6Zdcwl7VSNUA3wrWEf,./downloaded_mp3/家入レオ_チョコレート.mp3,2014,97,99,77.44,25.74,9,697,-0.89,-1.07,52,29
サカナクション,グッドバイ,https://open.spotify.com/track/7uqJ3N5wiISiyzkQMMCeMR,./downloaded_mp3/サカナクション_グッドバイ.mp3,2014,94,99,73.0,29.7,5,365,-0.69,-1.35,66,47
WHITE JAM,Valentine,https://open.spotify.com/track/7dWEDYwIzcBkE78FS78EDB,./downloaded_mp3/WHITE JAM_Valentine.mp3,2014,93,93,48.0,35.16,5,240,0.12,-1.97,41,34
奥華子,冬花火,https://open.spotify.com/track/6jEJxdKpTnpGl7uOv6vhtj,./downloaded_mp3/奥華子_冬花火.mp3,2014,92,92,58.5,30.01,4,234,-0.22,-1.86,40,15
風男塾,チェンメン天国(パラダイス),https://open.spotify.com/track/77jegz8qxIDbLFTULg7NZP,./downloaded_mp3/風男塾_チェンメン天国(パラダイス).mp3,2014,88,88,52.33,32.62,3,157,0.21,-2.33,21,3
サカナクション,ユリイカ,https://open.spotify.com/track/2iFpk2lHYW6cH7i4p52AY4,./downloaded_mp3/サカナクション_ユリイカ.mp3,2014,86,97,63.67,37.04,6,382,-0.46,-1.73,66,50
aiko,君の隣,https://open.spotify.com/track/5EnpzaVx6OTKQvRq4xkExI,./downloaded_mp3/aiko_君の隣.mp3,2014,83,98,77.71,19.12,7,544,-0.76,-0.98,62,26
グッドモーニングアメリカ,イチ、ニッ、サンでジャンプ,https://open.spotify.com/track/2U62XUTRVZZVKhidCAZPfP,./downloaded_mp3/グッドモーニングアメリカ_イチ、ニッ、サンでジャンプ.mp3,2014,81,100,82.75,18.87,4,331,-0.4,-1.94,28,10
植村花菜,輝く時間の中で,https://open.spotify.com/track/156LZO4qGChWxUqQ6vnS91,./downloaded_mp3/植村花菜_輝く時間の中で.mp3,2014,70,75,58.25,19.26,4,233,-0.41,-1.96,25,19
泉沙世子,カス,https://open.spotify.com/track/054NF2oX3CZlkMaDJN6uLt,./downloaded_mp3/泉沙世子_カス.mp3,2014,64,92,68.5,31.26,4,274,-0.42,-1.99,0,1
ビヨンセ,XO,https://open.spotify.com/track/40xhyfAPDoMtv494MfPevP,./downloaded_mp3/ビヨンセ_XO.mp3,2014,61,86,51.44,26.0,9,463,-0.5,-1.25,85,68
きゃりーぱみゅぱみゅ,ゆめのはじまりんりん,https://open.spotify.com/track/7gBIznDkQDsTelQnBmxzjN,./downloaded_mp3/きゃりーぱみゅぱみゅ_ゆめのはじまりんりん.mp3,2014,59,98,61.27,24.08,11,674,-0.26,-1.4,52,33
miwa,Faith,https://open.spotify.com/track/3Hopv4QLlqFgKLdJ3z8iIG,./downloaded_mp3/miwa_Faith.mp3,2014,57,99,57.62,31.42,13,749,-0.14,-1.71,53,30
"Fear,and Loathing in Las Vegas",Rave-up tonight,https://open.spotify.com/track/34iywbfxSn7AOaFoV7hixT,"./downloaded_mp3/Fear,and Loathing in Las Vegas_Rave-up tonight.mp3",2014,55,94,53.33,41.53,3,160,-0.04,-2.33,51,44
ゴールデンボンバー,101回目の呪い,https://open.spotify.com/track/4wUQoKZSuOOjQqoByNNraH,./downloaded_mp3/ゴールデンボンバー_101回目の呪い.mp3,2014,49,97,64.25,30.32,4,257,-0.03,-2.21,45,33
OKAMOTO'S,HAPPY BIRTHDAY,https://open.spotify.com/track/1xesVFgMuInwVbz2OoUsTJ,./downloaded_mp3/OKAMOTO'S_HAPPY BIRTHDAY.mp3,2014,46,67,46.33,20.5,3,139,0.02,-2.33,40,16
シシド・カフカ,我が儘,https://open.spotify.com/track/4L8M4WeYnRNQ9gXDmgouPv,./downloaded_mp3/シシド・カフカ_我が儘.mp3,2014,45,81,46.5,25.16,4,186,0.38,-1.85,28,3
嵐,Bittersweet,https://open.spotify.com/track/1a2CdI5ysXBHfNKF6ofGHR,./downloaded_mp3/嵐_Bittersweet.mp3,2014,44,100,60.38,27.26,16,966,-0.3,-0.87,66,48
chay,I am,https://open.spotify.com/track/3s4FCszZPPAsqlAcwTDP0b,./downloaded_mp3/chay_I am.mp3,2014,42,84,64.25,17.78,4,257,-0.14,-2.0,40,9
ヒトリエ,センスレス・ワンダー,https://open.spotify.com/track/4rDbWSv6KWBBYk64hYBkui,./downloaded_mp3/ヒトリエ_センスレス・ワンダー.mp3,2014,41,41,16.5,16.52,4,66,0.7,-1.72,45,24
ケラケラ,ひとつだけ,https://open.spotify.com/track/22ibqf247EbAlaWJDTTlpJ,./downloaded_mp3/ケラケラ_ひとつだけ.mp3,2014,40,86,57.8,20.3,5,289,0.21,-1.9,35,5
フジファブリック,LIFE,https://open.spotify.com/track/35bd6sWyoO1wiedqckFDmV,./downloaded_mp3/フジファブリック_LIFE.mp3,2014,29,76,39.33,32.75,3,118,0.28,-2.33,50,31
HY,会いたい,https://open.spotify.com/track/2KbXkOAzeI3RdNpjExKSci,./downloaded_mp3/HY_会いたい.mp3,2014,28,56,46.33,15.89,3,139,-0.38,-2.33,57,14
Nao Yoshioka,The Light,https://open.spotify.com/track/5R9jsq9grumSoBSTgwidsy,./downloaded_mp3/Nao Yoshioka_The Light.mp3,2014,25,25,15.67,8.62,3,47,0.19,-2.33,25,6
ファンキー加藤,My VOICE,https://open.spotify.com/track/22kEKXEMyDUiscSTF56hYl,./downloaded_mp3/ファンキー加藤_My VOICE.mp3,2014,21,98,54.0,34.41,9,486,-0.02,-1.83,19,17
Dragon Ash,Golden Life,https://open.spotify.com/track/5hpeZSywt3VAXNJL4MhGnF,./downloaded_mp3/Dragon Ash_Golden Life.mp3,2014,20,77,33.0,39.15,3,99,0.3,-2.33,48,13
May'n,今日に恋色,https://open.spotify.com/track/3LRDzIlTCh00ntmbAzmvQi,./downloaded_mp3/May'n_今日に恋色.mp3,2014,19,70,47.67,26.08,3,143,-0.23,-2.33,43,26
KREVA,トランキライザー,https://open.spotify.com/track/3fQ1qQdNgUbYm6u6fjxt1C,./downloaded_mp3/KREVA_トランキライザー.mp3,2014,16,84,29.5,33.13,6,177,0.66,-1.58,45,25
Scenarioart,ホワイトレインコートマン,https://open.spotify.com/track/50IiE4hrgl3lQ0mq7DjzYd,./downloaded_mp3/Scenarioart_ホワイトレインコートマン.mp3,2014,1,42,24.0,20.95,3,72,-0.23,-2.33,29,14
クリープハイプ,寝癖,https://open.spotify.com/track/72yTlhokeyTb1fYuetL1aN,./downloaded_mp3/クリープハイプ_寝癖.mp3,2014,33,95,55.0,32.44,5,275,0.23,-2.15,63,44
グッドモーニングアメリカ,拝啓、ツラツストラ,https://open.spotify.com/track/5fcaikRMEALxttI4KtPAuJ,./downloaded_mp3/グッドモーニングアメリカ_拝啓、ツラツストラ.mp3,2014,23,91,50.5,30.95,4,202,0.32,-2.06,28,29
浜崎あゆみ,Hello new me,https://open.spotify.com/track/7mv8s9y9QE1H25G81LKmxk,./downloaded_mp3/浜崎あゆみ_Hello new me.mp3,2014,21,72,34.67,32.72,3,104,0.34,-2.33,61,37
USAGI,Hello,https://open.spotify.com/track/38D2toMPXSWTvsJwxXl4BP,./downloaded_mp3/USAGI_Hello.mp3,2014,9,64,33.33,28.04,3,100,0.21,-2.33,2,0
乃木坂46,気づいたら片想い,https://open.spotify.com/track/0yip7UVoWSJpkgp2Uluj8O,./downloaded_mp3/乃木坂46_気づいたら片想い.mp3,2014,2,100,61.7,35.38,10,617,-0.55,-1.25,61,43
AKB48,心のプラカード,https://open.spotify.com/track/5ki1rwuKiQby52DL9udM0Z,./downloaded_mp3/AKB48_心のプラカード.mp3,2014,99,100,77.94,15.82,31,2416,-0.67,1.32,56,28
氷川きよし,ちょいときまぐれ渡り鳥,https://open.spotify.com/track/0R2NA3c2BjD1yO7mvx8H4W,./downloaded_mp3/氷川きよし_ちょいときまぐれ渡り鳥.mp3,2014,97,97,56.0,33.64,4,224,0.08,-2.03,42,13
JUJU,ラストシーン,https://open.spotify.com/track/5Vk28pnB76gn0pYSDHOFdo,./downloaded_mp3/JUJU_ラストシーン.mp3,2014,94,96,61.77,33.82,13,803,-0.33,-1.77,54,40
E-girls,Highschool love,https://open.spotify.com/track/0WCmjKDgKZS3klLGXVY6tf,./downloaded_mp3/E-girls_Highschool love.mp3,2014,93,97,56.27,35.82,11,619,-0.22,-1.86,47,43
ナオト・インティライミ,LIFE,https://open.spotify.com/track/0XtwkH2z5vdnluXAYNVcJ7,./downloaded_mp3/ナオト・インティライミ_LIFE.mp3,2014,91,91,62.62,29.96,8,501,-0.81,-0.78,46,28
WHITE JAM,ウソツキ,https://open.spotify.com/track/06mcBq7IJHCm6JJdFfbKx3,./downloaded_mp3/WHITE JAM_ウソツキ.mp3,2014,87,95,75.43,19.05,7,528,-0.75,-0.84,41,42
ONE OK ROCK,Mighty Long Fall,https://open.spotify.com/track/68unkgYfyfZDWSVz7FoY8Z,./downloaded_mp3/ONE OK ROCK_Mighty Long Fall.mp3,2014,86,99,71.41,31.93,17,1214,-0.95,-0.88,71,53
May J.,本当の恋,https://open.spotify.com/track/2UkBXz6XSKXLBl567omooU,./downloaded_mp3/May J._本当の恋.mp3,2014,85,95,69.75,17.52,8,558,-0.21,-1.29,41,16
Hey!Say!JUMP,ウィークエンダー,https://open.spotify.com/track/3CvSybk3z3kJonHDqhrMU3,./downloaded_mp3/Hey!Say!JUMP_ウィークエンダー.mp3,2014,84,100,67.71,28.45,7,474,-0.3,-1.81,57,47
GENERATIONS from EXILE TRIBE,Always with you,https://open.spotify.com/track/185IbRirQjaO3OfqzvPFxi,./downloaded_mp3/GENERATIONS from EXILE TRIBE_Always with you.mp3,2014,78,94,63.67,30.37,6,382,-0.62,-1.26,52,36
YUKI,誰でもロンリー,https://open.spotify.com/track/1WG7sjuyGgQ4huIjsUCaXz,./downloaded_mp3/YUKI_誰でもロンリー.mp3,2014,75,91,61.8,18.12,10,618,-0.14,-1.22,44,27
ポルノグラフィティ,俺たちのセレブレーション,https://open.spotify.com/track/2yfAUDifm2xaykry8YGjsQ,./downloaded_mp3/ポルノグラフィティ_俺たちのセレブレーション.mp3,2014,70,95,74.75,15.44,4,299,0.24,-1.91,62,28
赤い公園,NOW ON AIR,https://open.spotify.com/track/26ET1M21sUgAr9b9FDDfhz,./downloaded_mp3/赤い公園_NOW ON AIR.mp3,2014,58,84,53.83,28.08,6,323,-0.4,-1.55,36,35
藍井エイル,IGNITE,https://open.spotify.com/track/5ivhfpfnoHhD8rUI2t3aJG,./downloaded_mp3/藍井エイル_IGNITE.mp3,2014,57,100,66.57,24.63,7,466,-0.18,-1.53,49,58
EXILE TRIBE,THE REVOLUTION,https://open.spotify.com/track/64Opxuin2dxvtl8YFIdDAa,./downloaded_mp3/EXILE TRIBE_THE REVOLUTION.mp3,2014,56,98,75.0,16.34,9,675,0.16,-1.86,38,16
indigo la End,瞳に映らない,https://open.spotify.com/track/78GlvywVNzgEx3azcxXmh0,./downloaded_mp3/indigo la End_瞳に映らない.mp3,2014,54,88,55.83,19.0,6,335,0.46,-1.19,58,40
SawanoHiroyuki[nZk],aLIEz,https://open.spotify.com/track/0w0LzMyUvgRYqYehX77UE7,./downloaded_mp3/SawanoHiroyuki[nZk]_aLIEz.mp3,2014,48,80,43.33,39.21,3,130,-0.12,-2.33,61,53
ゲスの極み乙女。,猟奇的なキスを私にして,https://open.spotify.com/track/18UBX9m8KbziBS0WmJW2Mj,./downloaded_mp3/ゲスの極み乙女。_猟奇的なキスを私にして.mp3,2014,46,97,46.33,27.7,21,973,0.32,-1.3,53,46
オーイシマサヨシ,君じゃなきゃダメみたい,https://open.spotify.com/track/7ComeQv7Lj3XbEpuY4TyHE,./downloaded_mp3/オーイシマサヨシ_君じゃなきゃダメみたい.mp3,2014,44,90,60.4,21.94,5,302,0.22,-1.98,49,50
tacica,LEO,https://open.spotify.com/track/2LIG7ArCZBd3lySwBEGd0q,./downloaded_mp3/tacica_LEO.mp3,2014,43,77,56.5,18.95,4,226,0.05,-2.33,41,45
TK from 凛として時雨,unravel,https://open.spotify.com/track/1rN9QoVxw5U7TJkyaUR8C1,./downloaded_mp3/TK from 凛として時雨_unravel.mp3,2014,42,95,53.55,24.37,11,589,0.13,-1.29,58,72
湘南乃風,パズル,https://open.spotify.com/track/3tJniNsg8sYPTagGnlt5Xf,./downloaded_mp3/湘南乃風_パズル.mp3,2014,39,95,66.38,25.08,8,531,-0.38,-1.52,55,34
安田レイ,Mirror,https://open.spotify.com/track/5a3Q6vyaCNMtpQ5a1wnofp,./downloaded_mp3/安田レイ_Mirror.mp3,2014,36,79,48.0,23.08,4,192,0.35,-1.96,40,45
BLUE ENCOUNT,MEMENTO,https://open.spotify.com/track/0IzLThRvnVFIMHmiMcPGP9,./downloaded_mp3/BLUE ENCOUNT_MEMENTO.mp3,2014,32,54,32.75,18.03,4,131,-0.09,-1.88,52,27
コブクロ,Twilight,https://open.spotify.com/track/05mJUr12tYOWN9e4Ixr2RE,./downloaded_mp3/コブクロ_Twilight.mp3,2014,31,73,42.0,27.28,5,210,0.18,-2.18,59,33
スキマスイッチ,Ah Yeah!!,https://open.spotify.com/track/3LXpZ28ebxPHH1aUc9167L,./downloaded_mp3/スキマスイッチ_Ah Yeah!!.mp3,2014,30,98,53.83,24.42,12,646,0.41,-1.44,61,49
ファンキー加藤,太陽,https://open.spotify.com/track/5LiC7DyH8hX5RqkvzqIEZU,./downloaded_mp3/ファンキー加藤_太陽.mp3,2014,29,89,48.0,26.97,6,288,0.11,-1.47,19,18
Suck a Stew Dry,僕らの自分戦争,https://open.spotify.com/track/1iA1yh1rhNfMMzObzG5Ite,./downloaded_mp3/Suck a Stew Dry_僕らの自分戦争.mp3,2014,26,59,47.67,18.77,3,143,-0.38,-2.33,8,11
