Artist,Track,URL,MP3_Path,Debut_Year,Debut_Score,Max,Mean,Std,Length,Sum,Skewness,Kurtosis,Artist_Popularity,Track_Popularity
緑黄色社会,Mela!,https://open.spotify.com/track/6IO5nn84TKArsi3cjpIqaD,./downloaded_mp3/緑黄色社会_Mela!.mp3,2020,64,64,32.02,15.82,166,5316,0.08,-1.01,63,68
JO1,無限大,https://open.spotify.com/track/0A2fH8X38ltV5LBlgMJnWg,./downloaded_mp3/JO1_無限大.mp3,2020,63,100,59.0,23.25,16,944,0.07,-1.17,60,41
ITZY,WANNABE,https://open.spotify.com/track/6sohnLuyLeUYSg1pW5SqHm,./downloaded_mp3/ITZY_WANNABE.mp3,2020,60,78,40.0,23.18,27,1080,-0.01,-1.4,69,53
Snow Man,Crazy F-R-E-S-H Beat,https://open.spotify.com/track/1h0rVXtYbZ2LEqKcpJFDUL,./downloaded_mp3/Snow Man_Crazy F-R-E-S-H Beat.mp3,2020,58,83,58.82,15.59,22,1294,-0.91,0.8,66,52
Snow Man,Stories,https://open.spotify.com/track/4okEi9xbi50bwPbThP4ejk,./downloaded_mp3/Snow Man_Stories.mp3,2020,56,65,43.92,18.8,12,527,-0.66,-1.23,66,49
SEKAI NO OWARI,Dropout,https://open.spotify.com/track/7C8zDcBTD0HtYAnolSRZm3,./downloaded_mp3/SEKAI NO OWARI_Dropout.mp3,2020,53,65,56.4,7.2,5,282,-0.03,-1.93,66,41
ころん,だいよげん,https://open.spotify.com/track/6gFMLViNkkP5VYHNseEctd,./downloaded_mp3/ころん_だいよげん.mp3,2020,48,73,48.33,24.5,3,145,0.01,-2.33,34,20
SixTONES,NAVIGATOR,https://open.spotify.com/track/135KwWixLI8EdEcxJDijdH,./downloaded_mp3/SixTONES_NAVIGATOR.mp3,2020,46,100,43.13,23.34,39,1682,0.39,-0.32,60,49
三代目 J SOUL BROTHERS from EXILE TRIBE,Movin' on,https://open.spotify.com/track/3SAv82Quz3LQyBJcBdYdK2,./downloaded_mp3/三代目 J SOUL BROTHERS from EXILE TRIBE_Movin' on.mp3,2020,40,97,74.0,21.74,5,370,-0.5,-1.53,55,36
藤井風,優しさ,https://open.spotify.com/track/38oLPJMvxkUflwj1Si2Fks,./downloaded_mp3/藤井風_優しさ.mp3,2020,29,67,25.6,20.98,10,256,0.55,-1.02,75,53
BTS,ON,https://open.spotify.com/track/0fZRNhPJ4AGmwY7rkpdbqK,./downloaded_mp3/BTS_ON.mp3,2020,28,93,37.71,26.83,24,905,0.39,-1.16,86,71
神はサイコロを振らない,夜永唄,https://open.spotify.com/track/3wGeCSeMbiFUryh5MZ4iNT,./downloaded_mp3/神はサイコロを振らない_夜永唄.mp3,2020,26,64,35.76,16.77,17,608,-0.11,-1.07,46,50
あいみょん,さよならの今日に,https://open.spotify.com/track/1BMFlDfS1ZLTKhqBGkM6zb,./downloaded_mp3/あいみょん_さよならの今日に.mp3,2020,23,86,46.38,29.6,13,603,-0.18,-1.63,70,49
Snow Man,KISSIN' MY LIPS,https://open.spotify.com/track/57FoZDQ4sHYerHFdHJxDAb,./downloaded_mp3/Snow Man_KISSIN' MY LIPS.mp3,2020,21,100,34.83,28.82,24,836,0.86,-0.36,66,51
浜崎あゆみ,M,https://open.spotify.com/track/5zNBixUKk94nh9vh7LBOLs,./downloaded_mp3/浜崎あゆみ_M.mp3,2020,15,15,14.33,1.15,3,43,-0.38,-2.33,61,58
JUJU,STAYIN' ALIVE,https://open.spotify.com/track/0pssxomTEt8NShX9dNPzpp,./downloaded_mp3/JUJU_STAYIN' ALIVE.mp3,2020,10,73,45.92,25.94,13,597,-0.66,-1.18,54,41
日向坂46,ソンナコトナイヨ,https://open.spotify.com/track/5uKV5ukcJrMW76Zo53beKm,./downloaded_mp3/日向坂46_ソンナコトナイヨ.mp3,2020,4,100,50.33,33.51,12,604,-0.1,-1.47,51,37
JO1,Running,https://open.spotify.com/track/1vkiuln6Juhyo9IZMPgmky,./downloaded_mp3/JO1_Running.mp3,2020,2,64,37.1,23.45,10,371,-0.13,-1.75,60,33
BTS,Dynamite,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW,./downloaded_mp3/BTS_Dynamite.mp3,2020,98,99,74.85,27.51,141,10554,-1.34,0.56,86,79
あいみょん,裸の心,https://open.spotify.com/track/11OHUXwYHjsRNysUDdO2JS,./downloaded_mp3/あいみょん_裸の心.mp3,2020,97,97,54.76,30.15,127,6954,-0.07,-1.47,70,54
NiziU,Make you happy,https://open.spotify.com/track/1LnJVIG1BaHTRznuOgR0yc,./downloaded_mp3/NiziU_Make you happy.mp3,2020,96,99,75.46,24.47,59,4452,-1.1,0.11,60,47
嵐,Whenever You Call,https://open.spotify.com/track/4itdOvg6V8hjTOQUeaGHWt,./downloaded_mp3/嵐_Whenever You Call.mp3,2020,95,95,46.15,29.91,13,600,0.3,-1.49,66,38
米津玄師,感電,https://open.spotify.com/track/6H0PLsSYMzDOqhLgyOlzIj,./downloaded_mp3/米津玄師_感電.mp3,2020,93,99,54.83,31.51,80,4386,-0.17,-1.32,80,71
Perfume,Time Warp,https://open.spotify.com/track/28WPVv3qFvP7YfSX8hSuEO,./downloaded_mp3/Perfume_Time Warp.mp3,2020,92,92,60.67,32.02,3,182,-0.04,-2.33,57,36
Mr.Children,turn over?,https://open.spotify.com/track/5yntl9Me5UtqSz0CaQL2EK,./downloaded_mp3/Mr.Children_turn over?.mp3,2020,91,91,55.6,31.5,5,278,-0.24,-1.74,66,18
YOASOBI,群青,https://open.spotify.com/track/0T4AitQuq8IJhWBWuZwkFA,./downloaded_mp3/YOASOBI_群青.mp3,2020,88,95,62.43,24.23,214,13359,-0.92,0.11,74,63
Official髭男dism,HELLO,https://open.spotify.com/track/2ErKrJGeDg1ff8BiaFNEJE,./downloaded_mp3/Official髭男dism_HELLO.mp3,2020,86,97,62.44,29.51,25,1561,-0.57,-1.2,71,51
Official髭男dism,Laughter,https://open.spotify.com/track/1SdwlHsv8bWHbAlIw5Jfgo,./downloaded_mp3/Official髭男dism_Laughter.mp3,2020,82,91,58.5,27.2,34,1989,-0.43,-1.22,71,52
オレンジスパイニクラブ,キンモクセイ,https://open.spotify.com/track/2yXTuH22VMVjFME060zJRv,./downloaded_mp3/オレンジスパイニクラブ_キンモクセイ.mp3,2020,77,81,50.39,21.89,31,1562,-0.31,-1.14,43,58
BUMP OF CHICKEN,Gravity,https://open.spotify.com/track/2o0qD8qcTjjgmBnd7BIZjF,./downloaded_mp3/BUMP OF CHICKEN_Gravity.mp3,2020,74,88,52.0,34.01,4,208,0.05,-2.37,64,44
YOASOBI,ハルジオン,https://open.spotify.com/track/7HneEBTvTra2CRYsxgMOAi,./downloaded_mp3/YOASOBI_ハルジオン.mp3,2020,73,91,59.2,23.23,90,5328,-0.94,-0.05,74,58
三浦春馬,Night Diver,https://open.spotify.com/track/5hcWlcZE9vFMeaFaTjo1Zf,./downloaded_mp3/三浦春馬_Night Diver.mp3,2020,72,99,63.56,26.52,18,1144,-0.27,-1.27,29,43
yama,春を告げる,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD,./downloaded_mp3/yama_春を告げる.mp3,2020,71,94,55.4,25.97,96,5318,-0.46,-1.03,61,63
SEVENTEEN,24H,https://open.spotify.com/track/3gAR6cBifLqbW8kOrMqZPr,./downloaded_mp3/SEVENTEEN_24H.mp3,2020,70,78,65.0,16.09,3,195,-0.28,-2.33,78,49
BTS,Stay Gold,https://open.spotify.com/track/0UwQTbq7ZtBJ7v530mpaxP,./downloaded_mp3/BTS_Stay Gold.mp3,2020,68,89,45.2,23.47,61,2757,0.01,-1.08,86,54
Tani Yuuki,Myra,https://open.spotify.com/track/3YGkEsa1tSsWBVFEvwA42y,./downloaded_mp3/Tani Yuuki_Myra.mp3,2020,67,87,55.5,20.92,34,1887,-0.5,-1.05,59,55
平井大,"Stand by me, Stand by you.",https://open.spotify.com/track/2RbVD1IgXtyQFlLtbthaZ3,"./downloaded_mp3/平井大_Stand by me, Stand by you..mp3",2020,66,91,57.05,22.06,98,5591,-0.35,-0.9,65,54
YOASOBI,たぶん,https://open.spotify.com/track/62Lv9WcrfzJqhvYDbilJy3,./downloaded_mp3/YOASOBI_たぶん.mp3,2020,64,86,48.38,17.79,55,2661,-0.43,-0.16,74,63
ITZY,Not Shy,https://open.spotify.com/track/3LL2Bw533l1dWZAamY9rR3,./downloaded_mp3/ITZY_Not Shy.mp3,2020,62,83,55.0,22.55,11,605,-0.44,-0.87,69,48
もさを。,ぎゅっと。,https://open.spotify.com/track/6nqfKM9JvQIiuAuzWZFvGW,./downloaded_mp3/もさを。_ぎゅっと。.mp3,2020,57,67,41.29,17.26,35,1445,-0.58,-0.68,51,52
BLACKPINK,Ice Cream (with Selena Gomez),https://open.spotify.com/track/1cdbkpZ3q1KYZDNSrOpdkb,./downloaded_mp3/BLACKPINK_Ice Cream (with Selena Gomez).mp3,2020,56,79,47.64,18.88,11,524,-0.21,-0.76,82,64
Vaundy,不可幸力,https://open.spotify.com/track/5FV7H961h0lHQinxRf1B2j,./downloaded_mp3/Vaundy_不可幸力.mp3,2020,47,65,29.4,20.73,120,3528,0.1,-1.56,73,52
NiziU,Baby I'm a star,https://open.spotify.com/track/4R94oyl8tvZJxFiq9XGRln,./downloaded_mp3/NiziU_Baby I'm a star.mp3,2020,40,87,32.73,23.91,15,491,0.7,-0.39,60,41
もさを。,きらきら,https://open.spotify.com/track/5eXXJJuejAUkggSgIINU1V,./downloaded_mp3/もさを。_きらきら.mp3,2020,39,39,23.54,13.99,13,306,-0.16,-1.74,51,47
TWICE,Fanfare,https://open.spotify.com/track/49moLXpCwwantnF78yItWf,./downloaded_mp3/TWICE_Fanfare.mp3,2020,38,100,55.74,29.05,19,1059,0.01,-1.51,84,48
優里,かくれんぼ,https://open.spotify.com/track/0tMqllhrXe8CWOosrCD1fE,./downloaded_mp3/優里_かくれんぼ.mp3,2020,37,76,38.27,17.15,96,3674,0.44,-0.85,68,58
米津玄師,まちがいさがし,https://open.spotify.com/track/1ZjoUsUbGdDrdyofWvSITO,./downloaded_mp3/米津玄師_まちがいさがし.mp3,2020,32,85,44.44,24.88,9,400,0.18,-1.11,80,55
Aimer(エメ),SPARK-AGAIN,https://open.spotify.com/track/7c7iiyRHZQB2VUxyUQA8ZI,./downloaded_mp3/Aimer(エメ)_SPARK-AGAIN.mp3,2020,29,81,42.2,24.89,5,211,0.5,-1.56,66,55
ゆず,公私混同,https://open.spotify.com/track/2j0jINs5TLSWrQOgKqwgc4,./downloaded_mp3/ゆず_公私混同.mp3,2020,28,63,43.2,13.37,5,216,0.32,-1.67,56,34
BLACKPINK,How You Like That,https://open.spotify.com/track/6bvZRLLkBKkmgpBJTTj3QK,./downloaded_mp3/BLACKPINK_How You Like That.mp3,2020,25,93,51.59,23.85,22,1135,0.26,-1.37,82,71
嵐,IN THE SUMMER,https://open.spotify.com/track/7ovHL4kRsRy03qG8E93R2k,./downloaded_mp3/嵐_IN THE SUMMER.mp3,2020,24,96,41.0,31.49,13,533,0.46,-1.1,66,35
YOASOBI,あの夢をなぞって,https://open.spotify.com/track/5ptl2PXkiSth54HCuGO7vN,./downloaded_mp3/YOASOBI_あの夢をなぞって.mp3,2020,23,69,30.07,16.64,74,2225,0.16,-0.99,74,66
あいみょん,朝陽,https://open.spotify.com/track/3WVmpqvvgKTykxDTWBXGI3,./downloaded_mp3/あいみょん_朝陽.mp3,2020,22,52,34.75,14.73,4,139,0.14,-2.27,70,38
Reol,第六感,https://open.spotify.com/track/22sQUmLhT8umlEhQzDrzfJ,./downloaded_mp3/Reol_第六感.mp3,2020,21,73,39.45,23.09,33,1302,0.05,-1.43,56,58
米津玄師,カムパネルラ,https://open.spotify.com/track/2K4aKCOfyN1JwMWUZJiwIX,./downloaded_mp3/米津玄師_カムパネルラ.mp3,2020,20,90,51.0,27.83,8,408,0.05,-1.69,80,54
乃木坂46,Route 246,https://open.spotify.com/track/3x6yOfDhN7fvdrsdRwVgP3,./downloaded_mp3/乃木坂46_Route 246.mp3,2020,17,91,40.75,30.52,12,489,0.42,-1.47,61,42
TWICE,MORE & MORE,https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg,./downloaded_mp3/TWICE_MORE & MORE.mp3,2020,16,98,46.4,35.9,20,928,0.08,-1.77,84,51
Creepy Nuts,かつて天才だった俺たちへ,https://open.spotify.com/track/3D2IXY94OuYAIBxB1WQjnl,./downloaded_mp3/Creepy Nuts_かつて天才だった俺たちへ.mp3,2020,13,38,24.5,10.91,4,98,0.16,-2.09,70,49
BTS,Your eyes tell,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz,./downloaded_mp3/BTS_Your eyes tell.mp3,2020,9,93,34.47,24.29,17,586,0.75,-0.26,86,61
SEKAI NO OWARI,umbrella,https://open.spotify.com/track/7CVseyazloIbTAMbcrh4WV,./downloaded_mp3/SEKAI NO OWARI_umbrella.mp3,2020,1,91,41.22,32.79,9,371,0.37,-1.51,66,44
JO1,OH-EH-OH,https://open.spotify.com/track/1Es5gRYsXA1PtzMsqlNQ4J,./downloaded_mp3/JO1_OH-EH-OH.mp3,2020,88,100,45.14,40.01,7,316,0.26,-1.99,60,40
RADWIMPS,夏のせい,https://open.spotify.com/track/0b09lTwSCc4EeNkbeGAOh8,./downloaded_mp3/RADWIMPS_夏のせい.mp3,2020,56,56,34.67,19.43,3,104,0.23,-2.33,75,43
King & Prince,Mazy Night,https://open.spotify.com/track/0JnEG4W71tcLwVaaU1LRZN,./downloaded_mp3/King & Prince_Mazy Night.mp3,2020,47,100,54.92,26.84,12,659,0.25,-1.11,64,45
JO1,So What,https://open.spotify.com/track/5ieFmfhtgqrVJI9VolOheF,./downloaded_mp3/JO1_So What.mp3,2020,24,33,22.0,10.79,5,110,-0.19,-2.06,60,31
Creepy Nuts×菅田将暉,サントラ,https://open.spotify.com/track/3nWcF4pDBjNdtbKgehwfz8,./downloaded_mp3/Creepy Nuts×菅田将暉_サントラ.mp3,2020,11,75,32.5,33.11,4,130,0.27,-2.1,70,51
JO1,My Friends,https://open.spotify.com/track/4awTmU3yOIDhAbyETCJdK3,./downloaded_mp3/JO1_My Friends.mp3,2020,3,11,5.67,4.62,3,17,0.38,-2.33,60,34
米津玄師,迷える羊,https://open.spotify.com/track/6bukiujm3fiAIey2Qieimc,./downloaded_mp3/米津玄師_迷える羊.mp3,2020,69,69,40.67,33.29,3,122,-0.23,-2.33,80,48
GReeeeN,星影のエール,https://open.spotify.com/track/0RyWopvyBf0tmAqtw9Uc4P,./downloaded_mp3/GReeeeN_星影のエール.mp3,2020,39,92,44.22,23.75,18,796,0.5,-0.97,62,52
ヨルシカ,盗作,https://open.spotify.com/track/0k0zcBRE3StKssNhEF86rW,./downloaded_mp3/ヨルシカ_盗作.mp3,2020,37,71,41.25,29.62,4,165,-0.3,-1.96,72,53
米津玄師,カナリヤ,https://open.spotify.com/track/4QnBgXJAEoHjKj6LiKP9wS,./downloaded_mp3/米津玄師_カナリヤ.mp3,2020,31,57,33.25,16.58,4,133,0.55,-1.8,80,48
ちゃんみな,Angel,https://open.spotify.com/track/3vXHM9HaxNYrky9r1zxLWa,./downloaded_mp3/ちゃんみな_Angel.mp3,2020,24,52,36.67,14.19,3,110,0.18,-2.33,69,63
ReoNa,ANIMA,https://open.spotify.com/track/2j1r3ubqqxuoTFaPVnTV1j,./downloaded_mp3/ReoNa_ANIMA.mp3,2020,20,85,43.67,27.67,9,393,0.32,-1.68,53,58
TREASURE,BOY,https://open.spotify.com/track/2lHbJtqFpse2PvFpzmBBKo,./downloaded_mp3/TREASURE_BOY.mp3,2020,12,55,26.67,24.54,3,80,0.38,-2.33,66,43
SixTONES,Telephone,https://open.spotify.com/track/2nAu02GzoTD0aXEAa4cgwz,./downloaded_mp3/SixTONES_Telephone.mp3,2020,65,85,37.35,29.15,17,635,0.14,-1.75,60,48
FAITH,Party All Night,https://open.spotify.com/track/6kphW6COHjqknjAAelZxd4,./downloaded_mp3/FAITH_Party All Night.mp3,2020,63,63,49.67,14.64,3,149,-0.16,-2.33,19,16
SixTONES,NEW WORLD,https://open.spotify.com/track/3T8b6zBv204yuWmseuklFq,./downloaded_mp3/SixTONES_NEW WORLD.mp3,2020,48,84,41.17,27.02,12,494,-0.08,-1.62,60,47
YUI (FLOWER FLOWER) × ミゾベリョウ(odol),ばらの花 × ネイティブダンサー,https://open.spotify.com/track/48TPAQGjRuGzARTHAaiWkD,./downloaded_mp3/YUI (FLOWER FLOWER) × ミゾベリョウ(odol)_ばらの花 × ネイティブダンサー.mp3,2020,41,41,38.67,2.08,3,116,0.29,-2.33,21,37
ジェジュン,Ray of Light,https://open.spotify.com/track/4mPYbhGyC5sVwvkNuuAhGU,./downloaded_mp3/ジェジュン_Ray of Light.mp3,2020,40,70,39.93,19.31,14,559,-0.13,-1.25,39,9
iri,会いたいわ,https://open.spotify.com/track/5g1SvaEtzlKEqre9FbPQEc,./downloaded_mp3/iri_会いたいわ.mp3,2020,7,16,8.75,5.85,4,35,0.09,-1.97,57,46
東方神起,まなざし,https://open.spotify.com/track/4QxkpkSaCCtIfymERu2VVa,./downloaded_mp3/東方神起_まなざし.mp3,2020,95,95,73.67,20.13,3,221,0.13,-2.33,53,14
BTS,Black Swan,https://open.spotify.com/track/6wH3AP7b01vpzKYRJhreMy,./downloaded_mp3/BTS_Black Swan.mp3,2020,70,70,42.89,21.54,9,386,-0.06,-1.46,86,63
King Gnu,ユーモア,https://open.spotify.com/track/0zXSk9N3L7XQb8GXwhjlXt,./downloaded_mp3/King Gnu_ユーモア.mp3,2020,63,75,55.0,12.69,7,385,0.15,-1.51,70,49
King Gnu,小さな惑星,https://open.spotify.com/track/6Sk8FdL95YNN8Xru87BWez,./downloaded_mp3/King Gnu_小さな惑星.mp3,2020,62,76,46.18,26.24,11,508,-0.4,-1.78,70,53
三浦大知,I'm Here,https://open.spotify.com/track/5PYwENRSNMq2fe2dL8RHjn,./downloaded_mp3/三浦大知_I'm Here.mp3,2020,48,78,44.5,24.84,4,178,0.38,-1.98,50,34
King Gnu,Overflow,https://open.spotify.com/track/5HdBTRrqGoju7DIZ0GkNYG,./downloaded_mp3/King Gnu_Overflow.mp3,2020,47,60,27.2,25.81,5,136,0.16,-2.09,70,46
iri,24-25,https://open.spotify.com/track/3TgEdA5yQSKLyMCiHIYVUv,./downloaded_mp3/iri_24-25.mp3,2020,43,43,21.33,18.77,3,64,0.38,-2.33,57,45
ジェジュン,Brava!! Brava!! Brava!!,https://open.spotify.com/track/2UCq0ttD14PU4REgAPOnhM,./downloaded_mp3/ジェジュン_Brava!! Brava!! Brava!!.mp3,2020,37,96,34.58,27.53,19,657,0.69,-0.82,39,10
IZ*ONE,FIESTA,https://open.spotify.com/track/6Ihdn6wW2UBhfTKWbP29KA,./downloaded_mp3/IZ*ONE_FIESTA.mp3,2020,95,95,63.71,24.06,7,446,-0.23,-1.5,57,60
JO1,La Pa Pa Pam,https://open.spotify.com/track/6CtBESIafdMzYsXwPnBo1h,./downloaded_mp3/JO1_La Pa Pa Pam.mp3,2020,59,61,33.22,22.3,9,299,0.13,-1.86,60,33
日向坂46,青春の馬,https://open.spotify.com/track/2xMqXmGpZCmD8AD4xBawVs,./downloaded_mp3/日向坂46_青春の馬.mp3,2020,36,41,31.0,13.23,3,93,-0.32,-2.33,51,39
A.B.C-Z,チートタイム,https://open.spotify.com/track/6wjewSOiTDncQyFMJAAqkf,./downloaded_mp3/A.B.C-Z_チートタイム.mp3,2020,14,95,46.67,42.71,3,140,0.32,-2.33,42,12
Eve,心予報,https://open.spotify.com/track/5zs4EN2bPqsDLk0YtPwus3,./downloaded_mp3/Eve_心予報.mp3,2020,11,69,49.5,26.3,4,198,-0.65,-1.76,67,47
sumika,センス・オブ・ワンダー,https://open.spotify.com/track/6kx6GDwi4aai3JY9xNeFAy,./downloaded_mp3/sumika_センス・オブ・ワンダー.mp3,2020,3,82,31.4,33.27,5,157,0.51,-1.75,59,48
flumpool,素晴らしき嘘,https://open.spotify.com/track/1NTSKO34UlaGaiHVAd9pEY,./downloaded_mp3/flumpool_素晴らしき嘘.mp3,2020,2,65,24.6,26.14,5,123,0.52,-1.66,47,32
BUMP OF CHICKEN,アカシア,https://open.spotify.com/track/0Jcx9VqsO4t20gYeznW7Uq,./downloaded_mp3/BUMP OF CHICKEN_アカシア.mp3,2020,97,98,58.75,29.89,16,940,-0.22,-1.54,64,55
THE RAMPAGE from EXILE TRIBE,FEARS,https://open.spotify.com/track/6NcUshwh9uBOoSxMQA7Jn5,./downloaded_mp3/THE RAMPAGE from EXILE TRIBE_FEARS.mp3,2020,89,89,47.0,29.54,4,188,0.52,-1.8,51,33
BLACKPINK,Lovesick Girls,https://open.spotify.com/track/1GMufNnkKAnPLnqKJ5HHxW,./downloaded_mp3/BLACKPINK_Lovesick Girls.mp3,2020,67,89,55.33,29.03,12,664,-0.33,-1.68,82,71
日向坂46,アザトカワイイ,https://open.spotify.com/track/4366B3nWy6vEgK2SLUhEcg,./downloaded_mp3/日向坂46_アザトカワイイ.mp3,2020,65,80,33.86,28.94,7,237,0.47,-1.63,51,43
Eve,廻廻奇譚,https://open.spotify.com/track/2gSkvrwfCXCgqeugzezn97,./downloaded_mp3/Eve_廻廻奇譚.mp3,2020,37,94,67.92,20.17,89,6045,-0.79,0.25,67,53
川崎鷹也,魔法の絨毯,https://open.spotify.com/track/3PK5ERLCyMuQ5Cb89GbZVL,./downloaded_mp3/川崎鷹也_魔法の絨毯.mp3,2020,35,81,54.44,15.57,111,6043,-0.7,0.24,59,65
BLOOM VASE,CHILDAYS,https://open.spotify.com/track/1g1AXdio16Yh5SXgPBXcfq,./downloaded_mp3/BLOOM VASE_CHILDAYS.mp3,2020,32,39,23.4,11.93,10,234,-0.05,-1.66,45,54
乃木坂46,世界中の隣人よ,https://open.spotify.com/track/0JXRe6ut06yxseUgHm7CJI,./downloaded_mp3/乃木坂46_世界中の隣人よ.mp3,2020,78,78,47.33,37.87,3,142,-0.28,-2.33,61,27
星野源,折り合い,https://open.spotify.com/track/0JiX8UaEUb2mt4Hrp3HtrK,./downloaded_mp3/星野源_折り合い.mp3,2020,75,75,45.33,39.12,3,136,-0.32,-2.33,66,39
Shuta Sueyoshi,HACK,https://open.spotify.com/track/6sUsZUvJ1RxXK80EG3DQM2,./downloaded_mp3/Shuta Sueyoshi_HACK.mp3,2020,60,68,49.0,19.87,10,490,-0.97,-0.4,38,48
GENERATIONS from EXILE TRIBE,You & I,https://open.spotify.com/track/7Lq5fDkytj6ofmvsjYrAyj,./downloaded_mp3/GENERATIONS from EXILE TRIBE_You & I.mp3,2020,49,81,57.6,24.05,5,288,-0.54,-1.59,52,37
宇多田ヒカル,Time,https://open.spotify.com/track/6VhTruRaK9CnSMVsGPM3Jt,./downloaded_mp3/宇多田ヒカル_Time.mp3,2020,45,94,62.67,28.72,9,564,-0.26,-1.64,73,47
ずっと真夜中でいいのに。,お勉強しといてよ,https://open.spotify.com/track/6k90ibcH1z8Mx9684nfuLW,./downloaded_mp3/ずっと真夜中でいいのに。_お勉強しといてよ.mp3,2020,15,81,52.83,25.85,6,317,-0.31,-1.8,67,52
ヨルシカ,春ひさぎ,https://open.spotify.com/track/5SsPAOA11rQQdV4hSeOlpI,./downloaded_mp3/ヨルシカ_春ひさぎ.mp3,2020,14,78,48.0,32.19,3,144,-0.12,-2.33,72,50
りりあ。,浮気されたけどまだ好きって曲。,https://open.spotify.com/track/5VDFdX4rP5EN3U7UKSZiE7,./downloaded_mp3/りりあ。_浮気されたけどまだ好きって曲。.mp3,2020,12,29,20.75,9.0,4,83,-0.01,-2.41,50,44
山猿,名前の無い歌,https://open.spotify.com/track/43fEF597yI17Hh9ikhqED2,./downloaded_mp3/山猿_名前の無い歌.mp3,2020,8,38,28.5,14.01,4,114,-0.65,-1.77,48,47
RADWIMPS,新世界,https://open.spotify.com/track/3ohF4zsW8rYeGO9UF2ha60,./downloaded_mp3/RADWIMPS_新世界.mp3,2020,65,70,45.33,38.48,3,136,-0.38,-2.33,75,34
東京事変,赤の同盟,https://open.spotify.com/track/76V4xTKdk2bz8EiEE5S7AS,./downloaded_mp3/東京事変_赤の同盟.mp3,2020,21,52,28.33,20.98,3,85,0.31,-2.33,53,38
Aimer(エメ),春はゆく,https://open.spotify.com/track/2rizK3oastlZwyoYwrcLgC,./downloaded_mp3/Aimer(エメ)_春はゆく.mp3,2020,19,97,50.25,39.98,4,201,0.14,-2.27,66,46
TWICE,I CAN'T STOP ME,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,./downloaded_mp3/TWICE_I CAN'T STOP ME.mp3,2020,92,96,45.89,30.62,28,1285,0.1,-1.47,84,59
King Gnu,三文小説,https://open.spotify.com/track/7BMKWT0Vw0EKDELXLvuWCp,./downloaded_mp3/King Gnu_三文小説.mp3,2020,91,97,59.0,29.52,26,1534,-0.46,-1.06,70,59
back number,エメラルド,https://open.spotify.com/track/0ygrzSnhdIAcxXLb5pPeNU,./downloaded_mp3/back number_エメラルド.mp3,2020,78,94,63.57,23.59,14,890,-0.84,-0.57,77,54
