Artist,Track,URL,MP3_Path,Debut_Year,Debut_Score,Max,Mean,Std,Length,Sum,Skewness,Kurtosis,Artist_Popularity,Track_Popularity
星野源,SUN,https://open.spotify.com/track/1DOZa2VoazIiDjGYlUQTlW,./downloaded_mp3/星野源_SUN.mp3,2015,76,99,62.49,26.09,98,6124,-0.46,-1.02,66,62
浦島太郎(桐谷健太),海の声,https://open.spotify.com/track/6EjGsUuJmyxdHjKzGN8kPy,./downloaded_mp3/浦島太郎(桐谷健太)_海の声.mp3,2015,66,98,57.81,29.37,53,3064,-0.38,-1.1,38,56
BIGBANG,BANG BANG BANG,https://open.spotify.com/track/2ispu3yKamZhCGf2Aj4roe,./downloaded_mp3/BIGBANG_BANG BANG BANG.mp3,2015,65,99,37.48,27.2,73,2736,0.62,-0.71,70,53
THE Sharehappi from 三代目 J Soul Brothers from EXILE TRIBE,Share The Love,https://open.spotify.com/track/1qWEBBmhX8A8eTEYyRJpK8,./downloaded_mp3/THE Sharehappi from 三代目 J Soul Brothers from EXILE TRIBE_Share The Love.mp3,2015,64,97,48.64,30.11,25,1216,0.31,-1.28,25,41
コブクロ,未来,https://open.spotify.com/track/7M2ZtqHQWtrDW9oGodD6vm,./downloaded_mp3/コブクロ_未来.mp3,2015,52,98,60.2,29.9,44,2649,-0.26,-1.54,59,52
A応P,はなまるぴっぴはよいこだけ,https://open.spotify.com/track/6eyJWZ2VnxUrcbIBiYZS2d,./downloaded_mp3/A応P_はなまるぴっぴはよいこだけ.mp3,2015,46,95,52.9,24.26,29,1534,-0.27,-0.97,32,37
EXILE,Ki・mi・ni・mu・chu,https://open.spotify.com/track/0fAnYkjbAnYz1qzOWimdjT,./downloaded_mp3/EXILE_Ki・mi・ni・mu・chu.mp3,2015,43,99,65.9,29.17,29,1911,-0.47,-1.19,60,43
三代目 J Soul Brothers from EXILE TRIBE,Summer Madness,https://open.spotify.com/track/5Ka1g28ae2RU0enBfG9nav,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_Summer Madness.mp3,2015,21,100,58.64,30.72,45,2639,-0.25,-1.35,55,42
UNISON SQUARE GARDEN,シュガーソングとビターステップ,https://open.spotify.com/track/6uR92injo4PDzSrOPRFfHt,./downloaded_mp3/UNISON SQUARE GARDEN_シュガーソングとビターステップ.mp3,2015,12,100,51.69,27.74,62,3205,0.17,-1.07,55,57
稲葉浩志,羽,https://open.spotify.com/track/6iBWf3UnEdcHwdWKk8emh2,./downloaded_mp3/稲葉浩志_羽.mp3,2015,100,100,61.11,31.76,9,550,-0.22,-1.8,41,41
ゲスの極み乙女。,私以外私じゃないの,https://open.spotify.com/track/3iKJWOQJtENE3kFWMXh8JM,./downloaded_mp3/ゲスの極み乙女。_私以外私じゃないの.mp3,2015,92,98,65.16,25.94,50,3258,-0.36,-1.17,53,58
SKY-HI,アイリスライト,https://open.spotify.com/track/0UmOcFvqOyDPR890t6NPfe,./downloaded_mp3/SKY-HI_アイリスライト.mp3,2015,88,88,41.0,35.12,4,164,0.3,-1.89,52,17
Superfly,黒い雫,https://open.spotify.com/track/3TkIvIvQAHq2mKwysQGPj4,./downloaded_mp3/Superfly_黒い雫.mp3,2015,83,97,63.12,30.13,16,1010,-0.6,-1.16,59,28
Mrs.GREEN APPLE,Speaking,https://open.spotify.com/track/0MyTMrPTh0GgtuyhYRdl3P,./downloaded_mp3/Mrs.GREEN APPLE_Speaking.mp3,2015,81,81,47.43,29.38,7,332,-0.45,-1.66,80,57
ゲスの極み乙女。,ロマンスがありあまる,https://open.spotify.com/track/6unPQ3WjSYWpKWjSVPA0KE,./downloaded_mp3/ゲスの極み乙女。_ロマンスがありあまる.mp3,2015,80,99,58.28,27.81,29,1690,-0.06,-1.39,53,59
星野源,時よ,https://open.spotify.com/track/72CAbDIuiTIerMusyaQ0hv,./downloaded_mp3/星野源_時よ.mp3,2015,79,80,41.68,29.97,19,792,-0.1,-1.71,66,50
西野カナ,No.1,https://open.spotify.com/track/5NjyfwnaayMQRN5s40lYzx,./downloaded_mp3/西野カナ_No.1.mp3,2015,78,98,69.27,27.62,15,1039,-0.77,-0.83,63,51
西野カナ,もしも運命の人がいるのなら,https://open.spotify.com/track/2gEnMcr2XNx1wtVYX8waMn,./downloaded_mp3/西野カナ_もしも運命の人がいるのなら.mp3,2015,76,99,61.5,25.25,44,2706,-0.45,-0.73,63,52
Superfly,Beautiful,https://open.spotify.com/track/2ruHYPN3a77Ra8WvvPyfwb,./downloaded_mp3/Superfly_Beautiful.mp3,2015,73,96,64.96,28.17,26,1689,-0.48,-1.19,59,63
JUJU,What You Want,https://open.spotify.com/track/3gUyknnFjazpI3NbUeICJ6,./downloaded_mp3/JUJU_What You Want.mp3,2015,72,93,73.08,22.99,12,877,-1.1,-0.24,54,37
miwa,あなたがここにいて抱きしめることができるなら,https://open.spotify.com/track/1AsKlgSSbIZZoTM9AMd7zB,./downloaded_mp3/miwa_あなたがここにいて抱きしめることができるなら.mp3,2015,67,98,68.07,24.87,15,1021,-0.88,-0.58,53,55
AKB48,唇にBe My Baby,https://open.spotify.com/track/2Rz8KASPAOOnJJrZnnkeaY,./downloaded_mp3/AKB48_唇にBe My Baby.mp3,2015,66,100,57.0,26.55,16,912,0.08,-1.35,56,26
ゲスの極み乙女。,オトナチック,https://open.spotify.com/track/0Ip3YxprogTVWjHX2SRVNf,./downloaded_mp3/ゲスの極み乙女。_オトナチック.mp3,2015,61,96,64.88,26.67,16,1038,-0.25,-1.5,53,48
大原櫻子,キミを忘れないよ,https://open.spotify.com/track/4ClDTyw9XakQONBFENhdar,./downloaded_mp3/大原櫻子_キミを忘れないよ.mp3,2015,60,94,53.0,23.7,12,636,0.47,-1.14,40,34
ゆず,かける,https://open.spotify.com/track/6dsZq6tiFz7W8iTJuBuJMp,./downloaded_mp3/ゆず_かける.mp3,2015,59,64,53.33,14.36,3,160,-0.33,-2.33,56,21
三代目 J Soul Brothers from EXILE TRIBE,Unfair World,https://open.spotify.com/track/5WDmOswSLvyuWF2XBGRmgj,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_Unfair World.mp3,2015,52,99,59.78,28.36,23,1375,-0.16,-1.29,55,32
MISIA,オルフェンズの涙,https://open.spotify.com/track/3vvdRYBwFbDjsb8IaK0Pgs,./downloaded_mp3/MISIA_オルフェンズの涙.mp3,2015,41,83,55.33,17.72,6,332,0.27,-1.58,57,39
星野源,Week End,https://open.spotify.com/track/4yBciZ52BnlfqsbwmRKKKp,./downloaded_mp3/星野源_Week End.mp3,2015,39,80,50.86,19.28,14,712,-0.56,-0.49,66,58
ラブ・クレッシェンド,コップの中の木漏れ日,https://open.spotify.com/track/1tA2a0KNAx5GEVQ6yKoSIu,./downloaded_mp3/ラブ・クレッシェンド_コップの中の木漏れ日.mp3,2015,38,93,39.14,28.1,7,274,0.68,-0.68,1,9
乃木坂46,今、話したい誰かがいる,https://open.spotify.com/track/5EBqfqnUU0aGtmPL7vGlrz,./downloaded_mp3/乃木坂46_今、話したい誰かがいる.mp3,2015,33,100,68.5,19.2,18,1233,-0.02,-1.18,61,39
AAA,愛してるのに、愛せない,https://open.spotify.com/track/1YjQMlW69RDw6EuLbpIfmB,./downloaded_mp3/AAA_愛してるのに、愛せない.mp3,2015,28,96,47.93,30.44,28,1342,0.23,-1.57,55,49
MAN WITH A MISSION,Raise your flag,https://open.spotify.com/track/0zz23sDNfQ0onyVh80GwqF,./downloaded_mp3/MAN WITH A MISSION_Raise your flag.mp3,2015,19,99,52.76,30.38,17,897,0.13,-1.65,60,55
家入レオ,君がくれた夏,https://open.spotify.com/track/6woHdm2NKm0RHbuO7qt4ww,./downloaded_mp3/家入レオ_君がくれた夏.mp3,2015,17,100,65.46,30.29,28,1833,-0.39,-1.33,52,59
E-girls,Merry × Merry Xmas★,https://open.spotify.com/track/5EWkb2pHVzPeJlJlETUI06,./downloaded_mp3/E-girls_Merry × Merry Xmas★.mp3,2015,16,99,56.17,36.72,6,337,-0.26,-1.91,47,39
E-girls,Dance Dance Dance,https://open.spotify.com/track/5jUil9n78agllVlIgLt8Qm,./downloaded_mp3/E-girls_Dance Dance Dance.mp3,2015,13,98,41.94,34.35,16,671,0.37,-1.47,47,32
嵐,愛を叫べ,https://open.spotify.com/track/6sESCqEL3UmdmOO2UBrg8c,./downloaded_mp3/嵐_愛を叫べ.mp3,2015,11,100,58.14,31.63,21,1221,-0.18,-1.55,66,48
高橋優,明日はきっといい日になる,https://open.spotify.com/track/0FxlEdRB0G35XXn8gXU2qA,./downloaded_mp3/高橋優_明日はきっといい日になる.mp3,2015,57,86,42.36,21.59,22,932,-0.23,-0.73,49,57
MAN WITH A MISSION,Memories,https://open.spotify.com/track/4NiFQWTMdFD0DjHkOQJK4r,./downloaded_mp3/MAN WITH A MISSION_Memories.mp3,2015,12,80,51.38,22.84,8,411,-0.21,-1.28,60,44
氣志團,我ら思う、故に我ら在り,https://open.spotify.com/track/67ZJ4fOMigO2AONjMFClef,./downloaded_mp3/氣志團_我ら思う、故に我ら在り.mp3,2015,9,88,41.0,34.92,4,164,0.37,-1.98,44,45
安田レイ,あしたいろ,https://open.spotify.com/track/7GjRGVDNPwZzJNHKOuHwXk,./downloaded_mp3/安田レイ_あしたいろ.mp3,2015,3,68,31.38,22.43,8,251,0.35,-1.52,40,27
Crystal Kay,何度でも,https://open.spotify.com/track/4g5UwD7bSz4WkgMopxGZGl,./downloaded_mp3/Crystal Kay_何度でも.mp3,2015,42,85,69.9,12.34,10,699,-0.87,0.01,50,17
[Alexandros],Girl A,https://open.spotify.com/track/75vn22e6vWtXWf1s97ftYM,./downloaded_mp3/[Alexandros]_Girl A.mp3,2015,29,94,49.7,26.96,10,497,0.45,-1.55,58,42
SHISHAMO,君とゲレンデ,https://open.spotify.com/track/6H3X41Jx3g53VSuCQrCBq7,./downloaded_mp3/SHISHAMO_君とゲレンデ.mp3,2015,15,53,21.5,21.44,4,86,0.66,-1.74,58,37
EXILE,24karats GOLD SOUL,https://open.spotify.com/track/2dOAilJUs3wA4aCGBmTXIc,./downloaded_mp3/EXILE_24karats GOLD SOUL.mp3,2015,10,96,51.38,27.91,13,668,0.09,-1.37,60,29
BEGIN,海の声,https://open.spotify.com/track/3xTkwfrydRCoQBaQQqqI0O,./downloaded_mp3/BEGIN_海の声.mp3,2015,11,78,42.14,24.76,7,295,0.36,-1.62,49,39
BIGBANG,LOSER,https://open.spotify.com/track/0ncaOFo7rlFimt0qFptPWe,./downloaded_mp3/BIGBANG_LOSER.mp3,2015,24,59,41.25,18.3,4,165,0.01,-2.41,70,41
BUMP OF CHICKEN,"Hello,world!",https://open.spotify.com/track/1YqVJ2YSgwxWpfuENocF2t,"./downloaded_mp3/BUMP OF CHICKEN_Hello,world!.mp3",2015,21,100,63.0,31.32,18,1134,-0.53,-1.22,64,58
BIGBANG,IF YOU,https://open.spotify.com/track/6z9QmF22YIe05yvG18awfE,./downloaded_mp3/BIGBANG_IF YOU.mp3,2015,4,72,33.67,34.82,3,101,0.23,-2.33,70,43
東方神起,サクラミチ,https://open.spotify.com/track/4mXUm5iS4releBLwdVSyS0,./downloaded_mp3/東方神起_サクラミチ.mp3,2015,85,99,74.58,24.5,12,895,-1.17,0.59,53,20
SKE48,前のめり,https://open.spotify.com/track/0VMzHFZO3NOJIuP9jtDPSB,./downloaded_mp3/SKE48_前のめり.mp3,2015,59,100,54.88,31.73,8,439,-0.06,-1.58,33,26
秦基博,聖なる夜の贈り物,https://open.spotify.com/track/243y7cJgXzvJFWo7Ey6M44,./downloaded_mp3/秦基博_聖なる夜の贈り物.mp3,2015,48,80,66.75,15.52,4,267,-0.18,-2.23,57,49
大原櫻子,瞳,https://open.spotify.com/track/0CpElcrLvqZyGUa4tc3Zcn,./downloaded_mp3/大原櫻子_瞳.mp3,2015,43,98,48.73,33.26,15,731,0.07,-1.54,40,46
BTS (防弾少年団),I NEED U,https://open.spotify.com/track/3wQnyXNFXNUEOBt1pb4urq,./downloaded_mp3/BTS (防弾少年団)_I NEED U.mp3,2015,23,97,58.4,29.31,5,292,0.13,-1.91,86,72
CHANGMIN from 東方神起,Into The Water,https://open.spotify.com/track/3GTOVUCDs5XIQVJ2ht34KA,./downloaded_mp3/CHANGMIN from 東方神起_Into The Water.mp3,2015,17,35,18.33,16.04,3,55,0.08,-2.33,38,29
Perfume,STAR TRAIN,https://open.spotify.com/track/0iB3hXMWoXsBVyTpnac2EY,./downloaded_mp3/Perfume_STAR TRAIN.mp3,2015,9,99,61.17,26.81,12,734,-0.41,-0.99,57,45
MISIA,Everything,https://open.spotify.com/track/6bkJ4p6uSKmSnKxYpmB4aG,./downloaded_mp3/MISIA_Everything.mp3,2015,1,21,8.43,7.39,7,59,0.51,-1.51,57,61
NEWS,四銃士,https://open.spotify.com/track/32lWrWGgANLTZg7isDmMDG,./downloaded_mp3/NEWS_四銃士.mp3,2015,86,86,44.0,36.37,3,132,0.38,-2.33,54,15
KinKi Kids,夢を見れば傷つくこともある,https://open.spotify.com/track/5DDp5c0nly4OrXa7wIq7qM,./downloaded_mp3/KinKi Kids_夢を見れば傷つくこともある.mp3,2015,76,99,63.0,43.97,3,189,-0.27,-2.33,55,25
西内まりや,Save me,https://open.spotify.com/track/5QGjEWo4OVhw84OyicfGER,./downloaded_mp3/西内まりや_Save me.mp3,2015,75,91,71.62,12.29,8,573,0.17,-1.44,23,23
リリィ、さよなら。,フラッシュバック,https://open.spotify.com/track/3XIhc1kgq55uVtMFfTBvdq,./downloaded_mp3/リリィ、さよなら。_フラッシュバック.mp3,2015,68,76,65.67,9.31,6,394,-0.67,-1.0,17,16
Anly,太陽に笑え,https://open.spotify.com/track/0LxCWzyccCvRG93tIv08td,./downloaded_mp3/Anly_太陽に笑え.mp3,2015,66,66,43.0,22.15,5,215,-0.25,-1.9,44,27
Dream,ブランケット・スノウ,https://open.spotify.com/track/5g6dWpHPuB60N329pnvmvn,./downloaded_mp3/Dream_ブランケット・スノウ.mp3,2015,63,92,44.14,26.34,7,309,0.62,-1.13,34,19
aiko,プラマイ,https://open.spotify.com/track/2tUUJRRsll2v2zxwLL24m0,./downloaded_mp3/aiko_プラマイ.mp3,2015,61,97,47.33,27.99,6,284,0.74,-1.16,62,27
瀧川ありさ,さよならのゆくえ,https://open.spotify.com/track/0n71hr0tSl4WdWAIDg7YVe,./downloaded_mp3/瀧川ありさ_さよならのゆくえ.mp3,2015,42,84,48.0,33.41,3,144,0.17,-2.33,30,25
KANA-BOON,talking,https://open.spotify.com/track/134pKGMiu1d9VtEpppCOlX,./downloaded_mp3/KANA-BOON_talking.mp3,2015,36,90,56.5,30.97,4,226,0.03,-2.31,62,38
西野カナ,A型のうた,https://open.spotify.com/track/2bhUSuU5wDKS870umeZZLW,./downloaded_mp3/西野カナ_A型のうた.mp3,2015,28,58,31.25,19.55,4,125,0.36,-1.84,63,29
MACO,Kiss,https://open.spotify.com/track/5Q6Fhr8c0Pw7HQsYIXh1wJ,./downloaded_mp3/MACO_Kiss.mp3,2015,26,81,57.75,19.64,8,462,-0.23,-1.62,41,35
Kis-My-Ft2,最後もやっぱり君,https://open.spotify.com/track/0vixqVBXCw0U8mzIJkX7OH,./downloaded_mp3/Kis-My-Ft2_最後もやっぱり君.mp3,2015,13,100,59.33,43.78,3,178,-0.13,-2.33,49,20
井上苑子,だいすき。,https://open.spotify.com/track/4p6sXdL7nYdvCw5S7zzKcZ,./downloaded_mp3/井上苑子_だいすき。.mp3,2015,10,66,40.0,21.61,6,240,-0.05,-1.8,58,42
スキマスイッチ,LINE,https://open.spotify.com/track/3EDltrWSBkZAv2EPaQeS9R,./downloaded_mp3/スキマスイッチ_LINE.mp3,2015,9,83,45.0,37.04,3,135,0.05,-2.33,61,43
SPYAIR,アイム・ア・ビリーバー,https://open.spotify.com/track/2gVEP5chQzs7pHEemZpMBO,./downloaded_mp3/SPYAIR_アイム・ア・ビリーバー.mp3,2015,4,96,54.86,29.78,7,384,-0.29,-1.2,58,55
MAN WITH A MISSION,Seven Deadly Sins,https://open.spotify.com/track/2s2fORtcrwKwsmC4jNc8mJ,./downloaded_mp3/MAN WITH A MISSION_Seven Deadly Sins.mp3,2015,99,99,58.56,33.12,9,527,-0.3,-1.59,60,55
クマムシ,あったかいんだからぁ♪,https://open.spotify.com/track/0V3tSGFLS9h2DQg1fSwowT,./downloaded_mp3/クマムシ_あったかいんだからぁ♪.mp3,2015,98,99,79.94,20.32,16,1279,-1.13,0.19,21,36
家入レオ,miss you,https://open.spotify.com/track/2jwPPy7ZmQBjAz53KAhaic,./downloaded_mp3/家入レオ_miss you.mp3,2015,97,97,64.56,23.78,9,581,-0.28,-1.41,52,18
angela,イグジスト,https://open.spotify.com/track/5rnlTNVbe3g74ep89ar6K1,./downloaded_mp3/angela_イグジスト.mp3,2015,93,93,52.5,33.67,4,210,0.03,-2.0,40,27
chay,あなたに恋をしてみました,https://open.spotify.com/track/5I6WdS2GmBRLjCwHQvGr3s,./downloaded_mp3/chay_あなたに恋をしてみました.mp3,2015,89,95,66.12,27.88,26,1719,-0.62,-1.03,40,47
Dream,こんなにも,https://open.spotify.com/track/2aAY6wx1M3Gz5sAWWfZM9Y,./downloaded_mp3/Dream_こんなにも.mp3,2015,87,87,50.75,39.02,4,203,-0.22,-2.15,34,25
ONE OK ROCK,Cry out,https://open.spotify.com/track/1yDQHmQ4uxcC3qrYpd702l,./downloaded_mp3/ONE OK ROCK_Cry out.mp3,2015,85,85,55.89,33.06,9,503,-0.64,-1.45,71,52
荒川ケンタウロス,ハンプティダンプティ,https://open.spotify.com/track/63lt0C70CoTjCQt7PtLmUo,./downloaded_mp3/荒川ケンタウロス_ハンプティダンプティ.mp3,2015,79,86,54.25,33.75,4,217,-0.1,-2.3,8,9
miwa,fighting-φ-girls,https://open.spotify.com/track/6zxRrOUEegP6qRUePWgzCT,./downloaded_mp3/miwa_fighting-φ-girls.mp3,2015,74,95,68.5,30.92,4,274,-0.57,-1.79,53,14
米津玄師,Flowerwall,https://open.spotify.com/track/1hmMuKG0w5DUa6NOTCT119,./downloaded_mp3/米津玄師_Flowerwall.mp3,2015,69,96,66.5,15.94,8,532,0.73,-1.16,80,51
GENERATIONS from EXILE TRIBE,Sing it Loud,https://open.spotify.com/track/2jp52sfF09eMzorYRufbrL,./downloaded_mp3/GENERATIONS from EXILE TRIBE_Sing it Loud.mp3,2015,68,96,64.67,25.34,6,388,-0.53,-1.13,52,31
CHiCO with HoneyWorks,アイのシナリオ,https://open.spotify.com/track/6eltM9Os3VEdgcG5lrsoSH,./downloaded_mp3/CHiCO with HoneyWorks_アイのシナリオ.mp3,2015,59,87,45.5,35.38,4,182,0.03,-2.09,53,51
GLIM SPANKY,褒めろよ,https://open.spotify.com/track/3KePUInBEIUBmMe96uJVFD,./downloaded_mp3/GLIM SPANKY_褒めろよ.mp3,2015,52,81,44.43,30.77,7,311,-0.09,-1.83,43,34
椎名林檎,至上の人生,https://open.spotify.com/track/5tzjqvo8z6C99f9V7i6fM7,./downloaded_mp3/椎名林檎_至上の人生.mp3,2015,49,93,58.38,18.39,8,467,0.6,-1.12,66,28
OKAMOTO'S,HEADHUNT,https://open.spotify.com/track/3lYCgdvEHTWWpGHcD0Yu7I,./downloaded_mp3/OKAMOTO'S_HEADHUNT.mp3,2015,48,54,41.0,17.58,3,123,-0.34,-2.33,40,36
SCREEN mode,極限Dreamer,https://open.spotify.com/track/45Je9ebLaGXBEObwlAebIg,./downloaded_mp3/SCREEN mode_極限Dreamer.mp3,2015,47,78,42.5,28.86,6,255,0.03,-1.86,37,18
三山ひろし,お岩木山,https://open.spotify.com/track/4UZ8g9lmbe4cmw1m3NuGYK,./downloaded_mp3/三山ひろし_お岩木山.mp3,2015,45,45,26.5,14.73,4,106,0.08,-1.88,31,22
Czecho No Republic,For You,https://open.spotify.com/track/4Ghadj7kFMjNCCaG2DKfve,./downloaded_mp3/Czecho No Republic_For You.mp3,2015,41,80,45.67,32.25,3,137,0.14,-2.33,25,8
MISIA,白い季節,https://open.spotify.com/track/5ccuRVcoT6trw6wmuMad0W,./downloaded_mp3/MISIA_白い季節.mp3,2015,40,67,37.33,18.92,6,224,0.24,-1.47,57,35
JYJ,WAKE ME TONIGHT,https://open.spotify.com/track/1EuWK90SKHWoJBQoGmjr61,./downloaded_mp3/JYJ_WAKE ME TONIGHT.mp3,2015,36,98,71.5,26.65,4,286,-0.32,-1.96,36,27
RIP SLYME,この道を行こう,https://open.spotify.com/track/5jeRRyQ3GSGbhvnqQGwGm8,./downloaded_mp3/RIP SLYME_この道を行こう.mp3,2015,33,33,23.0,17.32,3,69,-0.38,-2.33,55,24
BLUE ENCOUNT,もっと光を,https://open.spotify.com/track/4ccFnBH1rfn2PqIkoFDPou,./downloaded_mp3/BLUE ENCOUNT_もっと光を.mp3,2015,32,88,52.83,26.59,6,317,0.07,-1.94,52,41
AAA,I'll be there,https://open.spotify.com/track/1iFXoTVnk0p7aJNRgl3nhQ,./downloaded_mp3/AAA_I'll be there.mp3,2015,30,86,49.5,25.53,4,198,0.56,-1.84,55,23
杜このみ,追分みなと,https://open.spotify.com/track/37CA6i8Eccb4I79ETosFje,./downloaded_mp3/杜このみ_追分みなと.mp3,2015,25,26,21.33,7.23,3,64,-0.38,-2.33,22,14
2PM,Guilty Love,https://open.spotify.com/track/61eST9tXpkj2lpAPsaeGcM,./downloaded_mp3/2PM_Guilty Love.mp3,2015,18,100,69.67,44.97,3,209,-0.37,-2.33,53,25
GRANRODEO,Punky Funky Love,https://open.spotify.com/track/55WX3RWxRq1g5tIC5K96ZW,./downloaded_mp3/GRANRODEO_Punky Funky Love.mp3,2015,13,87,41.33,39.93,3,124,0.35,-2.33,49,34
西内まりや,7 WONDERS,https://open.spotify.com/track/4q0t5haSemeVYgabHZDoZA,./downloaded_mp3/西内まりや_7 WONDERS.mp3,2015,12,79,46.0,33.51,3,138,-0.03,-2.33,23,16
"JO☆STARS〜TOMMY,Coda,JIN〜",ジョジョ その血の記憶〜end of THE WORLD〜,https://open.spotify.com/track/09du1gawpao1iSUlyuMSPL,"./downloaded_mp3/JO☆STARS〜TOMMY,Coda,JIN〜_ジョジョ その血の記憶〜end of THE WORLD〜.mp3",2015,10,80,42.0,35.38,3,126,0.16,-2.33,40,43
きゃりーぱみゅぱみゅ,もんだいガール,https://open.spotify.com/track/7xRgdfWzD67Dat3dgZRd6E,./downloaded_mp3/きゃりーぱみゅぱみゅ_もんだいガール.mp3,2015,8,99,63.45,28.91,11,698,-0.48,-1.26,52,36
Superfly,White Light,https://open.spotify.com/track/2I5HogiujvhwBQY6FctIn5,./downloaded_mp3/Superfly_White Light.mp3,2015,7,76,51.75,31.08,4,207,-0.58,-1.81,59,29
春奈るな,君色シグナル,https://open.spotify.com/track/3wyWRt8myEL5o432jUXioi,./downloaded_mp3/春奈るな_君色シグナル.mp3,2015,4,75,28.25,32.43,4,113,0.59,-1.81,41,42
黒木渚,虎視眈々と淡々と,https://open.spotify.com/track/6UH6bx76Dnzg6Dt2tYnQjH,./downloaded_mp3/黒木渚_虎視眈々と淡々と.mp3,2015,3,86,39.4,34.62,5,197,0.28,-2.01,23,17
indigo la End,夜汽車は走る,https://open.spotify.com/track/34VDqFr1YtQ4bnjttqflx2,./downloaded_mp3/indigo la End_夜汽車は走る.mp3,2015,1,50,22.25,20.37,4,89,0.35,-1.84,58,47
B'z,RED,https://open.spotify.com/track/3NHCDPORyUIMf1aUdjvm9z,./downloaded_mp3/B'z_RED.mp3,2015,97,100,68.4,30.04,10,684,-0.73,-0.87,66,44
Shiggy Jr.,サマータイムラブ,https://open.spotify.com/track/0Ajp9JmjLoEAIWgCggbUB6,./downloaded_mp3/Shiggy Jr._サマータイムラブ.mp3,2015,92,99,81.57,15.59,7,571,-0.58,-1.07,30,33
back number,SISTER,https://open.spotify.com/track/1ZmiUiQn7Q2qEKLlIznoXZ,./downloaded_mp3/back number_SISTER.mp3,2015,85,96,62.85,30.08,13,817,-0.51,-1.4,77,62
AKB48,僕たちは戦わない,https://open.spotify.com/track/5Fl6ogf1DZjFejXajVVhbe,./downloaded_mp3/AKB48_僕たちは戦わない.mp3,2015,81,100,69.25,32.55,12,831,-0.88,-0.81,56,27
Crystal Kay,君がいたから,https://open.spotify.com/track/1CkikxArOSbSJnH3KQr1yX,./downloaded_mp3/Crystal Kay_君がいたから.mp3,2015,78,80,55.56,26.27,9,500,-0.6,-1.31,50,41
[Alexandros],Famous Day,https://open.spotify.com/track/5gnjmp84cSXjb3ypNbCemh,./downloaded_mp3/[Alexandros]_Famous Day.mp3,2015,76,76,42.33,35.08,3,127,-0.08,-2.33,58,39
AAA,Flavor of kiss,https://open.spotify.com/track/5LWwf328vqWjQD0Ih1jRQs,./downloaded_mp3/AAA_Flavor of kiss.mp3,2015,71,90,69.5,21.21,4,278,-0.44,-1.84,55,24
