Artist,Track,URL,MP3_Path,Debut_Year,Debut_Score,Max,Mean,Std,Length,Sum,Skewness,Kurtosis,Artist_Popularity,Track_Popularity
LE SSERAFIM,Perfect Night,https://open.spotify.com/track/74X2u8JMVooG2QbjRxXwR8,./downloaded_mp3/LE SSERAFIM_Perfect Night.mp3,2023,7,94,62.69,28.31,35,2194,-0.99,-0.36,81,77
シャイトープ,ランデヴー,https://open.spotify.com/track/7gSiIKxphi5BGr7SDrSKod,./downloaded_mp3/シャイトープ_ランデヴー.mp3,2023,6,96,68.15,28.54,46,3135,-1.04,-0.39,53,60
藤井風,花,https://open.spotify.com/track/5W11dL9WmVjS8dx35wQpcq,./downloaded_mp3/藤井風_花.mp3,2023,2,95,55.17,29.95,48,2648,-0.28,-1.42,75,37
STU48,君は何を後悔するのか?,https://open.spotify.com/track/3LvmpP8IexFz1Vn7PvjRcW,./downloaded_mp3/STU48_君は何を後悔するのか?.mp3,2023,57,97,48.17,33.39,6,289,0.12,-1.65,30,19
Official髭男dism,SOULSOUP,https://open.spotify.com/track/7r23DlIJauiYbGYojLgarV,./downloaded_mp3/Official髭男dism_SOULSOUP.mp3,2023,54,89,57.71,29.5,17,981,-0.45,-1.43,71,51
羊文学,more than words,https://open.spotify.com/track/2ZT6eELxeETGamaiXu6vmk,./downloaded_mp3/羊文学_more than words.mp3,2023,50,83,55.83,20.02,35,1954,-1.05,0.45,61,66
あいみょん,愛の花,https://open.spotify.com/track/4iBO3Jg6kSXZHw06db0ds3,./downloaded_mp3/あいみょん_愛の花.mp3,2023,27,92,48.83,23.3,47,2295,-0.11,-0.76,70,56
福山雅治,想望,https://open.spotify.com/track/2jTXs5PwRmPRWyJQ4lKfIR,./downloaded_mp3/福山雅治_想望.mp3,2023,20,86,49.0,22.75,13,637,-0.52,-0.6,55,54
新しい学校のリーダーズ,オトナブルー,https://open.spotify.com/track/4fMewVWtew1oB6d3E8x9pp,./downloaded_mp3/新しい学校のリーダーズ_オトナブルー.mp3,2023,12,91,60.67,21.75,52,3155,-0.73,-0.39,54,47
マルシィ,ラブソング,https://open.spotify.com/track/5ezanQZbxISkNLgQUW08Cs,./downloaded_mp3/マルシィ_ラブソング.mp3,2023,8,79,50.43,23.27,21,1059,-0.61,-0.82,60,55
藤井風,ガーデン,https://open.spotify.com/track/5U4PgFWzfzY7VEg9Ck4ziF,./downloaded_mp3/藤井風_ガーデン.mp3,2023,9,75,36.0,24.27,30,1080,0.08,-1.56,75,68
FRUITS ZIPPER,わたしの一番かわいいところ,https://open.spotify.com/track/0yiDwxnb6D0Vh5yyciuStd,./downloaded_mp3/FRUITS ZIPPER_わたしの一番かわいいところ.mp3,2023,36,88,42.29,16.68,52,2199,-0.13,0.05,60,64
Jung Kook,Standing Next to You,https://open.spotify.com/track/2KslE17cAJNHTsI2MI0jb2,./downloaded_mp3/Jung Kook_Standing Next to You.mp3,2023,18,89,45.93,23.79,14,643,0.34,-1.39,81,83
Ado,クラクラ,https://open.spotify.com/track/1430GkKh9OD6jtKNV7pu0Q,./downloaded_mp3/Ado_クラクラ.mp3,2023,10,92,57.89,25.83,19,1100,-0.48,-1.15,76,51
Mrs.GREEN APPLE,ANTENNA,https://open.spotify.com/track/4ER5mnbHqsvggEcoVMdFSk,./downloaded_mp3/Mrs.GREEN APPLE_ANTENNA.mp3,2023,8,86,26.28,20.22,50,1314,1.06,0.62,80,66
Official髭男dism,TATTOO,https://open.spotify.com/track/36jIu8oPR1Z4cguMuHxUXA,./downloaded_mp3/Official髭男dism_TATTOO.mp3,2023,4,95,53.67,33.08,42,2254,-0.06,-1.58,71,57
NALALA,&ME,https://open.spotify.com/track/3do2ic9q639cHpcnmC9XAT,./downloaded_mp3/NALALA_&ME.mp3,2023,48,82,57.22,19.94,9,515,-0.14,-1.72,29,46
NewJeans,Super Shy,https://open.spotify.com/track/5sdQOyqq2IDhvmx2lHOpwd,./downloaded_mp3/NewJeans_Super Shy.mp3,2023,34,91,52.48,27.53,23,1207,-0.06,-1.49,79,79
Charm Holic,TOXIC,https://open.spotify.com/track/1N49wJJ76u23EkafNlbk38,./downloaded_mp3/Charm Holic_TOXIC.mp3,2023,28,83,51.89,25.5,9,467,-0.32,-1.71,28,46
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),https://open.spotify.com/track/51vRumtqbkNW9wrKfESwfu,./downloaded_mp3/LE SSERAFIM_UNFORGIVEN (feat. Nile Rodgers).mp3,2023,22,91,42.33,26.91,27,1143,0.34,-1.05,81,70
NiziU,HEARTRIS,https://open.spotify.com/track/3ftr8VIFtTJq2pscGtRUli,./downloaded_mp3/NiziU_HEARTRIS.mp3,2023,12,91,53.55,33.35,11,589,-0.17,-1.88,60,52
トキメッキー,AtoZ,https://open.spotify.com/track/37QGbCh3vUtkmGl3LsoLJP,./downloaded_mp3/トキメッキー_AtoZ.mp3,2023,2,74,37.86,27.03,7,265,0.03,-1.88,26,43
XG,WINTER WITHOUT YOU,https://open.spotify.com/track/5KxTHd0r8eM6T2K65zxt2L,./downloaded_mp3/XG_WINTER WITHOUT YOU.mp3,2023,1,43,30.0,16.73,5,150,-0.91,-1.1,70,60
YOASOBI,Biri-Biri,https://open.spotify.com/track/3X9N36jB8FtTkzTCkIFi4u,./downloaded_mp3/YOASOBI_Biri-Biri.mp3,2023,50,87,34.12,30.94,8,273,0.5,-1.51,74,55
舐達麻,FEEL OR BEEF BADPOP IS DEAD,https://open.spotify.com/track/437NTuFyPIGPZOySU5xS1n,./downloaded_mp3/舐達麻_FEEL OR BEEF BADPOP IS DEAD.mp3,2023,9,92,48.67,30.3,6,292,0.14,-1.72,44,49
PRODUCE 101 JAPAN THE GIRLS,想像以上,https://open.spotify.com/track/7ARSX1U2wB2yIrri1Os1gd,./downloaded_mp3/PRODUCE 101 JAPAN THE GIRLS_想像以上.mp3,2023,5,69,36.0,32.05,3,108,0.06,-2.33,35,42
BE:FIRST,Mainstream,https://open.spotify.com/track/5URiLeCucpZMOaQnPO30oJ,./downloaded_mp3/BE:FIRST_Mainstream.mp3,2023,1,100,64.5,30.53,14,903,-0.7,-0.82,70,54
BUMP OF CHICKEN,Sleep Walking Orchestra,https://open.spotify.com/track/0vMBqdJIkmflvFk728hKH7,./downloaded_mp3/BUMP OF CHICKEN_Sleep Walking Orchestra.mp3,2023,21,93,44.67,41.86,3,134,0.38,-2.33,64,55
aespa,Drama,https://open.spotify.com/track/5XWlyfo0kZ8LF7VSyfS4Ew,./downloaded_mp3/aespa_Drama.mp3,2023,6,67,35.4,25.81,5,177,0.06,-2.07,78,76
AKB48,アイドルなんかじゃなかったら,https://open.spotify.com/track/0svM1S2Msb3aIfpf2Cf0YT,./downloaded_mp3/AKB48_アイドルなんかじゃなかったら.mp3,2023,84,97,65.71,28.48,7,460,-0.46,-1.4,56,37
乃木坂46,Monopoly,https://open.spotify.com/track/66jdKha03fC7OMdkGyQHDM,./downloaded_mp3/乃木坂46_Monopoly.mp3,2023,20,100,47.33,39.21,6,284,0.26,-1.93,61,46
Ado,向日葵,https://open.spotify.com/track/37EITaEG3UyWedRZrERoaK,./downloaded_mp3/Ado_向日葵.mp3,2023,5,82,53.17,24.58,23,1223,-0.85,-0.58,76,53
SixTONES,こっから,https://open.spotify.com/track/22xUwmDrNN00Sb8KO5lE9N,./downloaded_mp3/SixTONES_こっから.mp3,2023,11,99,45.6,43.62,5,228,0.2,-2.15,60,58
Snow Man,タペストリー,https://open.spotify.com/track/0lqAOs9poxlM8FE5j40URh,./downloaded_mp3/Snow Man_タペストリー.mp3,2023,49,100,47.64,31.53,11,524,0.3,-1.18,66,60
Snow Man,Dangerholic,https://open.spotify.com/track/4GmnZ5RpbeTSqO6krbvajX,./downloaded_mp3/Snow Man_Dangerholic.mp3,2023,37,100,52.29,35.33,7,366,0.23,-1.94,66,61
Official髭男dism,ホワイトノイズ,https://open.spotify.com/track/5Snmyurx2SgwT1BvUswGwg,./downloaded_mp3/Official髭男dism_ホワイトノイズ.mp3,2023,96,96,60.73,30.51,22,1336,-0.49,-1.19,71,54
TAEYANG,VIBE (feat. Jimin of BTS),https://open.spotify.com/track/14XLUySagFhP9KoqOTg5ka,./downloaded_mp3/TAEYANG_VIBE (feat. Jimin of BTS).mp3,2023,66,69,53.67,24.01,3,161,-0.38,-2.33,66,58
Eve,ファイトソング,https://open.spotify.com/track/05UFNH7Htp7Odg9XGhxtxQ,./downloaded_mp3/Eve_ファイトソング.mp3,2023,45,75,65.0,17.32,3,195,-0.38,-2.33,67,52
Vaundy,まぶた,https://open.spotify.com/track/2TUKLEXyjtKOmTjJupAexh,./downloaded_mp3/Vaundy_まぶた.mp3,2023,42,72,41.8,19.7,10,418,-0.2,-0.94,73,51
結束バンド,星座になれたら,https://open.spotify.com/track/3vW2EZcRS0JtADChw8oKP8,./downloaded_mp3/結束バンド_星座になれたら.mp3,2023,26,49,23.5,16.92,6,141,0.09,-1.52,60,52
由薫,星月夜,https://open.spotify.com/track/3kjByZ9bCHIxJR3nYofZEm,./downloaded_mp3/由薫_星月夜.mp3,2023,96,96,63.18,30.35,17,1074,-0.56,-1.18,45,57
King & Prince,Life goes on,https://open.spotify.com/track/0fnomdx8FJGabkgkFc8R6x,./downloaded_mp3/King & Prince_Life goes on.mp3,2023,85,100,58.25,40.32,4,233,0.02,-2.36,64,48
NiziU,Paradise,https://open.spotify.com/track/4j3ZYby4xNDuqfHb3Crm4k,./downloaded_mp3/NiziU_Paradise.mp3,2023,78,100,62.09,31.39,11,683,-0.3,-1.49,60,47
ヨルシカ,アルジャーノン,https://open.spotify.com/track/0L1E2JmrZk6QU9261PtJWQ,./downloaded_mp3/ヨルシカ_アルジャーノン.mp3,2023,76,85,62.46,23.43,13,812,-1.18,0.03,72,54
マカロニえんぴつ,リンジュー・ラヴ,https://open.spotify.com/track/0NUJhYxwcAAB4UQULseQyX,./downloaded_mp3/マカロニえんぴつ_リンジュー・ラヴ.mp3,2023,74,88,52.11,25.42,28,1459,-0.32,-1.16,68,56
BE:FIRST,Boom Boom Back,https://open.spotify.com/track/5QAL609pd2Q1Th44Eh4Naq,./downloaded_mp3/BE:FIRST_Boom Boom Back.mp3,2023,69,100,58.75,23.31,12,705,0.17,-0.89,70,63
Kanaria,酔いどれ知らず,https://open.spotify.com/track/4oPCfEDVIKnPJ6UPkhJPCa,./downloaded_mp3/Kanaria_酔いどれ知らず.mp3,2023,67,67,39.58,20.5,31,1227,-0.2,-1.49,59,57
Ado,アタシは問題作,https://open.spotify.com/track/2CzFckH57NqbC4n0VZDLLB,./downloaded_mp3/Ado_アタシは問題作.mp3,2023,66,74,39.0,30.51,5,195,0.05,-2.12,76,43
YOASOBI,アドベンチャー,https://open.spotify.com/track/1w2tdCsX2yKFjbh3wHII94,./downloaded_mp3/YOASOBI_アドベンチャー.mp3,2023,64,71,32.17,24.98,18,579,0.24,-1.68,74,53
優里,恋人じゃなくなった日,https://open.spotify.com/track/7fQYRdNX6y8BpfmHvWVPm8,./downloaded_mp3/優里_恋人じゃなくなった日.mp3,2023,63,63,41.5,18.61,10,415,-0.32,-1.29,68,50
XG,SHOOTING STAR,https://open.spotify.com/track/3IelG5zYpWWCZIH4cqWlPV,./downloaded_mp3/XG_SHOOTING STAR.mp3,2023,62,75,50.1,23.53,10,501,-0.46,-1.66,70,68
TWICE,MOONLIGHT SUNRISE,https://open.spotify.com/track/38DlSDrx9tgc5Gfq6y3aBa,./downloaded_mp3/TWICE_MOONLIGHT SUNRISE.mp3,2023,59,96,62.15,23.14,13,808,-0.75,-0.2,84,48
BSS (SEVENTEEN),Fighting (feat. Lee Young Ji),https://open.spotify.com/track/7eBpUuPnDTfbeP1P4P93CS,./downloaded_mp3/BSS (SEVENTEEN)_Fighting (feat. Lee Young Ji).mp3,2023,32,100,51.8,33.8,5,259,0.33,-1.87,57,65
櫻坂46,桜月,https://open.spotify.com/track/2JYPOWw7TyCWOpDOWyr9Ja,./downloaded_mp3/櫻坂46_桜月.mp3,2023,23,99,63.75,31.95,4,255,-0.17,-1.96,59,45
indigo la End,名前は片想い,https://open.spotify.com/track/0o3zVVGJkb1QIOMF9xySiu,./downloaded_mp3/indigo la End_名前は片想い.mp3,2023,12,50,22.25,16.74,12,267,0.31,-1.56,58,56
≠ME,天使は何処へ,https://open.spotify.com/track/5qpmgmxHro8r1V5Y7txvol,./downloaded_mp3/≠ME_天使は何処へ.mp3,2023,95,95,47.0,45.71,3,141,0.11,-2.33,48,35
米津玄師,LADY,https://open.spotify.com/track/7w6NWogvAAFdEhD9MA2uvv,./downloaded_mp3/米津玄師_LADY.mp3,2023,92,99,61.56,25.26,18,1108,0.08,-1.47,80,56
IVE,I AM,https://open.spotify.com/track/70t7Q6AYG6ZgTYmJWcnkUM,./downloaded_mp3/IVE_I AM.mp3,2023,84,91,52.61,27.42,18,947,-0.38,-1.18,72,74
yama,slash,https://open.spotify.com/track/7ecWzYoWecy0fiUu6FKZ3T,./downloaded_mp3/yama_slash.mp3,2023,75,75,36.25,26.59,8,290,-0.04,-1.68,61,46
Vaundy,そんなbitterな話,https://open.spotify.com/track/3ardQwlcji4juSJOSAoViE,./downloaded_mp3/Vaundy_そんなbitterな話.mp3,2023,74,86,61.8,18.96,30,1854,-0.75,-0.37,73,47
なとり,フライデー・ナイト,https://open.spotify.com/track/6MXlv5l2I2BRa9pO38dE1a,./downloaded_mp3/なとり_フライデー・ナイト.mp3,2023,73,77,44.73,21.95,15,671,-0.11,-1.1,67,55
JO1,Tiger,https://open.spotify.com/track/6ITV9tTz1elk7ihlOh0o8Y,./downloaded_mp3/JO1_Tiger.mp3,2023,72,100,61.25,34.65,4,245,-0.16,-1.94,60,35
YOASOBI,セブンティーン,https://open.spotify.com/track/62q2gPY4OnQCGnw7T4JWg1,./downloaded_mp3/YOASOBI_セブンティーン.mp3,2023,66,80,39.5,22.84,18,711,0.23,-1.14,74,56
IVE,Kitsch,https://open.spotify.com/track/4hbU7BVioG3WnoRNEy5YUf,./downloaded_mp3/IVE_Kitsch.mp3,2023,60,64,40.67,22.31,9,366,-0.37,-1.73,72,57
乃木坂46,人は夢を二度見る,https://open.spotify.com/track/3W1KL5dUISmtye75QhNohl,./downloaded_mp3/乃木坂46_人は夢を二度見る.mp3,2023,58,99,71.5,24.47,4,286,0.03,-2.22,61,47
TWICE,SET ME FREE,https://open.spotify.com/track/1Zr1SoGePJ3iKKakmmZaMR,./downloaded_mp3/TWICE_SET ME FREE.mp3,2023,47,85,37.33,27.41,12,448,0.32,-1.52,84,53
JISOO,FLOWER,https://open.spotify.com/track/0bC7GKnxh9W9JIvJ6HVWxc,./downloaded_mp3/JISOO_FLOWER.mp3,2023,46,56,40.0,17.05,4,160,-0.48,-1.82,73,68
THE RAMPAGE from EXILE TRIBE,16BOOSTERZ,https://open.spotify.com/track/68DlOvnXf4AcYUVCrWYQTF,./downloaded_mp3/THE RAMPAGE from EXILE TRIBE_16BOOSTERZ.mp3,2023,41,99,57.67,36.02,3,173,0.36,-2.33,51,38
BUMP OF CHICKEN,窓の中から,https://open.spotify.com/track/0R96nqU10shRzLcbpPiNA7,./downloaded_mp3/BUMP OF CHICKEN_窓の中から.mp3,2023,21,72,37.67,29.74,3,113,0.38,-2.33,64,44
STU48,息をする心,https://open.spotify.com/track/6aKcOBAp6zJHSjbaQvpftt,./downloaded_mp3/STU48_息をする心.mp3,2023,7,99,36.5,42.4,4,146,0.68,-1.74,30,18
日向坂46,One choice,https://open.spotify.com/track/5t8ERaOJ3p2vnMKWTBflcy,./downloaded_mp3/日向坂46_One choice.mp3,2023,6,99,57.33,47.25,3,172,-0.2,-2.33,51,39
櫻坂46,承認欲求,https://open.spotify.com/track/59G1ePHebLtol0u5upRFSZ,./downloaded_mp3/櫻坂46_承認欲求.mp3,2023,65,100,79.6,20.77,5,398,-0.32,-1.99,59,44
CLAW-me,小悪魔 (Baddie),https://open.spotify.com/track/4v6W0s09JCQXFvK8t0ExiQ,./downloaded_mp3/CLAW-me_小悪魔 (Baddie).mp3,2023,10,45,25.67,17.79,3,77,0.2,-2.33,22,39
new F7avors,Popcorn,https://open.spotify.com/track/6fRDHio8Y6ddslI2CQ1c66,./downloaded_mp3/new F7avors_Popcorn.mp3,2023,8,48,26.33,20.21,3,79,0.16,-2.33,22,21
TREASURE,Here I Stand,https://open.spotify.com/track/2muMPwLTvz3tnGg5Jz4rjA,./downloaded_mp3/TREASURE_Here I Stand.mp3,2023,66,100,80.25,14.52,4,321,0.37,-1.9,66,48
THE RAMPAGE from EXILE TRIBE,NO GRAVITY,https://open.spotify.com/track/0xhBpU4DETSpvWbBYJJqCE,./downloaded_mp3/THE RAMPAGE from EXILE TRIBE_NO GRAVITY.mp3,2023,62,66,62.33,3.51,3,187,0.09,-2.33,51,33
TOMORROW X TOGETHER,Sugar Rush Ride,https://open.spotify.com/track/0rhI6gvOeCKA502RdJAbfs,./downloaded_mp3/TOMORROW X TOGETHER_Sugar Rush Ride.mp3,2023,37,74,44.33,26.76,3,133,0.25,-2.33,77,67
とた,紡ぐ,https://open.spotify.com/track/4nnkvTcw7lpS8w9FKpo7yJ,./downloaded_mp3/とた_紡ぐ.mp3,2023,26,45,30.41,12.94,17,517,-0.56,-0.93,46,57
緑黄色社会,サマータイムシンデレラ,https://open.spotify.com/track/1oOafs9k6hliBzzLuBzQa5,./downloaded_mp3/緑黄色社会_サマータイムシンデレラ.mp3,2023,87,90,65.5,29.89,18,1179,-0.95,-0.67,63,55
King Gnu,硝子窓,https://open.spotify.com/track/7jCSLx1qIlvj7LHiWe1sBD,./downloaded_mp3/King Gnu_硝子窓.mp3,2023,85,85,43.45,25.94,11,478,0.38,-1.52,70,51
Official髭男dism,日常,https://open.spotify.com/track/1jNVSP5r2X1iVDlJfXKarA,./downloaded_mp3/Official髭男dism_日常.mp3,2023,81,81,55.33,23.36,9,498,-0.07,-1.88,71,52
XG,NEW DANCE,https://open.spotify.com/track/6Pjzy9avwlVr4UAbxkQQmh,./downloaded_mp3/XG_NEW DANCE.mp3,2023,77,83,65.43,22.09,7,458,-0.78,-1.37,70,67
崎山蒼志,燈,https://open.spotify.com/track/5blG2vXcJC2n9l3rb5sCOr,./downloaded_mp3/崎山蒼志_燈.mp3,2023,74,84,55.75,26.72,20,1115,-0.87,-0.72,48,61
Ado,DIGNITY,https://open.spotify.com/track/0QtZaVuKKFBqt8z3atTjBr,./downloaded_mp3/Ado_DIGNITY.mp3,2023,67,67,46.67,25.54,3,140,-0.29,-2.33,76,42
音田雅則,fake face dance music,https://open.spotify.com/track/4ayU74yaWEgHHpaf1WJ313,./downloaded_mp3/音田雅則_fake face dance music.mp3,2023,53,54,34.2,15.5,20,684,-0.35,-1.25,52,59
Conton Candy,ファジーネーブル,https://open.spotify.com/track/7gUuCeZLFynSj28GCjoiGG,./downloaded_mp3/Conton Candy_ファジーネーブル.mp3,2023,40,84,58.47,22.34,19,1111,-0.72,-0.9,46,55
女王蜂,メフィスト,https://open.spotify.com/track/45LUKiex0D78VuhP3Oz6mG,./downloaded_mp3/女王蜂_メフィスト.mp3,2023,27,88,59.56,29.38,25,1489,-0.68,-1.25,54,59
乃木坂46,おひとりさま天国,https://open.spotify.com/track/2JAwscGWJvCSK0HnES066Z,./downloaded_mp3/乃木坂46_おひとりさま天国.mp3,2023,25,99,53.0,32.8,10,530,-0.01,-1.48,61,46
BUDDiiS,Koi to me,https://open.spotify.com/track/2xr77hn62m3INfJkT0zIYx,./downloaded_mp3/BUDDiiS_Koi to me.mp3,2023,20,30,21.25,11.12,4,85,-0.44,-1.96,40,25
Official髭男dism,Chessboard,https://open.spotify.com/track/6AXTD0tYIpbONDaTOlM7C8,./downloaded_mp3/Official髭男dism_Chessboard.mp3,2023,16,83,55.14,24.41,7,386,-0.25,-1.62,71,50
(G)I-DLE,Queencard,https://open.spotify.com/track/5FSJErpzGIUmp0TMioaQno,./downloaded_mp3/(G)I-DLE_Queencard.mp3,2023,15,54,33.86,16.95,14,474,-0.3,-1.66,70,57
緑黄色社会,マジックアワー,https://open.spotify.com/track/4xedoSt93AnexLIhxo2KSs,./downloaded_mp3/緑黄色社会_マジックアワー.mp3,2023,9,21,11.67,8.33,3,35,0.29,-2.33,63,47
ちゃんみな,命日,https://open.spotify.com/track/6mVPXi1jaOFgDkJNkTZJk4,./downloaded_mp3/ちゃんみな_命日.mp3,2023,6,75,31.0,24.66,6,186,0.72,-1.09,69,55
IMP.,CRUISIN',https://open.spotify.com/track/67QsKHgm5L3owPbNydegsV,./downloaded_mp3/IMP._CRUISIN'.mp3,2023,93,99,68.25,32.71,4,273,-0.06,-2.35,50,46
藤井風,Workin' Hard,https://open.spotify.com/track/0Whfa8wikSDUvtB5mzYOGH,./downloaded_mp3/藤井風_Workin' Hard.mp3,2023,81,88,64.5,26.11,4,258,-0.33,-2.03,75,57
チョーキューメイ,貴方の恋人になりたい,https://open.spotify.com/track/5O7dUqcxMUVPFL9YAE9e7q,./downloaded_mp3/チョーキューメイ_貴方の恋人になりたい.mp3,2023,38,56,43.69,12.44,13,568,-0.96,-0.3,46,61
ONE OK ROCK,Make It Out Alive,https://open.spotify.com/track/4WVJeRP6hjMMBkmWsV4TtF,./downloaded_mp3/ONE OK ROCK_Make It Out Alive.mp3,2023,37,84,44.0,30.58,4,176,0.21,-1.89,71,61
ONE N' ONLY,EVOL,https://open.spotify.com/track/5RLnSmI1XKJbFRhCTr6Wuk,./downloaded_mp3/ONE N' ONLY_EVOL.mp3,2023,34,34,23.67,14.57,3,71,-0.35,-2.33,46,39
back number,怪獣のサイズ,https://open.spotify.com/track/6RCM11KBFLJUtRcKG8l796,./downloaded_mp3/back number_怪獣のサイズ.mp3,2023,15,85,43.75,30.1,4,175,0.4,-1.9,77,52
NewJeans,New Jeans,https://open.spotify.com/track/6rdkCkjk6D12xRpdMXy0I2,./downloaded_mp3/NewJeans_New Jeans.mp3,2023,11,55,31.71,15.72,7,222,-0.12,-1.52,79,79
マカロニえんぴつ,悲しみはバスに乗って,https://open.spotify.com/track/5T1WB7ybJEf90xPUR0Yqa7,./downloaded_mp3/マカロニえんぴつ_悲しみはバスに乗って.mp3,2023,9,27,14.0,11.36,3,42,0.35,-2.33,68,47
SKE48,好きになっちゃった,https://open.spotify.com/track/2lU6o21KvNkLNuWCdko9uU,./downloaded_mp3/SKE48_好きになっちゃった.mp3,2023,98,98,60.0,38.51,3,180,-0.03,-2.33,33,16
櫻坂46,Start over!,https://open.spotify.com/track/0lIgXSxKgRUjF0SiN19MmJ,./downloaded_mp3/櫻坂46_Start over!.mp3,2023,92,99,81.0,26.24,4,324,-0.71,-1.71,59,46
NiziU,COCONUT,https://open.spotify.com/track/3xgxEgp7Cd69RqbkK374Mm,./downloaded_mp3/NiziU_COCONUT.mp3,2023,59,71,40.6,24.36,5,203,0.07,-1.99,60,42
TWICE,Hare Hare,https://open.spotify.com/track/0h3dJV8JA5oxPzSF4tkz2t,./downloaded_mp3/TWICE_Hare Hare.mp3,2023,51,98,46.21,27.96,14,647,0.24,-1.3,84,56
Stray Kids,S-Class,https://open.spotify.com/track/6LuvVxHXQDtsPxtE07Ycbe,./downloaded_mp3/Stray Kids_S-Class.mp3,2023,48,93,47.36,28.77,11,521,0.17,-1.48,86,56
YUTORI-SEDAI,ぎゅっとして、,https://open.spotify.com/track/7EgrXPzuIqfr4a3soz8Dwk,./downloaded_mp3/YUTORI-SEDAI_ぎゅっとして、.mp3,2023,34,34,28.0,6.68,4,112,-0.17,-2.24,39,38
SUPER BEAVER,儚くない,https://open.spotify.com/track/6r9PqkoTY0Eo3gABLgjA0Q,./downloaded_mp3/SUPER BEAVER_儚くない.mp3,2023,31,89,37.4,29.94,5,187,0.88,-1.12,61,51
Uru,心得,https://open.spotify.com/track/2hPBIYQeqpbQWSMAM9ln1w,./downloaded_mp3/Uru_心得.mp3,2023,26,81,52.73,21.8,11,580,-0.6,-0.77,62,55
imase,Nagisa,https://open.spotify.com/track/0bdAQ9dwLA5cJtgM05PRKW,./downloaded_mp3/imase_Nagisa.mp3,2023,24,72,40.5,28.13,10,405,0.01,-2.05,62,58
SEKAI NO OWARI,ターコイズ,https://open.spotify.com/track/4h0bg0R9tG0OplMXy9SVM2,./downloaded_mp3/SEKAI NO OWARI_ターコイズ.mp3,2023,12,81,20.62,26.15,8,165,1.43,0.63,66,46
BTS,Take Two,https://open.spotify.com/track/5IAESfJjmOYu7cHyX557kz,./downloaded_mp3/BTS_Take Two.mp3,2023,5,95,57.8,38.9,5,289,-0.23,-1.99,86,68
